"","species","Lat","Lon","Temp","Sal"
"91","Acanthocyclops robustus",59.286715,6.399381,7.021521,35.166691
"92","Acanthocyclops robustus",59.26744,6.382111,7.021521,35.166691
"93","Acanthocyclops robustus",60.000187,6.564984,9.460625,34.326813
"94","Acanthocyclops robustus",58.409836,8.604971,8.934278,34.002514
"95","Acanthocyclops robustus",58.382922,8.639172,8.934278,34.002514
"96","Acanthocyclops robustus",59.40126,10.965836,10.12608,27.602856
"97","Acanthocyclops robustus",59.040099,11.047102,9.768824,30.171333
"98","Acanthocyclops robustus",66.348511,13.356718,7.488641,34.551666
"99","Acanthocyclops robustus",66.417509,13.070381,6.788014,34.803188
"100","Acanthocyclops robustus",66.349181,13.163233,7.751733,34.560455
"101","Acanthocyclops robustus",67.72859,15.032165,6.256375,34.863857
"102","Acanthocyclops robustus",66.081641,12.541074,6.479555,35.126877
"103","Acanthocyclops robustus",66.625239,13.46276,6.885578,34.789356
"104","Acanthocyclops robustus",66.253876,12.795429,7.109959,34.809834
"105","Acanthocyclops robustus",70.878171,25.830268,5.850515,34.865654
"106","Acanthocyclops robustus",59.320279,5.516739,8.039655,34.951672
"107","Acanthocyclops robustus",69.697592,30.358394,5.449779,34.588417
"108","Acanthocyclops robustus",59.241517,11.24394,9.131504,33.416225
"109","Acanthocyclops robustus",59.776081,10.701965,8.423946,34.524971
"110","Acanthocyclops robustus",59.464465,10.833352,10.116733,27.599468
"111","Acanthocyclops robustus",59.445226,10.848986,10.116733,27.599468
"112","Acanthocyclops robustus",59.439168,10.840811,10.116733,27.599468
"113","Acanthocyclops robustus",69.697489,30.36027,5.449779,34.588417
"114","Acanthocyclops robustus",63.600764,3.684022,-0.78381,34.911163
"115","Acanthocyclops robustus",65.392689,12.493287,6.749986,34.977077
"116","Acanthocyclops robustus",65.458838,12.432685,8.609305,34.136139
"117","Acanthocyclops robustus",65.400171,12.53796,8.175595,33.862862
"118","Acanthocyclops robustus",65.361867,12.532118,8.175595,33.862862
"119","Acanthocyclops robustus",25.3125,-80.9375,26.532842,35.894753
"120","Acanthocyclops robustus",47.526667,-56.543333,7.846084,34.188351
"121","Acanthocyclops robustus",38,-77,16.296072,32.980141
"122","Acanthocyclops robustus",-49.172378,69.457016,3.83126,33.736565
"123","Acanthocyclops vernalis",69.694529,30.362897,5.449779,34.588417
"124","Acanthocyclops vernalis",64.740499,11.899282,8.534722,33.479599
"125","Acanthocyclops vernalis",64.131744,11.745728,8.735825,33.705708
"126","Acanthocyclops vernalis",64.207171,12.016678,8.579361,33.597004
"127","Acanthocyclops vernalis",64.13154,11.64322,8.770425,33.752556
"128","Acanthocyclops vernalis",-35.531543,138.908491,16.537754,35.647449
"129","Acanthocyclops vernalis",59.880001,29.9,5.412549,6.153141
"130","Acanthocyclops vernalis",52.4228,5.407553,11.756265,32.709454
"131","Acanthocyclops vernalis",52.423905,5.4102,11.756265,32.709454
"132","Acanthocyclops vernalis",51.98818,4.138075,12.024294,33.06699
"133","Acanthocyclops vernalis",51.996712,4.152647,12.024294,33.06699
"134","Acanthocyclops vernalis",51.534538,4.219319,12.087018,33.062531
"135","Acanthocyclops vernalis",51.601814,3.795629,12.132048,34.191799
"136","Acanthocyclops vernalis",51.522315,4.141242,12.105489,33.13509
"137","Acanthocyclops vernalis",52.395997,4.920178,11.864374,32.792988
"138","Acanthocyclops vernalis",52.395805,4.919372,11.864374,32.792988
"139","Acanthocyclops vernalis",61.185487,7.326082,7.494083,35.209167
"140","Acanthocyclops vernalis",46.45,143.367,6.280483,32.372929
"141","Acanthocyclops vernalis",42.45,143.367,9.070794,33.14748
"142","Cyclops vernalis",69.57,-134.050003,0.416653,25.406269
"143","Cyclops vernalis",69.540001,-134.130005,0.42284,25.317265
"144","Cyclops vernalis",69.540001,-134.119995,0.42284,25.317265
"145","Cyclops vernalis",69.559998,-134.100006,0.42284,25.317265
"146","Cyclops vernalis",69.550003,-134.089996,0.42284,25.317265
"147","Cyclops vernalis",69.43,-132.970001,0.375394,25.943871
"148","Cyclops vernalis",69.440002,-132.970001,0.375394,25.943871
"149","Cyclops vernalis",69.440002,-132.990005,0.375394,25.943871
"150","Cyclops vernalis",69.449997,-132.990005,0.375394,25.943871
"151","Cyclops vernalis",69.449997,-133,0.375394,25.943871
"152","Cyclops vernalis",69.410004,-138.789993,0.040835,24.65427
"153","Cyclops vernalis",69.470001,-138.809998,-0.086548,28.406984
"154","Cyclops vernalis",69.300003,-137.190002,0.04818,29.751776
"155","Cyclops vernalis",69.389999,-138.740005,-0.044157,28.441469
"156","Cyclops vernalis",69.459999,-138.789993,-0.086548,28.406984
"157","Cyclops vernalis",69.599998,-138.830002,-0.525965,31.379969
"158","Cyclops vernalis",69.650002,-135.5,0.376416,24.999611
"159","Cyclops vernalis",69.660004,-138.699997,-0.694144,32.247868
"160","Acanthocyclops vernalis",53.340594,-2.887584,11.388197,34.336094
"161","Acanthocyclops vernalis",64.256435,12.370772,8.435412,33.516327
"162","Acanthocyclops vernalis",64.137504,11.842066,8.652773,33.681992
"163","Acanthocyclops vernalis",64.213743,12.199593,8.508574,33.55447
"164","Acanthocyclops vernalis",64.261212,12.240217,8.505056,33.532307
"165","Acanthocyclops vernalis",64.155264,11.94264,8.646668,33.634087
"166","Acanthocyclops vernalis",64.128365,11.756864,8.722046,33.687546
"167","Acanthocyclops vernalis",64.178891,12.16193,8.57427,33.571625
"168","Acanthocyclops vernalis",64.233561,12.156324,8.57427,33.571625
