"","species","Lat","Lon"
"1196","Daphnia longiremis",68.944069,23.086003
"1197","Daphnia longiremis",58.685285,5.600203
"1198","Daphnia longiremis",60.233469,10.198363
"1199","Daphnia longiremis",60.250974,10.17441
"1200","Daphnia longiremis",60.221515,10.200498
"1201","Daphnia longiremis",60.244804,10.183857
"1202","Daphnia longiremis",63.272937,9.031885
"1203","Daphnia longiremis",58.520214,6.979185
"1204","Daphnia longiremis",59.438973,11.682097
"1205","Daphnia longiremis",61.1556,11.618327
"1206","Daphnia longiremis",60.093715,11.905503
"1207","Daphnia longiremis",49.083333,-119.583333
"1208","Diaphanosoma brachyurum",49.95208,31.141649
"1209","Diaphanosoma brachyurum",61.8158,50.7527
"1210","Diaphanosoma brachyurum",61.8163,50.7563
"1211","Diaphanosoma brachyurum",61.9696,50.3657
"1212","Diaphanosoma brachyurum",61.9739,50.3599
"1213","Diaphanosoma brachyurum",63.158865,9.804647
"1214","Diaphanosoma brachyurum",63.159107,9.805269
"1215","Diaphanosoma brachyurum",59.777127,11.906774
"1216","Diaphanosoma brachyurum",53.446063,49.598037
"1217","Diaphanosoma brachyurum",53.377832,49.254123
"1218","Diaphanosoma brachyurum",59.400123,11.689965
"1219","Diaphanosoma brachyurum",55.903726,48.727289
"1220","Diaphanosoma brachyurum",62.0007,50.5997
"1221","Diaphanosoma brachyurum",61.9837,50.1893
"1222","Diaphanosoma brachyurum",63.381414,10.283286
"1223","Diaphanosoma brachyurum",59.964926,11.074759
"1224","Diaphanosoma brachyurum",60.651428,11.101658
"1225","Diaphanosoma brachyurum",60.833372,10.948001
"1226","Diaphanosoma brachyurum",59.449436,11.688555
"1227","Diaphanosoma brachyurum",58.606165,8.043687
"1228","Diaphanosoma brachyurum",59.056591,9.315581
"1229","Diaphanosoma brachyurum",58.518213,8.449877
"1230","Diaphanosoma brachyurum",59.061076,9.316168
"1231","Diaphanosoma brachyurum",58.516439,8.444583
"1232","Diaphanosoma brachyurum",58.60474,8.043404
"1233","Diaphanosoma brachyurum",58.518498,8.44728
"1234","Diaphanosoma brachyurum",59.467856,9.161006
"1235","Diaphanosoma brachyurum",59.45578,9.151106
"1236","Diaphanosoma brachyurum",58.522878,8.783014
"1237","Diaphanosoma brachyurum",58.442818,8.631911
"1238","Diaphanosoma brachyurum",58.441616,8.651554
"1239","Diaphanosoma brachyurum",58.443569,8.633412
"1240","Diaphanosoma brachyurum",58.433923,8.66384
"1241","Diaphanosoma brachyurum",58.433479,8.665862
"1242","Diaphanosoma brachyurum",58.442368,8.633401
"1243","Diaphanosoma brachyurum",58.458898,8.706156
"1244","Diaphanosoma brachyurum",58.462259,8.735518
"1245","Diaphanosoma brachyurum",58.495168,8.722768
"1246","Diaphanosoma brachyurum",58.495177,8.721442
"1247","Diaphanosoma brachyurum",58.470182,8.661187
"1248","Diaphanosoma brachyurum",58.458854,8.710368
"1249","Diaphanosoma brachyurum",58.485688,8.690999
"1250","Diaphanosoma brachyurum",58.439972,8.564029
"1251","Diaphanosoma brachyurum",58.47067,8.648152
"1252","Diaphanosoma brachyurum",58.441821,8.654458
"1253","Diaphanosoma brachyurum",58.469985,8.664305
"1254","Diaphanosoma brachyurum",58.494711,8.722441
"1255","Diaphanosoma brachyurum",58.47053,8.648331
"1256","Diaphanosoma brachyurum",58.442503,8.536912
"1257","Diaphanosoma brachyurum",58.439278,8.560049
"1258","Diaphanosoma brachyurum",58.44162,8.651156
"1259","Diaphanosoma brachyurum",60.896476,5.254042
"1260","Diaphanosoma brachyurum",60.832253,5.570591
"1261","Diaphanosoma brachyurum",60.099238,11.896235
"1262","Diaphanosoma brachyurum",63.2604,10.8102
"1263","Diaphanosoma brachyurum",60.163977,9.733918
"1264","Diaphanosoma brachyurum",60.099009,11.896456
"1265","Diaphanosoma brachyurum",60.098757,11.901517
"1266","Diaphanosoma brachyurum",64.619487,12.149937
"1267","Diaphanosoma brachyurum",59.32096,7.97884
"1268","Diaphanosoma brachyurum",60.833591,5.573547
"1269","Diaphanosoma brachyurum",63.234137,9.659916
"1270","Diaphanosoma brachyurum",63.247839,9.690854
"1271","Diaphanosoma brachyurum",63.248283,9.699188
"1272","Diaphanosoma brachyurum",63.248151,9.702271
"1273","Diaphanosoma brachyurum",63.300697,9.798725
"1274","Diaphanosoma brachyurum",58.318921,7.679732
"1275","Diaphanosoma brachyurum",59.329286,7.964835
"1276","Diaphanosoma brachyurum",58.319306,7.680932
"1277","Diaphanosoma brachyurum",59.271075,8.844439
"1278","Diaphanosoma brachyurum",59.27233,8.844032
"1279","Diaphanosoma brachyurum",61.886724,10.13521
"1280","Diaphanosoma brachyurum",59.271145,8.84483
"1281","Diaphanosoma brachyurum",58.673933,6.084484
"1282","Diaphanosoma brachyurum",58.75696,5.76594
"1283","Diaphanosoma brachyurum",58.75653,5.76569
"1284","Diaphanosoma brachyurum",58.319558,7.680846
"1285","Diaphanosoma brachyurum",61.8158,50.7772
"1286","Diaphanosoma brachyurum",61.9825,50.2754
"1287","Diaphanosoma brachyurum",59.446357,9.496247
"1288","Diaphanosoma brachyurum",59.477795,9.506297
"1289","Diaphanosoma brachyurum",58.522817,8.784614
"1290","Diaphanosoma brachyurum",58.477345,8.640416
"1291","Diaphanosoma brachyurum",63.402559,10.317427
"1292","Diaphanosoma brachyurum",63.394838,10.322477
"1293","Diaphanosoma brachyurum",63.400633,10.319981
"1294","Diaphanosoma brachyurum",63.38168,10.283978
"1295","Diaphanosoma brachyurum",60.895943,5.251449
"1296","Diaphanosoma brachyurum",60.75933,11.81319
"1297","Diaphanosoma brachyurum",60.74262,11.84622
"1298","Diaphanosoma brachyurum",60.44003,12.18057
"1299","Diaphanosoma brachyurum",60.3557,11.6862
"1300","Diaphanosoma brachyurum",60.183,12.0519
"1301","Diaphanosoma brachyurum",60.49109,11.504399
"1302","Diaphanosoma brachyurum",60.684299,11.973868
"1303","Diaphanosoma brachyurum",60.371557,9.727268
"1304","Diaphanosoma brachyurum",58.604983,8.044688
"1305","Diaphanosoma brachyurum",60.371446,9.727875
"1306","Diaphanosoma brachyurum",58.353828,6.589994
"1307","Diaphanosoma brachyurum",58.863498,7.737432
"1308","Diaphanosoma brachyurum",59.901218,11.165702
"1309","Diaphanosoma brachyurum",58.632524,6.967579
"1310","Diaphanosoma brachyurum",60.871846,10.899346
"1311","Diaphanosoma brachyurum",59.817005,11.18988
"1312","Diaphanosoma brachyurum",60.758313,11.077976
"1313","Diaphanosoma brachyurum",60.897437,5.252125
"1314","Diaphanosoma brachyurum",63.322877,9.667775
"1315","Diaphanosoma brachyurum",59.54655,6.02299
"1316","Diaphanosoma brachyurum",58.306966,7.159852
"1317","Diaphanosoma brachyurum",63.866993,11.924887
"1318","Diaphanosoma brachyurum",59.492341,9.433736
"1319","Diaphanosoma brachyurum",58.357985,6.623411
"1320","Diaphanosoma brachyurum",58.894442,7.733684
"1321","Diaphanosoma brachyurum",59.849859,11.125587
"1322","Diaphanosoma brachyurum",59.66825,11.250355
"1323","Diaphanosoma brachyurum",59.739658,11.206914
"1324","Diaphanosoma brachyurum",60.653277,11.001035
"1325","Diaphanosoma brachyurum",59.8904,11.1176
"1326","Diaphanosoma brachyurum",59.846295,11.218323
"1327","Diaphanosoma brachyurum",60.595043,11.206353
"1328","Diaphanosoma brachyurum",59.771986,11.243656
"1329","Diaphanosoma brachyurum",61.4266,6.0286
"1330","Diaphanosoma brachyurum",59.73108,11.256939
"1331","Diaphanosoma brachyurum",59.67,11.2216
"1332","Diaphanosoma brachyurum",59.821265,10.407453
"1333","Diaphanosoma brachyurum",59.545071,6.026075
"1334","Diaphanosoma brachyurum",59.823363,10.40737
"1335","Diaphanosoma brachyurum",61.01808,10.70721
"1336","Diaphanosoma brachyurum",63.392996,10.31879
"1337","Diaphanosoma brachyurum",63.403311,10.341788
"1338","Diaphanosoma brachyurum",63.404867,10.340887
"1339","Diaphanosoma brachyurum",58.812197,7.76598
"1340","Diaphanosoma brachyurum",58.680121,7.785311
"1341","Diaphanosoma brachyurum",60.743905,10.827005
"1342","Diaphanosoma brachyurum",60.398243,11.226657
"1343","Diaphanosoma brachyurum",61.42897,6.010597
"1344","Diaphanosoma brachyurum",63.318595,9.674771
"1345","Diaphanosoma brachyurum",58.720519,6.695466
"1346","Diaphanosoma brachyurum",58.634216,6.656816
"1347","Diaphanosoma brachyurum",58.49403,6.320162
"1348","Diaphanosoma brachyurum",60.833842,5.575619
"1349","Diaphanosoma brachyurum",58.473538,8.555622
"1350","Diaphanosoma brachyurum",58.501749,8.389294
"1351","Diaphanosoma brachyurum",58.521242,8.036125
"1352","Diaphanosoma brachyurum",59.016863,9.488446
"1353","Diaphanosoma brachyurum",58.75755,5.771039
"1354","Diaphanosoma brachyurum",60.072279,10.256193
"1355","Diaphanosoma brachyurum",60.5201,11.9386
"1356","Diaphanosoma brachyurum",60.079123,10.168561
"1357","Diaphanosoma brachyurum",63.24131,11.0414
"1358","Diaphanosoma brachyurum",63.23199,10.87428
"1359","Diaphanosoma brachyurum",63.267421,10.811301
"1360","Diaphanosoma brachyurum",63.27511,11.07671
"1361","Diaphanosoma brachyurum",59.002767,9.487804
"1362","Diaphanosoma brachyurum",59.064202,9.3237
"1363","Diaphanosoma brachyurum",58.292729,7.925222
"1364","Diaphanosoma brachyurum",58.11702,7.670904
"1365","Diaphanosoma brachyurum",58.290663,7.930361
"1366","Diaphanosoma brachyurum",58.116422,7.667121
"1367","Diaphanosoma brachyurum",58.330482,8.269254
"1368","Diaphanosoma brachyurum",58.116815,7.671065
"1369","Diaphanosoma brachyurum",59.26237,9.40522
"1370","Diaphanosoma brachyurum",63.400469,10.511392
"1371","Diaphanosoma brachyurum",59.99228,10.25465
"1372","Diaphanosoma brachyurum",59.24958,8.50175
"1373","Diaphanosoma brachyurum",58.290637,7.930625
"1374","Diaphanosoma brachyurum",52.930423,-3.696689
"1375","Diaphanosoma brachyurum",52.952554,-4.007188
"1376","Diaphanosoma brachyurum",53.022554,-4.067098
"1377","Diaphanosoma brachyurum",58.204738,7.842368
"1378","Diaphanosoma brachyurum",58.274211,8.375147
"1379","Diaphanosoma brachyurum",58.160934,7.270983
"1380","Diaphanosoma brachyurum",59.883338,9.526427
"1381","Diaphanosoma brachyurum",59.880266,9.520283
"1382","Diaphanosoma brachyurum",60.14758,10.078674
"1383","Diaphanosoma brachyurum",59.326276,7.962739
"1384","Diaphanosoma brachyurum",59.9325,41.5278
"1385","Diaphanosoma brachyurum",59.9498,41.3207
"1386","Diaphanosoma brachyurum",63.387501,10.548733
"1387","Diaphanosoma brachyurum",56.181755,-4.430314
"1388","Diaphanosoma brachyurum",56.17525,-4.441181
"1389","Diaphanosoma brachyurum",56.191672,-4.382585
"1390","Diaphanosoma brachyurum",58.499966,-4.344812
"1391","Diaphanosoma brachyurum",63.168615,10.163868
"1392","Diaphanosoma brachyurum",58.139029,7.471287
"1393","Diaphanosoma brachyurum",59.281333,8.269216
"1394","Diaphanosoma brachyurum",59.401994,8.568394
"1395","Diaphanosoma brachyurum",58.449304,6.009726
"1396","Diaphanosoma brachyurum",58.196946,7.909715
"1397","Diaphanosoma brachyurum",58.575354,7.769621
"1398","Diaphanosoma brachyurum",60.261605,10.633373
"1399","Diaphanosoma brachyurum",58.285077,8.378337
"1400","Diaphanosoma brachyurum",59.109919,11.687233
"1401","Diaphanosoma brachyurum",50.516627,-4.00078
"1402","Diaphanosoma brachyurum",58.519436,6.806951
"1403","Diaphanosoma brachyurum",58.521505,6.799232
"1404","Diaphanosoma brachyurum",58.529327,6.827718
"1405","Diaphanosoma brachyurum",58.375078,6.893543
"1406","Diaphanosoma brachyurum",58.4764,7.2048
"1407","Diaphanosoma brachyurum",63.134735,10.134121
"1408","Diaphanosoma brachyurum",63.132512,9.97294
"1409","Diaphanosoma brachyurum",63.139213,10.130943
"1410","Diaphanosoma brachyurum",63.13422,10.134537
"1411","Diaphanosoma brachyurum",58.41336,8.406003
"1412","Diaphanosoma brachyurum",58.781753,8.919408
"1413","Diaphanosoma brachyurum",58.729344,8.658893
"1414","Diaphanosoma brachyurum",58.749614,8.6422
"1415","Diaphanosoma brachyurum",53.493135,-2.561421
"1416","Diaphanosoma brachyurum",58.506032,7.559334
"1417","Diaphanosoma brachyurum",58.500729,7.557711
"1418","Diaphanosoma brachyurum",58.477881,7.575682
"1419","Diaphanosoma brachyurum",58.489676,7.573005
"1420","Diaphanosoma brachyurum",58.576475,7.397209
"1421","Diaphanosoma brachyurum",58.5579,7.3879
"1422","Diaphanosoma brachyurum",51.671285,-1.905236
"1423","Diaphanosoma brachyurum",52.713873,1.404459
"1424","Diaphanosoma brachyurum",51.935914,4.515316
"1425","Diaphanosoma brachyurum",52.848616,6.800535
"1426","Diaphanosoma brachyurum",52.657288,6.680595
"1427","Diaphanosoma brachyurum",52.706294,6.628784
"1428","Diaphanosoma brachyurum",52.71414,7.038488
"1429","Diaphanosoma brachyurum",63.390883,8.755776
"1430","Diaphanosoma brachyurum",51.950003,4.479039
"1431","Diaphanosoma brachyurum",53.031811,5.791171
"1432","Diaphanosoma brachyurum",52.029877,4.329421
"1433","Diaphanosoma brachyurum",52.046427,4.324715
"1434","Diaphanosoma brachyurum",51.953351,4.498378
"1435","Diaphanosoma brachyurum",51.978841,4.562385
"1436","Diaphanosoma brachyurum",51.98256,4.573685
"1437","Diaphanosoma brachyurum",53.219718,5.861495
"1438","Diaphanosoma brachyurum",53.189746,6.04369
"1439","Diaphanosoma brachyurum",53.126723,5.92352
"1440","Diaphanosoma brachyurum",53.09395,5.852954
"1441","Diaphanosoma brachyurum",53.104606,5.964757
"1442","Diaphanosoma brachyurum",53.034094,5.751987
"1443","Diaphanosoma brachyurum",52.965685,5.729534
"1444","Diaphanosoma brachyurum",52.950936,5.863923
"1445","Diaphanosoma brachyurum",53.003559,5.680077
"1446","Diaphanosoma brachyurum",61.584624,9.822616
"1447","Diaphanosoma brachyurum",52.144619,5.094249
"1448","Diaphanosoma brachyurum",4.937917,-73.839881
"1449","Diaphanosoma brachyurum",52.152777,5.07913
"1450","Diaphanosoma brachyurum",52.141644,5.087154
"1451","Diaphanosoma brachyurum",52.148859,5.076016
"1452","Diaphanosoma brachyurum",53.110839,5.944604
"1453","Diaphanosoma brachyurum",53.120036,5.923945
"1454","Diaphanosoma brachyurum",53.126679,5.99841
"1455","Diaphanosoma brachyurum",52.227296,4.962988
"1456","Diaphanosoma brachyurum",52.24843,4.95157
"1457","Diaphanosoma brachyurum",52.162348,5.118949
"1458","Diaphanosoma brachyurum",53.10958,5.938839
"1459","Diaphanosoma brachyurum",52.798318,6.942173
"1460","Diaphanosoma brachyurum",52.591646,6.463768
"1461","Diaphanosoma brachyurum",52.613335,6.540194
"1462","Diaphanosoma brachyurum",52.217856,4.952454
"1463","Diaphanosoma brachyurum",52.424195,4.863088
"1464","Diaphanosoma brachyurum",53.307955,6.051491
"1465","Diaphanosoma brachyurum",53.236687,5.9481
"1466","Diaphanosoma brachyurum",53.254963,5.996285
"1467","Diaphanosoma brachyurum",53.239158,5.930652
"1468","Diaphanosoma brachyurum",53.138478,5.92918
"1469","Diaphanosoma brachyurum",53.128271,5.887789
"1470","Diaphanosoma brachyurum",53.129001,5.906114
"1471","Diaphanosoma brachyurum",53.214636,5.874014
"1472","Diaphanosoma brachyurum",53.131193,5.906424
"1473","Diaphanosoma brachyurum",53.134559,5.898963
"1474","Diaphanosoma brachyurum",53.111978,5.925414
"1475","Diaphanosoma brachyurum",52.218601,5.081002
"1476","Diaphanosoma brachyurum",52.950067,5.689537
"1477","Diaphanosoma brachyurum",52.270293,5.082112
"1478","Diaphanosoma brachyurum",64.427004,11.078045
"1479","Diaphanosoma brachyurum",64.427422,11.078929
"1480","Diaphanosoma brachyurum",64.428256,11.08028
"1481","Diaphanosoma brachyurum",52.272394,5.088441
"1482","Diaphanosoma brachyurum",52.285938,5.130441
"1483","Diaphanosoma brachyurum",52.234516,5.080234
"1484","Diaphanosoma brachyurum",52.237734,5.094325
"1485","Diaphanosoma brachyurum",52.988027,5.770364
"1486","Diaphanosoma brachyurum",52.962559,5.753322
"1487","Diaphanosoma brachyurum",52.294285,5.125072
"1488","Diaphanosoma brachyurum",52.289678,5.11481
"1489","Diaphanosoma brachyurum",52.835734,5.905553
"1490","Diaphanosoma brachyurum",51.864035,5.909913
"1491","Diaphanosoma brachyurum",64.158316,10.360513
"1492","Diaphanosoma brachyurum",62.844555,10.019381
"1493","Diaphanosoma brachyurum",52.306725,5.109706
"1494","Diaphanosoma brachyurum",52.244799,5.098393
"1495","Diaphanosoma brachyurum",52.227296,5.062369
"1496","Diaphanosoma brachyurum",52.245663,4.925841
"1497","Diaphanosoma brachyurum",52.30672,4.996658
"1498","Diaphanosoma brachyurum",52.250939,4.923546
"1499","Diaphanosoma brachyurum",52.290702,4.930885
"1500","Diaphanosoma brachyurum",53.093185,5.817254
"1501","Diaphanosoma brachyurum",53.093191,5.815582
"1502","Diaphanosoma brachyurum",50.590848,5.194518
"1503","Diaphanosoma brachyurum",50.585716,5.193063
"1504","Diaphanosoma brachyurum",50.592815,5.184302
"1505","Diaphanosoma brachyurum",50.585639,5.231524
"1506","Diaphanosoma brachyurum",50.585513,5.194836
"1507","Diaphanosoma brachyurum",50.585553,5.192678
"1508","Diaphanosoma brachyurum",50.58269,5.180147
"1509","Diaphanosoma brachyurum",50.590233,5.200787
"1510","Diaphanosoma brachyurum",50.590904,5.193043
"1511","Diaphanosoma brachyurum",50.590297,5.20107
"1512","Diaphanosoma brachyurum",50.583992,5.193073
"1513","Diaphanosoma brachyurum",50.590233,5.192951
"1514","Diaphanosoma brachyurum",50.58589,5.191456
"1515","Diaphanosoma brachyurum",50.585025,5.194994
"1516","Diaphanosoma brachyurum",50.584772,5.193797
"1517","Diaphanosoma brachyurum",50.584305,5.193227
"1518","Diaphanosoma brachyurum",51.623147,4.660105
"1519","Diaphanosoma brachyurum",52.326927,4.672082
"1520","Diaphanosoma brachyurum",51.954717,4.488851
"1521","Diaphanosoma brachyurum",53.029176,5.926073
"1522","Diaphanosoma brachyurum",53.023942,5.904695
"1523","Diaphanosoma brachyurum",53.096895,5.979583
"1524","Diaphanosoma brachyurum",53.059724,6.234266
"1525","Diaphanosoma brachyurum",53.022664,5.921446
"1526","Diaphanosoma brachyurum",53.02266,5.922266
"1527","Diaphanosoma brachyurum",50.590808,5.195134
"1528","Diaphanosoma brachyurum",50.590036,5.195518
"1529","Diaphanosoma brachyurum",50.585842,5.193508
"1530","Diaphanosoma brachyurum",50.593803,5.183657
"1531","Diaphanosoma brachyurum",50.593588,5.183414
"1532","Diaphanosoma brachyurum",50.591616,5.195034
"1533","Diaphanosoma brachyurum",50.59071,5.191869
"1534","Diaphanosoma brachyurum",50.583706,5.203802
"1535","Diaphanosoma brachyurum",50.584079,5.204365
"1536","Diaphanosoma brachyurum",50.584437,5.184264
"1537","Diaphanosoma brachyurum",50.583634,5.183493
"1538","Diaphanosoma brachyurum",50.582696,5.184351
"1539","Diaphanosoma brachyurum",50.582447,5.1825
"1540","Diaphanosoma brachyurum",50.584835,5.195619
"1541","Diaphanosoma brachyurum",50.584822,5.19568
"1542","Diaphanosoma brachyurum",50.587961,5.192831
"1543","Diaphanosoma brachyurum",53.158556,6.061457
"1544","Diaphanosoma brachyurum",53.127621,6.694442
"1545","Diaphanosoma brachyurum",50.585539,5.203258
"1546","Diaphanosoma brachyurum",50.596998,5.201838
"1547","Diaphanosoma brachyurum",50.590682,5.202629
"1548","Diaphanosoma brachyurum",50.590773,5.203182
"1549","Diaphanosoma brachyurum",50.590449,5.203237
"1550","Diaphanosoma brachyurum",58.556386,8.513882
"1551","Diaphanosoma brachyurum",51.555759,4.31366
"1552","Diaphanosoma brachyurum",63.370039,10.585793
"1553","Diaphanosoma brachyurum",52.196823,4.488993
"1554","Diaphanosoma brachyurum",52.053826,4.418598
"1555","Diaphanosoma brachyurum",53.271698,6.826228
"1556","Diaphanosoma brachyurum",51.975752,4.656581
"1557","Diaphanosoma brachyurum",51.948705,4.491444
"1558","Diaphanosoma brachyurum",59.349535,11.773893
"1559","Diaphanosoma brachyurum",59.331826,11.726187
"1560","Diaphanosoma brachyurum",59.486266,11.717011
"1561","Diaphanosoma brachyurum",59.456157,11.630055
"1562","Diaphanosoma brachyurum",59.637942,11.591702
"1563","Diaphanosoma brachyurum",59.571579,11.525552
"1564","Diaphanosoma brachyurum",59.250989,11.671138
"1565","Diaphanosoma brachyurum",59.168784,11.696353
"1566","Diaphanosoma brachyurum",59.454382,11.495905
"1567","Diaphanosoma brachyurum",59.407906,11.755145
"1568","Diaphanosoma brachyurum",59.404363,11.67827
"1569","Diaphanosoma brachyurum",59.337027,11.693071
"1570","Diaphanosoma brachyurum",59.344269,11.816086
"1571","Diaphanosoma brachyurum",59.411723,11.69598
"1572","Diaphanosoma brachyurum",59.334258,11.710624
"1573","Diaphanosoma brachyurum",59.336885,11.693036
"1574","Diaphanosoma brachyurum",59.331784,11.726127
"1575","Diaphanosoma brachyurum",59.257735,11.670133
"1576","Diaphanosoma brachyurum",59.161544,11.69541
"1577","Diaphanosoma brachyurum",59.404345,11.678205
"1578","Diaphanosoma brachyurum",59.411718,11.695979
"1579","Diaphanosoma brachyurum",59.407725,11.754987
"1580","Diaphanosoma brachyurum",59.344217,11.81604
"1581","Diaphanosoma brachyurum",59.349654,11.774235
"1582","Diaphanosoma brachyurum",59.45439,11.49592
"1583","Diaphanosoma brachyurum",59.57115,11.525664
"1584","Diaphanosoma brachyurum",59.485674,11.717349
"1585","Diaphanosoma brachyurum",59.455104,11.625718
"1586","Diaphanosoma brachyurum",59.334307,11.710655
"1587","Diaphanosoma brachyurum",59.637776,11.591757
"1588","Diaphanosoma brachyurum",60.769686,10.770853
"1589","Diaphanosoma brachyurum",60.763442,10.911559
"1590","Diaphanosoma brachyurum",53.024538,5.906014
"1591","Diaphanosoma brachyurum",53.205137,5.987351
"1592","Diaphanosoma brachyurum",52.482772,5.535063
"1593","Diaphanosoma brachyurum",52.046832,4.517603
"1594","Diaphanosoma brachyurum",53.190091,6.544611
"1595","Diaphanosoma brachyurum",51.682623,4.875183
"1596","Diaphanosoma brachyurum",51.846714,4.378892
"1597","Diaphanosoma brachyurum",52.0531,4.753163
"1598","Diaphanosoma brachyurum",52.054713,4.458457
"1599","Diaphanosoma brachyurum",53.110889,5.593441
"1600","Diaphanosoma brachyurum",51.930411,4.518694
"1601","Diaphanosoma brachyurum",52.87507,5.879893
"1602","Diaphanosoma brachyurum",53.245871,6.951219
"1603","Diaphanosoma brachyurum",51.871986,4.230175
"1604","Diaphanosoma brachyurum",52.787898,5.796924
"1605","Diaphanosoma brachyurum",59.44929,11.688602
"1606","Diaphanosoma brachyurum",59.411324,11.711855
"1607","Diaphanosoma brachyurum",59.398591,11.690463
"1608","Diaphanosoma brachyurum",59.39573,11.705449
"1609","Diaphanosoma brachyurum",59.312599,11.773461
"1610","Diaphanosoma brachyurum",59.316414,11.781075
"1611","Diaphanosoma brachyurum",59.410983,11.711873
"1612","Diaphanosoma brachyurum",59.447632,11.684984
"1613","Diaphanosoma brachyurum",59.39921,11.6898
"1614","Diaphanosoma brachyurum",59.396065,11.705079
"1615","Diaphanosoma brachyurum",60.404976,10.723138
"1616","Diaphanosoma brachyurum",59.353607,11.720998
"1617","Diaphanosoma brachyurum",59.321194,11.575913
"1618","Diaphanosoma brachyurum",60.405175,10.723121
"1619","Diaphanosoma brachyurum",59.353423,11.719821
"1620","Diaphanosoma brachyurum",59.320941,11.575694
"1621","Diaphanosoma brachyurum",53.16784,6.694161
"1622","Diaphanosoma brachyurum",53.085313,6.012857
"1623","Diaphanosoma brachyurum",53.048079,6.24913
"1624","Diaphanosoma brachyurum",53.264949,6.804344
"1625","Diaphanosoma brachyurum",52.858459,6.019702
"1626","Diaphanosoma brachyurum",51.836457,4.989974
"1627","Diaphanosoma brachyurum",52.298919,4.649794
"1628","Diaphanosoma brachyurum",52.426238,4.671213
"1629","Diaphanosoma brachyurum",52.281779,4.507941
"1630","Diaphanosoma brachyurum",55.75,36.5
"1631","Diaphanosoma brachyurum",52.955812,6.233018
"1632","Diaphanosoma brachyurum",53.055704,6.101174
"1633","Diaphanosoma brachyurum",53.113223,5.939961
"1634","Diaphanosoma brachyurum",-19.209,23.403
"1635","Diaphanosoma brachyurum",-18.962,22.386
"1636","Diaphanosoma brachyurum",-19.19,23.396
"1637","Diaphanosoma brachyurum",-19.536,23.099
"1638","Diaphanosoma brachyurum",51.801849,4.52294
"1639","Diaphanosoma brachyurum",53.131677,5.906654
"1640","Diaphanosoma brachyurum",53.081965,6.155781
"1641","Diaphanosoma brachyurum",63.297164,9.047869
"1642","Diaphanosoma brachyurum",58.627213,8.223747
"1643","Diaphanosoma brachyurum",58.629055,8.300166
"1644","Diaphanosoma brachyurum",58.627047,8.223454
"1645","Diaphanosoma brachyurum",58.623837,8.297257
"1646","Diaphanosoma brachyurum",52.92549,5.867362
"1647","Diaphanosoma brachyurum",52.839212,5.890753
"1648","Diaphanosoma brachyurum",52.918389,6.054768
"1649","Diaphanosoma brachyurum",52.927975,6.060119
"1650","Diaphanosoma brachyurum",53.025439,5.929887
"1651","Diaphanosoma brachyurum",53.022785,5.91641
"1652","Diaphanosoma brachyurum",52.834475,5.905835
"1653","Diaphanosoma brachyurum",52.849112,5.916459
"1654","Diaphanosoma brachyurum",53.246907,5.971902
"1655","Diaphanosoma brachyurum",52.821047,5.901937
"1656","Diaphanosoma brachyurum",51.84628,4.992166
"1657","Diaphanosoma brachyurum",51.867456,5.055778
"1658","Diaphanosoma brachyurum",51.853249,5.27913
"1659","Diaphanosoma brachyurum",51.835417,4.990578
"1660","Diaphanosoma brachyurum",53.123954,6.701055
"1661","Diaphanosoma brachyurum",51.949956,5.527223
"1662","Diaphanosoma brachyurum",51.967746,5.875848
"1663","Diaphanosoma brachyurum",52.328269,4.671033
"1664","Diaphanosoma brachyurum",52.325588,4.67357
"1665","Diaphanosoma brachyurum",51.919006,5.996257
"1666","Diaphanosoma brachyurum",52.128513,5.129039
"1667","Diaphanosoma brachyurum",53.049922,6.217252
"1668","Diaphanosoma brachyurum",53.274213,6.841304
"1669","Diaphanosoma brachyurum",52.557923,4.753131
"1670","Diaphanosoma brachyurum",52.687067,4.769459
"1671","Diaphanosoma brachyurum",53.10032,5.97739
"1672","Diaphanosoma brachyurum",53.099622,5.9732
"1673","Diaphanosoma brachyurum",59.395624,11.656572
"1674","Diaphanosoma brachyurum",52.130842,4.910363
"1675","Diaphanosoma brachyurum",52.156014,4.911555
"1676","Diaphanosoma brachyurum",53.212135,6.103906
"1677","Diaphanosoma brachyurum",53.215023,5.882626
"1678","Diaphanosoma brachyurum",53.21558,5.884952
"1679","Diaphanosoma brachyurum",53.21463,5.882187
"1680","Diaphanosoma brachyurum",53.10258,5.974733
"1681","Diaphanosoma brachyurum",53.097211,5.970182
"1682","Diaphanosoma brachyurum",52.248537,4.951378
"1683","Diaphanosoma brachyurum",52.152972,4.795421
"1684","Diaphanosoma brachyurum",52.14662,4.922613
"1685","Diaphanosoma brachyurum",59.478521,10.149135
"1686","Diaphanosoma brachyurum",52.981036,6.249589
"1687","Diaphanosoma brachyurum",52.983789,6.189784
"1688","Diaphanosoma brachyurum",52.951318,6.258226
"1689","Diaphanosoma brachyurum",52.483333,-119.133333
"1690","Diaphanosoma brachyurum",52.180667,-119.243167
"1691","Diaphanosoma brachyurum",51.735833,-119.3415
"1692","Diaphanosoma brachyurum",51.875167,-119.304667
"1693","Diaphanosoma brachyurum",52.485,-119.295
"1694","Diaphanosoma brachyurum",52.902147,-3.562511
"1695","Diaphanosoma brachyurum",53.09894,-3.935579
