V1,V2,V3
141.217647058824,12.0647058823529,-4209.4814453125
141.234453781513,12.0647058823529,-4239.7412109375
141.251260504202,12.0647058823529,-4196.701171875
141.268067226891,12.0647058823529,-4099.89111328125
141.28487394958,12.0647058823529,-3998.27124023438
141.301680672269,12.0647058823529,-3910.94140625
141.318487394958,12.0647058823529,-3805.98120117188
141.335294117647,12.0647058823529,-3724.6826171875
141.352100840336,12.0647058823529,-3651.58276367188
141.368907563025,12.0647058823529,-3448.8427734375
141.385714285714,12.0647058823529,-3241.85278320312
141.402521008403,12.0647058823529,-3144.31274414062
141.419327731092,12.0647058823529,-3105.95263671875
141.436134453782,12.0647058823529,-2871.28271484375
141.452941176471,12.0647058823529,-2895.71264648438
141.46974789916,12.0647058823529,-2834.72290039062
141.486554621849,12.0647058823529,-2725.9228515625
141.503361344538,12.0647058823529,-2643.45288085938
141.520168067227,12.0647058823529,-2570.28295898438
141.536974789916,12.0647058823529,-2481.462890625
141.553781512605,12.0647058823529,-2318.06298828125
141.570588235294,12.0647058823529,-2303.31298828125
141.587394957983,12.0647058823529,-2300.18286132812
141.604201680672,12.0647058823529,-2337.15698242188
141.621008403361,12.0647058823529,-2410.01708984375
141.63781512605,12.0647058823529,-2467.28686523438
141.654621848739,12.0647058823529,-2543.876953125
141.671428571429,12.0647058823529,-2629.25708007812
141.688235294118,12.0647058823529,-2658.98706054688
141.705042016807,12.0647058823529,-2659.4970703125
141.721848739496,12.0647058823529,-2604.48706054688
141.738655462185,12.0647058823529,-2630.62866210938
141.755462184874,12.0647058823529,-2723.94873046875
141.772268907563,12.0647058823529,-2838.43872070312
141.789075630252,12.0647058823529,-2881.10888671875
141.805882352941,12.0647058823529,-2801.8388671875
141.82268907563,12.0647058823529,-2831.8388671875
141.839495798319,12.0647058823529,-2789.2587890625
141.856302521008,12.0647058823529,-2665.61865234375
141.873109243697,12.0647058823529,-2474.26220703125
141.889915966387,12.0647058823529,-2278.09228515625
141.906722689076,12.0647058823529,-2344.01220703125
141.923529411765,12.0647058823529,-2488.56225585938
141.940336134454,12.0647058823529,-2887.92236328125
141.957142857143,12.0647058823529,-3501.8623046875
141.973949579832,12.0647058823529,-3953.982421875
141.990756302521,12.0647058823529,-4084.81225585938
142.00756302521,12.0647058823529,-4049.7763671875
142.024369747899,12.0647058823529,-4048.21630859375
142.041176470588,12.0647058823529,-4018.56640625
142.057983193277,12.0647058823529,-3961.90625
142.074789915966,12.0647058823529,-3935.31640625
142.091596638655,12.0647058823529,-3919.55639648438
142.108403361345,12.0647058823529,-3908.32641601562
142.125210084034,12.0647058823529,-3893.72631835938
142.142016806723,12.0647058823529,-3839.06030273438
142.158823529412,12.0647058823529,-3513.25048828125
142.175630252101,12.0647058823529,-3191.2705078125
142.19243697479,12.0647058823529,-3170.23046875
142.209243697479,12.0647058823529,-3236.84033203125
142.226050420168,12.0647058823529,-3025.95043945312
142.242857142857,12.0647058823529,-2867.83032226562
142.259663865546,12.0647058823529,-2926.50048828125
142.276470588235,12.0647058823529,-2891.37060546875
142.293277310924,12.0647058823529,-3138.37060546875
142.310084033613,12.0647058823529,-3502.52075195312
142.326890756303,12.0647058823529,-3739.63061523438
142.343697478992,12.0647058823529,-3767.70068359375
142.360504201681,12.0647058823529,-3500.61059570312
142.37731092437,12.0647058823529,-3227.70068359375
142.394117647059,12.0647058823529,-3009.46069335938
142.410924369748,12.0647058823529,-2987.92333984375
142.427731092437,12.0647058823529,-3156.86328125
142.444537815126,12.0647058823529,-3168.47338867188
142.461344537815,12.0647058823529,-3146.62329101562
142.478151260504,12.0647058823529,-3252.70336914062
142.494957983193,12.0647058823529,-3320.17333984375
142.511764705882,12.0647058823529,-3396.2333984375
142.528571428571,12.0647058823529,-3522.08325195312
142.545378151261,12.0647058823529,-3673.26147460938
142.56218487395,12.0647058823529,-3766.681640625
142.578991596639,12.0647058823529,-3825.55151367188
142.595798319328,12.0647058823529,-3818.62158203125
142.612605042017,12.0647058823529,-3848.42163085938
142.629411764706,12.0647058823529,-3865.3916015625
142.646218487395,12.0647058823529,-4258.92138671875
142.663025210084,12.0647058823529,-4266.67138671875
142.679831932773,12.0647058823529,-4204.56396484375
142.696638655462,12.0647058823529,-4199.3837890625
142.713445378151,12.0647058823529,-4106.0341796875
142.73025210084,12.0647058823529,-4029.92407226562
142.747058823529,12.0647058823529,-4002.09399414062
142.763865546218,12.0647058823529,-3994.1640625
142.780672268908,12.0647058823529,-3957.88403320312
142.797478991597,12.0647058823529,-3879.3740234375
142.814285714286,12.0647058823529,-3857.01245117188
142.831092436975,12.0647058823529,-3774.79248046875
142.847899159664,12.0647058823529,-3700.17260742188
142.864705882353,12.0647058823529,-3695.94262695312
142.881512605042,12.0647058823529,-3785.6826171875
142.898319327731,12.0647058823529,-3821.12255859375
142.91512605042,12.0647058823529,-3848.6826171875
142.931932773109,12.0647058823529,-3837.50268554688
142.948739495798,12.0647058823529,-3842.63549804688
142.965546218487,12.0647058823529,-3989.56567382812
142.982352941176,12.0647058823529,-4000.8955078125
142.999159663866,12.0647058823529,-3935.99560546875
143.015966386555,12.0647058823529,-3976.37548828125
143.032773109244,12.0647058823529,-3956.4755859375
143.049579831933,12.0647058823529,-3918.86572265625
143.066386554622,12.0647058823529,-3858.41552734375
143.083193277311,12.0647058823529,-3900.60693359375
143.1,12.0647058823529,-3819.45703125
141.1,12.0478991596639,-3916.17529296875
141.116806722689,12.0478991596639,-3912.75537109375
141.133613445378,12.0478991596639,-4109.74560546875
141.150420168067,12.0478991596639,-4353.96533203125
141.167226890756,12.0478991596639,-4350.58544921875
141.184033613445,12.0478991596639,-4300.29541015625
141.200840336134,12.0478991596639,-4278.62109375
141.217647058824,12.0478991596639,-4269.79150390625
141.234453781513,12.0478991596639,-4207.03125
141.251260504202,12.0478991596639,-4096.3115234375
141.268067226891,12.0478991596639,-3998.51123046875
141.28487394958,12.0478991596639,-3931.39135742188
141.301680672269,12.0478991596639,-3787.13134765625
141.318487394958,12.0478991596639,-3550.51123046875
141.335294117647,12.0478991596639,-3386.20263671875
141.352100840336,12.0478991596639,-3377.89282226562
141.368907563025,12.0478991596639,-3333.04272460938
141.385714285714,12.0478991596639,-3182.97265625
141.402521008403,12.0478991596639,-2974.56274414062
141.419327731092,12.0478991596639,-2972.37280273438
141.436134453782,12.0478991596639,-2819.62280273438
141.452941176471,12.0478991596639,-2804.50268554688
141.46974789916,12.0478991596639,-2799.56298828125
141.486554621849,12.0478991596639,-2762.31298828125
141.503361344538,12.0478991596639,-2715.06298828125
141.520168067227,12.0478991596639,-2648.93286132812
141.536974789916,12.0478991596639,-2579.2529296875
141.553781512605,12.0478991596639,-2513.7529296875
141.570588235294,12.0478991596639,-2459.18286132812
141.587394957983,12.0478991596639,-2425.5029296875
141.604201680672,12.0478991596639,-2375.9970703125
141.621008403361,12.0478991596639,-2371.81689453125
141.63781512605,12.0478991596639,-2349.06689453125
141.654621848739,12.0478991596639,-2501.7470703125
141.671428571429,12.0478991596639,-2611.9970703125
141.688235294118,12.0478991596639,-2644.2470703125
141.705042016807,12.0478991596639,-2659.376953125
141.721848739496,12.0478991596639,-2659.376953125
141.738655462185,12.0478991596639,-2721.68872070312
141.755462184874,12.0478991596639,-2830.68872070312
141.772268907563,12.0478991596639,-2872.05883789062
141.789075630252,12.0478991596639,-2852.99877929688
141.805882352941,12.0478991596639,-2833.87866210938
141.82268907563,12.0478991596639,-2810.55883789062
141.839495798319,12.0478991596639,-2759.80883789062
141.856302521008,12.0478991596639,-2723.18872070312
141.873109243697,12.0478991596639,-2670.1923828125
141.889915966387,12.0478991596639,-2763.4423828125
141.906722689076,12.0478991596639,-3143.1923828125
141.923529411765,12.0478991596639,-3525.9423828125
141.940336134454,12.0478991596639,-3601.56225585938
141.957142857143,12.0478991596639,-4023.25244140625
141.973949579832,12.0478991596639,-4190.18212890625
141.990756302521,12.0478991596639,-4131.7822265625
142.00756302521,12.0478991596639,-4104.16650390625
142.024369747899,12.0478991596639,-4076.31640625
142.041176470588,12.0478991596639,-4058.03637695312
142.057983193277,12.0478991596639,-4059.92626953125
142.074789915966,12.0478991596639,-4039.79638671875
142.091596638655,12.0478991596639,-3972.16625976562
142.108403361345,12.0478991596639,-3970.79638671875
142.125210084034,12.0478991596639,-3920.80639648438
142.142016806723,12.0478991596639,-3644.58032226562
142.158823529412,12.0478991596639,-3316.1103515625
142.175630252101,12.0478991596639,-3312.14038085938
142.19243697479,12.0478991596639,-3229.0703125
142.209243697479,12.0478991596639,-3081.12036132812
142.226050420168,12.0478991596639,-2941.75048828125
142.242857142857,12.0478991596639,-2890.12036132812
142.259663865546,12.0478991596639,-2909.06030273438
142.276470588235,12.0478991596639,-2928.19067382812
142.293277310924,12.0478991596639,-3185.24072265625
142.310084033613,12.0478991596639,-3430.88061523438
142.326890756303,12.0478991596639,-3534.390625
142.343697478992,12.0478991596639,-3426.00073242188
142.360504201681,12.0478991596639,-3330.060546875
142.37731092437,12.0478991596639,-3167.4306640625
142.394117647059,12.0478991596639,-2922.470703125
142.410924369748,12.0478991596639,-3001.22338867188
142.427731092437,12.0478991596639,-3280.43334960938
142.444537815126,12.0478991596639,-3434.97338867188
142.461344537815,12.0478991596639,-3386.9833984375
142.478151260504,12.0478991596639,-3317.35327148438
142.494957983193,12.0478991596639,-3374.95336914062
142.511764705882,12.0478991596639,-3449.83325195312
142.528571428571,12.0478991596639,-3493.7333984375
142.545378151261,12.0478991596639,-3622.58154296875
142.56218487395,12.0478991596639,-3669.67163085938
142.578991596639,12.0478991596639,-3736.33154296875
142.595798319328,12.0478991596639,-3755.65161132812
142.612605042017,12.0478991596639,-3757.24169921875
142.629411764706,12.0478991596639,-3838.12158203125
142.646218487395,12.0478991596639,-4279.3115234375
142.663025210084,12.0478991596639,-4315.54150390625
142.679831932773,12.0478991596639,-4245.77392578125
142.696638655462,12.0478991596639,-4206.244140625
142.713445378151,12.0478991596639,-4120.333984375
142.73025210084,12.0478991596639,-4043.20385742188
142.747058823529,12.0478991596639,-3992.51391601562
142.763865546218,12.0478991596639,-3988.35400390625
142.780672268908,12.0478991596639,-3959.89404296875
142.797478991597,12.0478991596639,-3882.72387695312
142.814285714286,12.0478991596639,-3768.19262695312
142.831092436975,12.0478991596639,-3580.48266601562
142.847899159664,12.0478991596639,-3531.00268554688
142.864705882353,12.0478991596639,-3532.87255859375
142.881512605042,12.0478991596639,-3626.1826171875
142.898319327731,12.0478991596639,-3666.00268554688
142.91512605042,12.0478991596639,-3756.37255859375
142.931932773109,12.0478991596639,-3881.13256835938
142.948739495798,12.0478991596639,-3917.685546875
142.965546218487,12.0478991596639,-3989.66552734375
142.982352941176,12.0478991596639,-4246.6455078125
142.999159663866,12.0478991596639,-4077.94555664062
143.015966386555,12.0478991596639,-4071.27563476562
143.032773109244,12.0478991596639,-4107.00537109375
143.049579831933,12.0478991596639,-3968.92553710938
143.066386554622,12.0478991596639,-3884.82568359375
143.083193277311,12.0478991596639,-3839.59692382812
143.1,12.0478991596639,-3808.22705078125
141.1,12.0310924369748,-4301.615234375
141.116806722689,12.0310924369748,-4463.9755859375
141.133613445378,12.0310924369748,-4524.2353515625
141.150420168067,12.0310924369748,-4486.21533203125
141.167226890756,12.0310924369748,-4387.7353515625
141.184033613445,12.0310924369748,-4328.05517578125
141.200840336134,12.0310924369748,-4278.88134765625
141.217647058824,12.0310924369748,-4226.42138671875
141.234453781513,12.0310924369748,-4131.861328125
141.251260504202,12.0310924369748,-4067.08129882812
141.268067226891,12.0310924369748,-3997.05126953125
141.28487394958,12.0310924369748,-3881.55126953125
141.301680672269,12.0310924369748,-3675.59130859375
141.318487394958,12.0310924369748,-3424.39135742188
141.335294117647,12.0310924369748,-3201.3427734375
141.352100840336,12.0310924369748,-3121.35278320312
141.368907563025,12.0310924369748,-3107.50268554688
141.385714285714,12.0310924369748,-2852.9326171875
141.402521008403,12.0310924369748,-2699.81274414062
141.419327731092,12.0310924369748,-2702.62280273438
141.436134453782,12.0310924369748,-2634.9326171875
141.452941176471,12.0310924369748,-2616.50268554688
141.46974789916,12.0310924369748,-2616.62280273438
141.486554621849,12.0310924369748,-2581.62280273438
141.503361344538,12.0310924369748,-2536.2529296875
141.520168067227,12.0310924369748,-2487.31298828125
141.536974789916,12.0310924369748,-2345.7529296875
141.553781512605,12.0310924369748,-2140.31298828125
141.570588235294,12.0310924369748,-2094.56298828125
141.587394957983,12.0310924369748,-2139.7529296875
141.604201680672,12.0310924369748,-2187.376953125
141.621008403361,12.0310924369748,-2238.626953125
141.63781512605,12.0310924369748,-2284.43701171875
141.654621848739,12.0310924369748,-2411.2470703125
141.671428571429,12.0310924369748,-2440.43701171875
141.688235294118,12.0310924369748,-2453.31689453125
141.705042016807,12.0310924369748,-2482.126953125
141.721848739496,12.0310924369748,-2516.18701171875
141.738655462185,12.0310924369748,-2699.18872070312
141.755462184874,12.0310924369748,-2836.74877929688
141.772268907563,12.0310924369748,-2853.93872070312
141.789075630252,12.0310924369748,-2837.74877929688
141.805882352941,12.0310924369748,-2795.87866210938
141.82268907563,12.0310924369748,-2764.49877929688
141.839495798319,12.0310924369748,-2842.638671875
141.856302521008,12.0310924369748,-2987.888671875
141.873109243697,12.0310924369748,-3136.91235351562
141.889915966387,12.0310924369748,-3452.13232421875
141.906722689076,12.0310924369748,-3874.7822265625
141.923529411765,12.0310924369748,-4072.12231445312
141.940336134454,12.0310924369748,-4286.3623046875
141.957142857143,12.0310924369748,-4375.58251953125
141.973949579832,12.0310924369748,-4341.21240234375
141.990756302521,12.0310924369748,-4247.55224609375
142.00756302521,12.0310924369748,-4218.1162109375
142.024369747899,12.0310924369748,-4206.08642578125
142.041176470588,12.0310924369748,-4187.9365234375
142.057983193277,12.0310924369748,-4169.13623046875
142.074789915966,12.0310924369748,-4171.2763671875
142.091596638655,12.0310924369748,-4178.6865234375
142.108403361345,12.0310924369748,-4068.12622070312
142.125210084034,12.0310924369748,-3786.95629882812
142.142016806723,12.0310924369748,-3818.04052734375
142.158823529412,12.0310924369748,-3878.17041015625
142.175630252101,12.0310924369748,-3848.14038085938
142.19243697479,12.0310924369748,-3514.1103515625
142.209243697479,12.0310924369748,-3296.98046875
142.226050420168,12.0310924369748,-3045.42041015625
142.242857142857,12.0310924369748,-2999.04052734375
142.259663865546,12.0310924369748,-3039.30029296875
142.276470588235,12.0310924369748,-3134.5107421875
142.293277310924,12.0310924369748,-3198.390625
142.310084033613,12.0310924369748,-3319.810546875
142.326890756303,12.0310924369748,-3514.00073242188
142.343697478992,12.0310924369748,-3471.560546875
142.360504201681,12.0310924369748,-3339.12060546875
142.37731092437,12.0310924369748,-3063.37060546875
142.394117647059,12.0310924369748,-3006.69067382812
142.410924369748,12.0310924369748,-3246.86328125
142.427731092437,12.0310924369748,-3619.38330078125
142.444537815126,12.0310924369748,-3773.783203125
142.461344537815,12.0310924369748,-3673.3232421875
142.478151260504,12.0310924369748,-3503.67333984375
142.494957983193,12.0310924369748,-3518.06323242188
142.511764705882,12.0310924369748,-3437.43334960938
142.528571428571,12.0310924369748,-3366.67333984375
142.545378151261,12.0310924369748,-3418.3916015625
142.56218487395,12.0310924369748,-3532.32153320312
142.578991596639,12.0310924369748,-3543.98168945312
142.595798319328,12.0310924369748,-3418.49169921875
142.612605042017,12.0310924369748,-3589.01147460938
142.629411764706,12.0310924369748,-3837.75146484375
142.646218487395,12.0310924369748,-4323.94140625
142.663025210084,12.0310924369748,-4363.32177734375
142.679831932773,12.0310924369748,-4309.3740234375
142.696638655462,12.0310924369748,-4232.93408203125
142.713445378151,12.0310924369748,-4135.173828125
142.73025210084,12.0310924369748,-4057.97387695312
142.747058823529,12.0310924369748,-4006.64404296875
142.763865546218,12.0310924369748,-3991.39404296875
142.780672268908,12.0310924369748,-3928.89404296875
142.797478991597,12.0310924369748,-3723.0439453125
142.814285714286,12.0310924369748,-3526.98266601562
142.831092436975,12.0310924369748,-3334.66259765625
142.847899159664,12.0310924369748,-3439.00268554688
142.864705882353,12.0310924369748,-3424.0625
142.881512605042,12.0310924369748,-3565.97265625
142.898319327731,12.0310924369748,-3659.49267578125
142.91512605042,12.0310924369748,-3781.90258789062
142.931932773109,12.0310924369748,-3863.0224609375
142.948739495798,12.0310924369748,-3887.29565429688
142.965546218487,12.0310924369748,-4185.33544921875
142.982352941176,12.0310924369748,-4318.74560546875
142.999159663866,12.0310924369748,-4072.78564453125
143.015966386555,12.0310924369748,-3961.96557617188
143.032773109244,12.0310924369748,-3973.845703125
143.049579831933,12.0310924369748,-3942.65551757812
143.066386554622,12.0310924369748,-3851.20556640625
143.083193277311,12.0310924369748,-3799.13696289062
143.1,12.0310924369748,-3799.2470703125
141.1,12.0142857142857,-4619.4853515625
141.116806722689,12.0142857142857,-4616.09521484375
141.133613445378,12.0142857142857,-4535.9853515625
141.150420168067,12.0142857142857,-4487.54541015625
141.167226890756,12.0142857142857,-4408.1455078125
141.184033613445,12.0142857142857,-4331.275390625
141.200840336134,12.0142857142857,-4291.34130859375
141.217647058824,12.0142857142857,-4245.4111328125
141.234453781513,12.0142857142857,-4195.19140625
141.251260504202,12.0142857142857,-4130.47119140625
141.268067226891,12.0142857142857,-4030.6513671875
141.28487394958,12.0142857142857,-3857.7412109375
141.301680672269,12.0142857142857,-3611.21142578125
141.318487394958,12.0142857142857,-3424.04125976562
141.335294117647,12.0142857142857,-3185.11279296875
141.352100840336,12.0142857142857,-2933.06274414062
141.368907563025,12.0142857142857,-2770.85278320312
141.385714285714,12.0142857142857,-2644.29272460938
141.402521008403,12.0142857142857,-2450.44262695312
141.419327731092,12.0142857142857,-2288.6328125
141.436134453782,12.0142857142857,-2182.06274414062
141.452941176471,12.0142857142857,-2127.32275390625
141.46974789916,12.0142857142857,-2002.68286132812
141.486554621849,12.0142857142857,-2075.43286132812
141.503361344538,12.0142857142857,-2013.74291992188
141.520168067227,12.0142857142857,-1936.32287597656
141.536974789916,12.0142857142857,-1865.84289550781
141.553781512605,12.0142857142857,-1798.78295898438
141.570588235294,12.0142857142857,-1758.86291503906
141.587394957983,12.0142857142857,-1802.09289550781
141.604201680672,12.0142857142857,-1915.61694335938
141.621008403361,12.0142857142857,-2036.86694335938
141.63781512605,12.0142857142857,-2131.81689453125
141.654621848739,12.0142857142857,-2204.31689453125
141.671428571429,12.0142857142857,-2218.53686523438
141.688235294118,12.0142857142857,-2243.31689453125
141.705042016807,12.0142857142857,-2232.5869140625
141.721848739496,12.0142857142857,-2261.69702148438
141.738655462185,12.0142857142857,-2590.40869140625
141.755462184874,12.0142857142857,-2818.70874023438
141.772268907563,12.0142857142857,-2903.49877929688
141.789075630252,12.0142857142857,-2829.18872070312
141.805882352941,12.0142857142857,-2899.16870117188
141.82268907563,12.0142857142857,-3027.49877929688
141.839495798319,12.0142857142857,-3278.70874023438
141.856302521008,12.0142857142857,-3563.98876953125
141.873109243697,12.0142857142857,-3876.97241210938
141.889915966387,12.0142857142857,-4155.732421875
141.906722689076,12.0142857142857,-4257.4423828125
141.923529411765,12.0142857142857,-4279.5322265625
141.940336134454,12.0142857142857,-4378.662109375
141.957142857143,12.0142857142857,-4407.04248046875
141.973949579832,12.0142857142857,-4412.88232421875
141.990756302521,12.0142857142857,-4389.1923828125
142.00756302521,12.0142857142857,-4369.326171875
142.024369747899,12.0142857142857,-4373.83642578125
142.041176470588,12.0142857142857,-4390.236328125
142.057983193277,12.0142857142857,-4353.75634765625
142.074789915966,12.0142857142857,-4316.326171875
142.091596638655,12.0142857142857,-4238.2265625
142.108403361345,12.0142857142857,-4080.0263671875
142.125210084034,12.0142857142857,-4113.54638671875
142.142016806723,12.0142857142857,-4370.92041015625
142.158823529412,12.0142857142857,-4308.5205078125
142.175630252101,12.0142857142857,-4047.78051757812
142.19243697479,12.0142857142857,-3766.29052734375
142.209243697479,12.0142857142857,-3491.74047851562
142.226050420168,12.0142857142857,-3241.3203125
142.242857142857,12.0142857142857,-3134.01049804688
142.259663865546,12.0142857142857,-3254.1904296875
142.276470588235,12.0142857142857,-3265.1005859375
142.293277310924,12.0142857142857,-3249.88061523438
142.310084033613,12.0142857142857,-3466.19067382812
142.326890756303,12.0142857142857,-3521.08056640625
142.343697478992,12.0142857142857,-3223.49072265625
142.360504201681,12.0142857142857,-2911.37060546875
142.37731092437,12.0142857142857,-2686.55078125
142.394117647059,12.0142857142857,-2876.1806640625
142.410924369748,12.0142857142857,-3285.58325195312
142.427731092437,12.0142857142857,-3715.85327148438
142.444537815126,12.0142857142857,-3653.81323242188
142.461344537815,12.0142857142857,-3479.67333984375
142.478151260504,12.0142857142857,-3441.97338867188
142.494957983193,12.0142857142857,-3411.62329101562
142.511764705882,12.0142857142857,-3198.36328125
142.528571428571,12.0142857142857,-3054.39331054688
142.545378151261,12.0142857142857,-3124.6015625
142.56218487395,12.0142857142857,-3218.49169921875
142.578991596639,12.0142857142857,-3211.8115234375
142.595798319328,12.0142857142857,-3379.80151367188
142.612605042017,12.0142857142857,-3697.30151367188
142.629411764706,12.0142857142857,-4061.33154296875
142.646218487395,12.0142857142857,-4342.62158203125
142.663025210084,12.0142857142857,-4374.37158203125
142.679831932773,12.0142857142857,-4318.56396484375
142.696638655462,12.0142857142857,-4308.4638671875
142.713445378151,12.0142857142857,-4202.35400390625
142.73025210084,12.0142857142857,-4080.69384765625
142.747058823529,12.0142857142857,-4044.9638671875
142.763865546218,12.0142857142857,-3880.51391601562
142.780672268908,12.0142857142857,-3676.97387695312
142.797478991597,12.0142857142857,-3569.84399414062
142.814285714286,12.0142857142857,-3415.58251953125
142.831092436975,12.0142857142857,-3449.00268554688
142.847899159664,12.0142857142857,-3476.40258789062
142.864705882353,12.0142857142857,-3400.21264648438
142.881512605042,12.0142857142857,-3384.97265625
142.898319327731,12.0142857142857,-3535.20263671875
142.91512605042,12.0142857142857,-3684.07250976562
142.931932773109,12.0142857142857,-3796.26245117188
142.948739495798,12.0142857142857,-3935.5556640625
142.965546218487,12.0142857142857,-4179.50537109375
142.982352941176,12.0142857142857,-4302.24560546875
142.999159663866,12.0142857142857,-4226.275390625
143.015966386555,12.0142857142857,-4185.025390625
143.032773109244,12.0142857142857,-4094.095703125
143.049579831933,12.0142857142857,-4036.85571289062
143.066386554622,12.0142857142857,-3930.88549804688
143.083193277311,12.0142857142857,-3772.77685546875
143.1,12.0142857142857,-3712.59692382812
141.1,11.9974789915966,-4730.87158203125
141.116806722689,11.9974789915966,-4633.70166015625
141.133613445378,11.9974789915966,-4566.19189453125
141.150420168067,11.9974789915966,-4488.44189453125
141.167226890756,11.9974789915966,-4423.6416015625
141.184033613445,11.9974789915966,-4380.251953125
141.200840336134,11.9974789915966,-4355.1259765625
141.217647058824,11.9974789915966,-4288.39599609375
141.234453781513,11.9974789915966,-4205.7158203125
141.251260504202,11.9974789915966,-4114.8662109375
141.268067226891,11.9974789915966,-3972.51586914062
141.28487394958,11.9974789915966,-3784.44604492188
141.301680672269,11.9974789915966,-3615.72607421875
141.318487394958,11.9974789915966,-3418.5458984375
141.335294117647,11.9974789915966,-3210.45556640625
141.352100840336,11.9974789915966,-2862.71557617188
141.368907563025,11.9974789915966,-2575.935546875
141.385714285714,11.9974789915966,-2318.12548828125
141.402521008403,11.9974789915966,-2135.33544921875
141.419327731092,11.9974789915966,-2073.74536132812
141.436134453782,11.9974789915966,-1995.91552734375
141.452941176471,11.9974789915966,-1870.99548339844
141.46974789916,11.9974789915966,-1865.8818359375
141.486554621849,11.9974789915966,-2006.43188476562
141.503361344538,11.9974789915966,-2043.53186035156
141.520168067227,11.9974789915966,-1985.54187011719
141.536974789916,11.9974789915966,-1946.921875
141.553781512605,11.9974789915966,-1927.73181152344
141.570588235294,11.9974789915966,-1893.36181640625
141.587394957983,11.9974789915966,-1945.29187011719
141.604201680672,11.9974789915966,-2041.6748046875
141.621008403361,11.9974789915966,-2142.35473632812
141.63781512605,11.9974789915966,-2204.07470703125
141.654621848739,11.9974789915966,-2220.37475585938
141.671428571429,11.9974789915966,-2207.47485351562
141.688235294118,11.9974789915966,-2210.15478515625
141.705042016807,11.9974789915966,-2247.58471679688
141.721848739496,11.9974789915966,-2334.43481445312
141.738655462185,11.9974789915966,-2627.1025390625
141.755462184874,11.9974789915966,-2829.16259765625
141.772268907563,11.9974789915966,-3102.1025390625
141.789075630252,11.9974789915966,-3256.79272460938
141.805882352941,11.9974789915966,-3396.74267578125
141.82268907563,11.9974789915966,-3552.20263671875
141.839495798319,11.9974789915966,-3775.82275390625
141.856302521008,11.9974789915966,-4038.61254882812
141.873109243697,11.9974789915966,-4173.58837890625
141.889915966387,11.9974789915966,-4283.53857421875
141.906722689076,11.9974789915966,-4359.84814453125
141.923529411765,11.9974789915966,-4356.1982421875
141.940336134454,11.9974789915966,-4394.08837890625
141.957142857143,11.9974789915966,-4454.3984375
141.973949579832,11.9974789915966,-4455.71826171875
141.990756302521,11.9974789915966,-4485.88818359375
142.00756302521,11.9974789915966,-4498.24755859375
142.024369747899,11.9974789915966,-4459.43798828125
142.041176470588,11.9974789915966,-4536.11767578125
142.057983193277,11.9974789915966,-4465.9677734375
142.074789915966,11.9974789915966,-4444.8779296875
142.091596638655,11.9974789915966,-4406.517578125
142.108403361345,11.9974789915966,-4435.73779296875
142.125210084034,11.9974789915966,-4511.77783203125
142.142016806723,11.9974789915966,-4511.6728515625
142.158823529412,11.9974789915966,-4383.47265625
142.175630252101,11.9974789915966,-4137.40283203125
142.19243697479,11.9974789915966,-3962.302734375
142.209243697479,11.9974789915966,-3722.12280273438
142.226050420168,11.9974789915966,-3504.04272460938
142.242857142857,11.9974789915966,-3423.40258789062
142.259663865546,11.9974789915966,-3335.29272460938
142.276470588235,11.9974789915966,-3374.53002929688
142.293277310924,11.9974789915966,-3452.38012695312
142.310084033613,11.9974789915966,-3338.2001953125
142.326890756303,11.9974789915966,-3075.9501953125
142.343697478992,11.9974789915966,-2888.23022460938
142.360504201681,11.9974789915966,-2681.7001953125
142.37731092437,11.9974789915966,-2546.57006835938
142.394117647059,11.9974789915966,-2730.580078125
142.410924369748,11.9974789915966,-3331.0205078125
142.427731092437,11.9974789915966,-3425.63061523438
142.444537815126,11.9974789915966,-3353.74072265625
142.461344537815,11.9974789915966,-3344.63061523438
142.478151260504,11.9974789915966,-3160.48071289062
142.494957983193,11.9974789915966,-3040.15063476562
142.511764705882,11.9974789915966,-2959.88061523438
142.528571428571,11.9974789915966,-2889.04052734375
142.545378151261,11.9974789915966,-2940.16796875
142.56218487395,11.9974789915966,-2854.18798828125
142.578991596639,11.9974789915966,-3072.05786132812
142.595798319328,11.9974789915966,-3526.94799804688
142.612605042017,11.9974789915966,-3851.9677734375
142.629411764706,11.9974789915966,-4214.94775390625
142.646218487395,11.9974789915966,-4292.087890625
142.663025210084,11.9974789915966,-4275.498046875
142.679831932773,11.9974789915966,-4288.37646484375
142.696638655462,11.9974789915966,-4211.16650390625
142.713445378151,11.9974789915966,-4104.0263671875
142.73025210084,11.9974789915966,-3982.71655273438
142.747058823529,11.9974789915966,-3769.42651367188
142.763865546218,11.9974789915966,-3472.86645507812
142.780672268908,11.9974789915966,-3399.9765625
142.797478991597,11.9974789915966,-3287.45654296875
142.814285714286,11.9974789915966,-3417.70776367188
142.831092436975,11.9974789915966,-3586.54760742188
142.847899159664,11.9974789915966,-3467.017578125
142.864705882353,11.9974789915966,-3273.59765625
142.881512605042,11.9974789915966,-3262.06762695312
142.898319327731,11.9974789915966,-3403.91772460938
142.91512605042,11.9974789915966,-3546.61767578125
142.931932773109,11.9974789915966,-3743.74780273438
142.948739495798,11.9974789915966,-4038.33447265625
142.965546218487,11.9974789915966,-4166.8544921875
142.982352941176,11.9974789915966,-4153.45458984375
142.999159663866,11.9974789915966,-4172.28466796875
