"long","lat","order","hole","piece","id","group"
150.95,59.483694,384,FALSE,"1","0","0.1"
150.951667,59.483722,385,FALSE,"1","0","0.1"
150.955833,59.481639,386,FALSE,"1","0","0.1"
150.955861,59.479167,387,FALSE,"1","0","0.1"
150.954139,59.478306,388,FALSE,"1","0","0.1"
150.954111,59.4775,389,FALSE,"1","0","0.1"
150.953306,59.477083,390,FALSE,"1","0","0.1"
150.951667,59.477056,391,FALSE,"1","0","0.1"
150.95,59.476222,392,FALSE,"1","0","0.1"
150.946667,59.47625,393,FALSE,"1","0","0.1"
150.9425,59.474167,394,FALSE,"1","0","0.1"
150.942444,59.473333,395,FALSE,"1","0","0.1"
150.937556,59.470861,396,FALSE,"1","0","0.1"
150.937444,59.469139,397,FALSE,"1","0","0.1"
150.932444,59.466667,398,FALSE,"1","0","0.1"
150.932472,59.465806,399,FALSE,"1","0","0.1"
150.929222,59.464167,400,FALSE,"1","0","0.1"
150.929167,59.463306,401,FALSE,"1","0","0.1"
150.927417,59.462472,402,FALSE,"1","0","0.1"
150.927528,59.460806,403,FALSE,"1","0","0.1"
150.931667,59.458722,404,FALSE,"1","0","0.1"
150.935028,59.458722,405,FALSE,"1","0","0.1"
150.935861,59.458333,406,FALSE,"1","0","0.1"
150.935778,59.457472,407,FALSE,"1","0","0.1"
150.937528,59.456639,408,FALSE,"1","0","0.1"
150.937444,59.455778,409,FALSE,"1","0","0.1"
150.935861,59.454972,410,FALSE,"1","0","0.1"
150.935889,59.454111,411,FALSE,"1","0","0.1"
150.924139,59.448278,412,FALSE,"1","0","0.1"
150.924167,59.447472,413,FALSE,"1","0","0.1"
150.923306,59.447056,414,FALSE,"1","0","0.1"
150.921667,59.447028,415,FALSE,"1","0","0.1"
150.920861,59.446611,416,FALSE,"1","0","0.1"
150.920806,59.445833,417,FALSE,"1","0","0.1"
150.918333,59.444528,418,FALSE,"1","0","0.1"
150.908361,59.444556,419,FALSE,"1","0","0.1"
150.906611,59.443722,420,FALSE,"1","0","0.1"
150.896639,59.443722,421,FALSE,"1","0","0.1"
150.895056,59.444556,422,FALSE,"1","0","0.1"
150.883361,59.444528,423,FALSE,"1","0","0.1"
150.881667,59.445361,424,FALSE,"1","0","0.1"
150.879972,59.445389,425,FALSE,"1","0","0.1"
150.878333,59.446222,426,FALSE,"1","0","0.1"
150.866694,59.446278,427,FALSE,"1","0","0.1"
150.865056,59.447083,428,FALSE,"1","0","0.1"
150.863417,59.447056,429,FALSE,"1","0","0.1"
150.861639,59.447889,430,FALSE,"1","0","0.1"
150.853361,59.447917,431,FALSE,"1","0","0.1"
150.851611,59.44875,432,FALSE,"1","0","0.1"
150.848306,59.44875,433,FALSE,"1","0","0.1"
150.846639,59.447889,434,FALSE,"1","0","0.1"
150.841611,59.447917,435,FALSE,"1","0","0.1"
150.836611,59.445417,436,FALSE,"1","0","0.1"
150.835028,59.445389,437,FALSE,"1","0","0.1"
150.831667,59.443694,438,FALSE,"1","0","0.1"
150.830028,59.443722,439,FALSE,"1","0","0.1"
150.825,59.44125,440,FALSE,"1","0","0.1"
150.823306,59.441278,441,FALSE,"1","0","0.1"
150.821583,59.440389,442,FALSE,"1","0","0.1"
150.82,59.440417,443,FALSE,"1","0","0.1"
150.818306,59.439528,444,FALSE,"1","0","0.1"
150.811667,59.439583,445,FALSE,"1","0","0.1"
150.809972,59.438722,446,FALSE,"1","0","0.1"
150.795056,59.43875,447,FALSE,"1","0","0.1"
150.793278,59.437917,448,FALSE,"1","0","0.1"
150.791694,59.43875,449,FALSE,"1","0","0.1"
150.784944,59.43875,450,FALSE,"1","0","0.1"
150.783361,59.437917,451,FALSE,"1","0","0.1"
150.781639,59.437889,452,FALSE,"1","0","0.1"
150.780028,59.437056,453,FALSE,"1","0","0.1"
150.778361,59.437083,454,FALSE,"1","0","0.1"
150.775,59.435389,455,FALSE,"1","0","0.1"
150.773306,59.435417,456,FALSE,"1","0","0.1"
150.768306,59.432861,457,FALSE,"1","0","0.1"
150.766639,59.432889,458,FALSE,"1","0","0.1"
150.765056,59.432083,459,FALSE,"1","0","0.1"
150.763333,59.432028,460,FALSE,"1","0","0.1"
150.761694,59.431222,461,FALSE,"1","0","0.1"
150.753333,59.43125,462,FALSE,"1","0","0.1"
150.751583,59.432056,463,FALSE,"1","0","0.1"
150.75,59.432028,464,FALSE,"1","0","0.1"
150.745028,59.434528,465,FALSE,"1","0","0.1"
150.743333,59.434556,466,FALSE,"1","0","0.1"
150.740806,59.435806,467,FALSE,"1","0","0.1"
150.74075,59.438333,468,FALSE,"1","0","0.1"
150.743333,59.439583,469,FALSE,"1","0","0.1"
150.745028,59.439611,470,FALSE,"1","0","0.1"
150.745778,59.439944,471,FALSE,"1","0","0.1"
150.745861,59.440806,472,FALSE,"1","0","0.1"
150.744944,59.441194,473,FALSE,"1","0","0.1"
150.741667,59.44125,474,FALSE,"1","0","0.1"
150.740028,59.442083,475,FALSE,"1","0","0.1"
150.738361,59.442056,476,FALSE,"1","0","0.1"
150.735806,59.443333,477,FALSE,"1","0","0.1"
150.735861,59.445833,478,FALSE,"1","0","0.1"
150.739111,59.447472,479,FALSE,"1","0","0.1"
150.739194,59.448278,480,FALSE,"1","0","0.1"
150.740806,59.449167,481,FALSE,"1","0","0.1"
150.740889,59.449972,482,FALSE,"1","0","0.1"
150.7425,59.450861,483,FALSE,"1","0","0.1"
150.7425,59.452444,484,FALSE,"1","0","0.1"
150.74075,59.453333,485,FALSE,"1","0","0.1"
150.740806,59.454139,486,FALSE,"1","0","0.1"
150.739194,59.454972,487,FALSE,"1","0","0.1"
150.739111,59.455806,488,FALSE,"1","0","0.1"
150.7425,59.457472,489,FALSE,"1","0","0.1"
150.742472,59.458333,490,FALSE,"1","0","0.1"
150.744972,59.459556,491,FALSE,"1","0","0.1"
150.746611,59.459528,492,FALSE,"1","0","0.1"
150.749972,59.46125,493,FALSE,"1","0","0.1"
150.753333,59.46125,494,FALSE,"1","0","0.1"
150.754972,59.462083,495,FALSE,"1","0","0.1"
150.76,59.462111,496,FALSE,"1","0","0.1"
150.761667,59.462889,497,FALSE,"1","0","0.1"
150.763306,59.462889,498,FALSE,"1","0","0.1"
150.764944,59.463722,499,FALSE,"1","0","0.1"
150.766639,59.46375,500,FALSE,"1","0","0.1"
150.769111,59.465,501,FALSE,"1","0","0.1"
150.769167,59.465806,502,FALSE,"1","0","0.1"
150.770806,59.466639,503,FALSE,"1","0","0.1"
150.770806,59.468333,504,FALSE,"1","0","0.1"
150.772528,59.469167,505,FALSE,"1","0","0.1"
150.772417,59.470806,506,FALSE,"1","0","0.1"
150.770806,59.471639,507,FALSE,"1","0","0.1"
150.770861,59.474167,508,FALSE,"1","0","0.1"
150.769111,59.474972,509,FALSE,"1","0","0.1"
150.769167,59.475833,510,FALSE,"1","0","0.1"
150.765833,59.4775,511,FALSE,"1","0","0.1"
150.765889,59.478278,512,FALSE,"1","0","0.1"
150.7625,59.48,513,FALSE,"1","0","0.1"
150.762472,59.480806,514,FALSE,"1","0","0.1"
150.753333,59.485444,515,FALSE,"1","0","0.1"
150.751611,59.485417,516,FALSE,"1","0","0.1"
