"","sample.id","year","latitude","longitude","n.obs","evi.gs.avg","evi.gs.med","evi.gs.q90","evi.max","evi.max.lwr","evi.max.upr","evi.max.doy"
"24","S_1",2023,55.114413,159.945864,12,0.327927172056901,0.339067194077671,0.380999211381715,0.380999211381715,0.297892944801578,0.412546380759726,183
"25","S_1",2024,55.114413,159.945864,6,0.302187456834821,0.291981028931604,0.359207093755494,0.359207093755494,0.326325794333974,0.400955582061973,183
"26","S_10",2000,55.140443,159.972923,6,0.272145078089938,0.26043768118294,0.309176809500036,0.318653867928447,0.284807781326223,0.324382597629375,209
"27","S_10",2001,55.140443,159.972923,3,0.281035590180573,0.263565250271778,0.306031432196374,0.308298951111971,0.307627243432611,0.334487586180824,210
"28","S_10",2002,55.140443,159.972923,4,0.350670991707843,0.34476886869516,0.378577287725647,0.378577287725647,0.338786959382893,0.398048263538454,210
"29","S_10",2004,55.140443,159.972923,5,0.321004967026103,0.337181197915355,0.344588883632546,0.373133085496413,0.332551643637696,0.395303317049491,211
"30","S_10",2005,55.140443,159.972923,3,0.328487554009464,0.327515508358742,0.330389871635992,0.341395095668149,0.328637930086533,0.345664866909106,209
"31","S_10",2006,55.140443,159.972923,5,0.324612257690907,0.33619081297938,0.395107756343686,0.397178719869128,0.33998212045038,0.438437776977071,209
"32","S_10",2007,55.140443,159.972923,5,0.344074360418045,0.341798593501664,0.366818316370532,0.366818316370532,0.325681919486906,0.378570116412641,207
"33","S_10",2008,55.140443,159.972923,5,0.343776699596327,0.337788463805011,0.406744069024199,0.406744069024199,0.329805944828127,0.451612603847077,205
"34","S_10",2009,55.140443,159.972923,15,0.35614940744096,0.343890889772109,0.445913650814046,0.445913650814046,0.354178931733395,0.507558272108585,202
"35","S_10",2010,55.140443,159.972923,2,0.310260596013162,0.310260596013162,0.311307150605924,0.328057783222621,0.326749589981668,0.329365976463574,203
"36","S_10",2011,55.140443,159.972923,8,0.318612620243649,0.337145928429325,0.346707292939869,0.3502280588826,0.332615595145971,0.372877796429181,202
"37","S_10",2012,55.140443,159.972923,4,0.314863274074556,0.321270921185601,0.351312985103225,0.351565988484345,0.301126470159853,0.354529509372204,201
"38","S_10",2013,55.140443,159.972923,5,0.291937835618763,0.289055802767442,0.311595027539833,0.350227541065599,0.303621413349275,0.376024198165643,198
"39","S_10",2014,55.140443,159.972923,13,0.33815533046318,0.335409066617097,0.398131124756953,0.398131124756953,0.329921143771248,0.436076569955779,196
"40","S_10",2015,55.140443,159.972923,7,0.289613457860692,0.269943477342106,0.336670861086516,0.336670861086516,0.320683992934612,0.349680305637556,194
"41","S_10",2016,55.140443,159.972923,13,0.31849433885854,0.321493388644024,0.334333729588612,0.350531130105573,0.32350205669836,0.378912606248546,194
"42","S_10",2017,55.140443,159.972923,11,0.324878423666508,0.316105526358977,0.378152213352685,0.378152213352685,0.313834601169258,0.414246818465068,193
"43","S_10",2018,55.140443,159.972923,7,0.346789579406698,0.365630503899906,0.375848954351926,0.375848954351926,0.34851340326878,0.406114864510852,194
"44","S_10",2019,55.140443,159.972923,6,0.354009146405101,0.368527939139514,0.3800197896857,0.3800197896857,0.357091562825323,0.390192622181865,193
"45","S_10",2020,55.140443,159.972923,13,0.349096260876299,0.343224007154029,0.376523218264459,0.376523218264459,0.35643638200461,0.416234417899665,192
"46","S_10",2021,55.140443,159.972923,11,0.355093861547825,0.335215408126363,0.44796001348791,0.44796001348791,0.337320845055785,0.477922176028203,193
"47","S_10",2022,55.140443,159.972923,14,0.312950539369557,0.320647361334998,0.344994607909084,0.344994607909084,0.292953191691733,0.38556011123767,192
"48","S_10",2023,55.140443,159.972923,12,0.30954209875388,0.299619795581621,0.374758053201616,0.374758053201616,0.280657427431765,0.407504249490123,191
"49","S_10",2024,55.140443,159.972923,5,0.292611110574947,0.291031831268357,0.340834583305591,0.342651076075166,0.338256389951947,0.38317269710786,191
"50","S_2",2006,55.105053,160.011104,4,0.342075219526343,0.328248924546049,0.410604427520694,0.410604427520694,0.376978846258053,0.429000958217036,212
"51","S_2",2007,55.105053,160.011104,4,0.362511944145104,0.359793958905611,0.370400122967727,0.370400122967727,0.357844630124041,0.374724229439164,208
"52","S_2",2008,55.105053,160.011104,3,0.381760339209986,0.349904560430876,0.435342322236418,0.435342322236418,0.342594282066903,0.456701762687803,207
"53","S_2",2009,55.105053,160.011104,15,0.344143058684251,0.348764418548868,0.379885504943222,0.380458475099546,0.346128638827746,0.420616196173248,204
"54","S_2",2010,55.105053,160.011104,2,0.332286143262797,0.332286143262797,0.333501375409453,0.341892129710353,0.340373089527033,0.343411169893674,205
"55","S_2",2011,55.105053,160.011104,3,0.323551781356552,0.344732375122352,0.350679525943533,0.357832472855648,0.348783822966873,0.365266411382125,201
"56","S_2",2012,55.105053,160.011104,4,0.335933526097526,0.338218875225629,0.36767634587001,0.369554905885314,0.368614357046779,0.37963685123626,201
"57","S_2",2013,55.105053,160.011104,6,0.273860461885413,0.256879955152511,0.313032099251969,0.340248556425148,0.316066379974191,0.412420123728676,195
"58","S_2",2014,55.105053,160.011104,8,0.34788999504397,0.352954385390983,0.385487683089732,0.385487683089732,0.363744600400975,0.403951192221758,194
"59","S_2",2015,55.105053,160.011104,8,0.306291867729401,0.279988507168407,0.35389513327036,0.35389513327036,0.325231800838059,0.377743399381475,192
"60","S_2",2016,55.105053,160.011104,12,0.346043598050738,0.351876039194594,0.371167538428892,0.374480605739712,0.34947304558217,0.417895895419909,192
"61","S_2",2017,55.105053,160.011104,12,0.350384695891963,0.347399932356281,0.388216046635569,0.388216046635569,0.323062044930196,0.400244730774542,193
"62","S_2",2018,55.105053,160.011104,10,0.347594509336466,0.366431044472448,0.41243812974847,0.41243812974847,0.343192621059558,0.426214230177004,194
"63","S_2",2019,55.105053,160.011104,7,0.345016336425183,0.359450115820228,0.372141630248578,0.372141630248578,0.356408321592633,0.387576211250317,192
"64","S_2",2020,55.105053,160.011104,16,0.375364065835938,0.36628432855026,0.414425616563613,0.414425616563613,0.3671288786219,0.439951346944108,191
"65","S_2",2021,55.105053,160.011104,14,0.367653331770965,0.358908355192167,0.429085318947373,0.429085318947373,0.335559400280372,0.457417721922254,189
"66","S_2",2022,55.105053,160.011104,20,0.327997531337339,0.334444119676786,0.376463459670311,0.376463459670311,0.328920958888325,0.402668457767182,186
"67","S_2",2023,55.105053,160.011104,11,0.352781287587476,0.367532729904624,0.405157958121053,0.405157958121053,0.316211029206157,0.414048946801021,185
"68","S_2",2024,55.105053,160.011104,6,0.321286942823955,0.312124764879633,0.36500391546537,0.36500391546537,0.351320970447875,0.402009935364046,185
"69","S_3",1999,55.093833,159.929449,1,0.259272596326972,0.259272596326972,0.259272596326972,0.260325360044574,0.260325360044574,0.260325360044574,197
"70","S_3",2000,55.093833,159.929449,4,0.270233794535775,0.259517971457382,0.29363711373056,0.307918033108881,0.304510783362101,0.348364997294272,196
"71","S_3",2001,55.093833,159.929449,4,0.314906213079815,0.328568189207824,0.337013480829178,0.35191162016357,0.324569996817948,0.358192095854304,195
"72","S_3",2002,55.093833,159.929449,5,0.409526346702689,0.39965898817902,0.451134977165718,0.451134977165718,0.377576167682869,0.482131746303253,191
"73","S_3",2004,55.093833,159.929449,1,0.394404808331995,0.394404808331995,0.394404808331995,0.418259678501552,0.418259678501552,0.418259678501552,201
"74","S_3",2005,55.093833,159.929449,4,0.35773560549757,0.356191553453771,0.376887821082954,0.376887821082954,0.339278371924897,0.384785416929019,210
"75","S_3",2006,55.093833,159.929449,2,0.31164757143186,0.31164757143186,0.312232282733849,0.359217809330137,0.35848692020265,0.359948698457624,212
"76","S_3",2007,55.093833,159.929449,6,0.352725717534663,0.358000706959625,0.388562624808537,0.388562624808537,0.330603111592632,0.414589409839385,212
"77","S_3",2008,55.093833,159.929449,3,0.336679938063976,0.333706059123628,0.345589868855366,0.364662562328976,0.339342267369362,0.393302751350815,213
"78","S_3",2009,55.093833,159.929449,14,0.339244931846385,0.349204403999608,0.383664060997598,0.383664060997598,0.321384999895648,0.435055724707602,213
"79","S_3",2010,55.093833,159.929449,1,0.324690770694577,0.324690770694577,0.324690770694577,0.333694098622977,0.333694098622977,0.333694098622977,211
"80","S_3",2011,55.093833,159.929449,2,0.345361657685541,0.345361657685541,0.358209766255901,0.358209766255901,0.333268942264783,0.36568231355809,193
"81","S_3",2012,55.093833,159.929449,5,0.322206997008314,0.327718294795336,0.359309007588748,0.370849036823772,0.359841991406224,0.389503507690349,197
"82","S_3",2013,55.093833,159.929449,9,0.307179071620803,0.298075875598921,0.347434510124978,0.367345032086437,0.309442468463265,0.428024081724723,193
"83","S_3",2014,55.093833,159.929449,12,0.358960284388924,0.371085698657959,0.406202145505402,0.406202145505402,0.326501596096393,0.425954652825109,190
"84","S_3",2015,55.093833,159.929449,6,0.338675702674696,0.315689310790587,0.398982047911389,0.398982047911389,0.326227236153441,0.440043158611147,187
"85","S_3",2016,55.093833,159.929449,8,0.331437151316653,0.329964671435182,0.346588503372609,0.351105548458238,0.313084307650042,0.376641740519307,184
"86","S_3",2017,55.093833,159.929449,10,0.350216944315475,0.3442784329339,0.377761997377145,0.377761997377145,0.341617040373403,0.40933122036898,182
"87","S_3",2018,55.093833,159.929449,7,0.343935664940884,0.381420110317389,0.399467147031998,0.399467147031998,0.313507321610168,0.416112490821196,179
"88","S_3",2019,55.093833,159.929449,9,0.349265613996872,0.366182364137181,0.399814826288728,0.399814826288728,0.337763240400536,0.433564155367084,178
"89","S_3",2020,55.093833,159.929449,14,0.363510605067422,0.371050199529825,0.401534856904991,0.401534856904991,0.352541324218413,0.441136295187007,177
"90","S_3",2021,55.093833,159.929449,10,0.34630594908221,0.358160406864989,0.378270761092867,0.381187577533313,0.329307989847955,0.40226565816802,176
"91","S_3",2022,55.093833,159.929449,17,0.314919778910855,0.311742273322329,0.371561783475073,0.371561783475073,0.293736697860638,0.411461492890729,176
"92","S_3",2023,55.093833,159.929449,8,0.325335975509343,0.331852826055875,0.358432113737409,0.360631639674012,0.307717723525491,0.377130886201002,177
"93","S_3",2024,55.093833,159.929449,8,0.330175310448489,0.327211783507628,0.373595569405129,0.373595569405129,0.329844379427245,0.41128132270786,177
"94","S_4",2000,55.135526,159.978384,6,0.254308843259507,0.246997246006231,0.279194803404674,0.285156674788087,0.241711654358051,0.293014869745696,215
"95","S_4",2001,55.135526,159.978384,5,0.275607417177906,0.256892379235076,0.326985855102531,0.326985855102531,0.275681517499697,0.33688260025488,219
"96","S_4",2002,55.135526,159.978384,4,0.348274295585816,0.342213471241563,0.384219173714391,0.384219173714391,0.329733057462174,0.399678390232021,216
"97","S_4",2004,55.135526,159.978384,3,0.295996882901128,0.297268815315711,0.2998144022888,0.3302676017356,0.322583558836345,0.34044736641207,203
"98","S_4",2005,55.135526,159.978384,2,0.305560036604957,0.305560036604957,0.305605577848428,0.312434658625677,0.312377732071338,0.312491585180016,203
"99","S_4",2006,55.135526,159.978384,1,0.436861054583549,0.436861054583549,0.436861054583549,0.449138508780871,0.449138508780871,0.449138508780871,202
"100","S_4",2007,55.135526,159.978384,2,0.333757849006967,0.333757849006967,0.334342264598559,0.335845368116341,0.335114848626851,0.336575887605831,195
"101","S_4",2008,55.135526,159.978384,5,0.370243538463213,0.362253088574021,0.419819154614002,0.419819154614002,0.349793753674247,0.440131794250629,194
"102","S_4",2009,55.135526,159.978384,15,0.331202577409206,0.329636031883223,0.378122752091414,0.378122752091414,0.333187176278312,0.431629452895445,192
"103","S_4",2010,55.135526,159.978384,4,0.268361621612082,0.26777854704571,0.315235124308849,0.315235124308849,0.299095586439509,0.316754849512194,192
"104","S_4",2011,55.135526,159.978384,6,0.323788302184218,0.33096509666543,0.354322176269024,0.361971456929406,0.356915265190095,0.389608489114842,193
"105","S_4",2012,55.135526,159.978384,2,0.294942440268453,0.294942440268453,0.295417982215144,0.382666117364766,0.382071689931403,0.38326054479813,199
"106","S_4",2013,55.135526,159.978384,4,0.27917395612662,0.272884293426245,0.309877867793726,0.339114085083958,0.322651668319463,0.359096462026029,192
"107","S_4",2014,55.135526,159.978384,13,0.331714273539121,0.341109918195823,0.371708828465651,0.371708828465651,0.319034199956972,0.420495736322893,195
"108","S_4",2015,55.135526,159.978384,7,0.289626675210425,0.286493190721206,0.34763288038592,0.34763288038592,0.300847426635621,0.370485671975222,191
"109","S_4",2016,55.135526,159.978384,13,0.305214127648971,0.310954471920499,0.33127227698052,0.33127227698052,0.315907888964546,0.352682688268958,188
"110","S_4",2017,55.135526,159.978384,11,0.308910581215394,0.315099279064613,0.342743609513077,0.342743609513077,0.293829530871704,0.360967365694621,189
"111","S_4",2018,55.135526,159.978384,11,0.343031173149935,0.344072391395999,0.399182639728314,0.399182639728314,0.327684397300757,0.415282209737872,194
"112","S_4",2019,55.135526,159.978384,6,0.340143830995692,0.342542766326297,0.37008665862942,0.37008665862942,0.324944074525461,0.37043797917742,196
"113","S_4",2020,55.135526,159.978384,16,0.344167780628822,0.337195568266496,0.370427597268828,0.370427597268828,0.321552133555944,0.466978069086498,200
"114","S_4",2021,55.135526,159.978384,9,0.350251026782711,0.336018592657524,0.38131223285631,0.38131223285631,0.330117448280056,0.410390779162967,206
"115","S_4",2022,55.135526,159.978384,12,0.324578115794977,0.3324627581288,0.369540142158613,0.369540142158613,0.291186322361698,0.378852924662925,207
"116","S_4",2023,55.135526,159.978384,6,0.303563625350258,0.330082544951954,0.365820892374057,0.365820892374057,0.295463657966909,0.400672018592667,206
"117","S_4",2024,55.135526,159.978384,5,0.333312283009992,0.365482372330207,0.366415343333841,0.370925690974175,0.33754287749659,0.391251839486042,204
"118","S_5",2000,55.139163,159.989232,7,0.262643176565978,0.268194562964769,0.301307776184162,0.316008649868682,0.268248861256591,0.335605005135634,199
"119","S_5",2001,55.139163,159.989232,3,0.280785588083706,0.304604667035385,0.307249101180649,0.331342325765391,0.28910774861895,0.334647868446971,199
"120","S_5",2002,55.139163,159.989232,4,0.356024467655043,0.359742099417553,0.378978973161227,0.378978973161227,0.331190378087466,0.381938987051104,200
"121","S_5",2004,55.139163,159.989232,3,0.33081882540822,0.319871315455204,0.364791548860447,0.364791548860447,0.332410430514801,0.396777655531239,205
"122","S_5",2005,55.139163,159.989232,3,0.323605705298601,0.322695200614768,0.336645315414656,0.336645315414656,0.315835957068228,0.343410945723039,205
"123","S_5",2006,55.139163,159.989232,2,0.290336509190446,0.290336509190446,0.293341307894551,0.336884540219031,0.333128541838899,0.340640538599162,203
"124","S_5",2007,55.139163,159.989232,5,0.343575774522763,0.344425956623788,0.352210502296758,0.352210502296758,0.328799124647764,0.356623254190483,202
"125","S_5",2008,55.139163,159.989232,4,0.336264935587294,0.344706915003467,0.35645556310653,0.35645556310653,0.341460251135936,0.387282241164364,201
"126","S_5",2009,55.139163,159.989232,18,0.311074355638429,0.315333872456041,0.365554073490409,0.365554073490409,0.305435525233357,0.390073699756901,201
"127","S_5",2010,55.139163,159.989232,4,0.287952640793159,0.287250737016623,0.314934080464413,0.314934080464413,0.310746286197474,0.318691425982282,198
"128","S_5",2011,55.139163,159.989232,8,0.341793784966759,0.342412376216478,0.368210637465994,0.371489088585457,0.340133312953793,0.429454869254041,195
"129","S_5",2012,55.139163,159.989232,8,0.30283197083548,0.314315158658128,0.35038171931334,0.35144111645102,0.290549972850542,0.385359575680278,196
"130","S_5",2013,55.139163,159.989232,12,0.304751122009686,0.301740056242806,0.352309173940802,0.357722856673144,0.329313467619357,0.404407202447069,194
"131","S_5",2014,55.139163,159.989232,11,0.359285383461998,0.371996567833143,0.390453737300049,0.390453737300049,0.339671961206906,0.40810950704125,193
"132","S_5",2015,55.139163,159.989232,7,0.297705609660113,0.289200233508465,0.332500353017921,0.341880579453129,0.318319220333187,0.348032651958215,191
"133","S_5",2016,55.139163,159.989232,10,0.31806473813133,0.322848164440505,0.338877011315778,0.339356399090025,0.320285758192639,0.362338361837567,190
"134","S_5",2017,55.139163,159.989232,12,0.324997678110718,0.320379713285009,0.344127858732977,0.344127858732977,0.316941039920729,0.392924865543929,191
"135","S_5",2018,55.139163,159.989232,6,0.362668090306686,0.370212964033749,0.381850410242975,0.381850410242975,0.372003477871021,0.393165808361011,191
"136","S_5",2019,55.139163,159.989232,7,0.315290378454511,0.315334748035352,0.359511798202589,0.359511798202589,0.329483171563118,0.383303355112832,188
"137","S_5",2020,55.139163,159.989232,13,0.34902911090066,0.349690406494554,0.365673381758075,0.366651804054433,0.349761547743533,0.409429914610225,188
"138","S_5",2021,55.139163,159.989232,14,0.327284642383629,0.334337307035402,0.377264758537197,0.377264758537197,0.329405440499868,0.383059525279525,189
"139","S_5",2022,55.139163,159.989232,13,0.322520169536325,0.324285002174925,0.368564891850741,0.368564891850741,0.328984990392148,0.3956872079213,189
"140","S_5",2023,55.139163,159.989232,7,0.309296588369305,0.297184167333797,0.337510325066749,0.355479637137366,0.298106386140763,0.369791984554438,188
"141","S_5",2024,55.139163,159.989232,7,0.291822262704301,0.285084343702663,0.323222375353314,0.329654498838882,0.309726268496826,0.37425351866944,189
"142","S_6",2000,55.132328,159.901575,5,0.262497168703059,0.259411798828238,0.28030288120729,0.32298860377891,0.31369130380628,0.337892104436468,198
"143","S_6",2001,55.132328,159.901575,2,0.266103345455579,0.266103345455579,0.266309348466879,0.304797983205475,0.304540479441349,0.305055486969601,198
"144","S_6",2002,55.132328,159.901575,5,0.347275708526427,0.332527351511814,0.376629718762637,0.376629718762637,0.328020846495356,0.395355553431208,197
"145","S_6",2004,55.132328,159.901575,2,0.223749431178425,0.223749431178425,0.223864135873247,0.301969265789235,0.301825884920707,0.302112646657763,206
"146","S_6",2005,55.132328,159.901575,3,0.321751497656222,0.324122452857075,0.336039113621425,0.336556460849574,0.314547769291576,0.339332273478221,211
"147","S_6",2006,55.132328,159.901575,4,0.294666173559088,0.294692828394001,0.315954887349198,0.343552007557107,0.334689792675557,0.352307603099007,209
"148","S_6",2007,55.132328,159.901575,4,0.34313627872289,0.338465004010181,0.357650556456229,0.357650556456229,0.338088007559835,0.366906210607762,209
"149","S_6",2008,55.132328,159.901575,5,0.314656094442148,0.318044467437185,0.330302308448144,0.330302308448144,0.303926948670866,0.382776218320117,209
"150","S_6",2009,55.132328,159.901575,18,0.317868642917916,0.318878615375437,0.369766557738945,0.369766557738945,0.317823904005341,0.415121682997484,209
"151","S_6",2010,55.132328,159.901575,4,0.286290877557376,0.285713010202967,0.326935324008728,0.326935324008728,0.285304652358821,0.3340975476305,206
"152","S_6",2011,55.132328,159.901575,7,0.315935534054053,0.308467501490757,0.339334013780168,0.350581933128608,0.297585730703717,0.3579057675539,203
"153","S_6",2012,55.132328,159.901575,5,0.321239092012225,0.329574110395069,0.346748521114945,0.348895778118606,0.341573518792828,0.36849891205655,203
"154","S_6",2013,55.132328,159.901575,10,0.309225436144478,0.293661803857629,0.369497726592534,0.369497726592534,0.31714219896628,0.425230188788766,201
"155","S_6",2014,55.132328,159.901575,14,0.322904831057078,0.328961284661612,0.35226710245932,0.35264213005509,0.318516181817059,0.36554598668209,196
"156","S_6",2015,55.132328,159.901575,6,0.291316813002232,0.295687773210453,0.316281935041437,0.320658019866348,0.308393803624466,0.350930568813456,198
"157","S_6",2016,55.132328,159.901575,12,0.334584582768177,0.326399955321395,0.375279023399714,0.375279023399714,0.327606688447127,0.380831754534358,202
"158","S_6",2017,55.132328,159.901575,12,0.323969401049895,0.32203573948012,0.343062873643349,0.343062873643349,0.316894617854792,0.366671409835089,201
"159","S_6",2018,55.132328,159.901575,7,0.343925378959998,0.358575415522638,0.365811774916047,0.365811774916047,0.330646106018753,0.378691631888164,203
"160","S_6",2019,55.132328,159.901575,6,0.349527094273273,0.359491496608322,0.373758387044241,0.373758387044241,0.35559892304964,0.384106525161865,204
"161","S_6",2020,55.132328,159.901575,16,0.349269877379448,0.347455498386351,0.391270648156033,0.391270648156033,0.338926647762173,0.408864032639174,207
"162","S_6",2021,55.132328,159.901575,11,0.338568614082482,0.334134816326875,0.363649118297382,0.363649118297382,0.327905705737666,0.421412557500758,214
"163","S_6",2022,55.132328,159.901575,18,0.308442138335492,0.314946654997121,0.343232295163058,0.343232295163058,0.31078319655777,0.409406531688784,214
"164","S_6",2023,55.132328,159.901575,12,0.309680327079849,0.308928246451729,0.354327983377955,0.354327983377955,0.284706344093424,0.363855523028201,188
"165","S_6",2024,55.132328,159.901575,8,0.331314029950992,0.33424850470754,0.390445886887625,0.390445886887625,0.325546646995383,0.408772358152505,185
"166","S_7",1999,55.100652,159.999143,2,0.329241715224302,0.329241715224302,0.329667171383057,0.33267259538008,0.332140775181637,0.333204415578524,206
"167","S_7",2000,55.100652,159.999143,7,0.277358219512102,0.280840213695969,0.305291775613857,0.313152213374892,0.252307375970061,0.322318624507164,206
"168","S_7",2001,55.100652,159.999143,4,0.28472723686339,0.290468143554446,0.320046569569682,0.320046569569682,0.277189441758563,0.347698057438611,210
"169","S_7",2002,55.100652,159.999143,4,0.354725943982096,0.341106215510504,0.389025951105564,0.389025951105564,0.338418720414468,0.407796281321812,200
"170","S_7",2004,55.100652,159.999143,2,0.33077553409755,0.33077553409755,0.334095857139827,0.365517752267945,0.361367348465099,0.369668156070792,211
"171","S_7",2005,55.100652,159.999143,4,0.315423999731299,0.331088626242733,0.349354010766224,0.353116791940464,0.335176657710991,0.357563951200346,213
"172","S_7",2006,55.100652,159.999143,5,0.316654490714442,0.28845818054828,0.373704107816004,0.373704107816004,0.338082750410595,0.428941810643017,214
"173","S_7",2007,55.100652,159.999143,4,0.349843329620117,0.354118751130525,0.36533575990124,0.36533575990124,0.333692974080442,0.371600725238202,212
"174","S_7",2008,55.100652,159.999143,6,0.363280933647405,0.344603737674181,0.419202969937568,0.419202969937568,0.334749114383631,0.463625371876398,213
"175","S_7",2009,55.100652,159.999143,20,0.345971530014192,0.332364747555727,0.39579531990471,0.39579531990471,0.33133347634015,0.474809186006935,212
"176","S_7",2010,55.100652,159.999143,2,0.348806420718786,0.348806420718786,0.350045242862364,0.363566438427521,0.362017910748049,0.365114966106994,211
"177","S_7",2011,55.100652,159.999143,7,0.330361308347185,0.327177161917982,0.361776842340979,0.365636186243537,0.328672866129242,0.387731398921432,209
"178","S_7",2012,55.100652,159.999143,4,0.329762558852568,0.329672231050557,0.342956897779367,0.35324249056435,0.351880953450133,0.399309505264923,209
"179","S_7",2013,55.100652,159.999143,9,0.319024748366878,0.308729537181101,0.426186787181356,0.426186787181356,0.305464265128521,0.443723517193897,209
"180","S_7",2014,55.100652,159.999143,12,0.337249905084094,0.338642830240183,0.379559215188573,0.379559215188573,0.331271724283598,0.414022862292375,204
"181","S_7",2015,55.100652,159.999143,9,0.284508100075282,0.286099622817421,0.332957036516814,0.332957036516814,0.32222447770744,0.364287931435797,200
"182","S_7",2016,55.100652,159.999143,16,0.333117827215375,0.334152778997675,0.386267635462005,0.386267635462005,0.306095261004997,0.409557119556503,199
"183","S_7",2017,55.100652,159.999143,9,0.339454542818407,0.340382159435879,0.365957871646752,0.365957871646752,0.320236874041403,0.391109595409207,192
"184","S_7",2018,55.100652,159.999143,9,0.344652230779337,0.371504161642649,0.398495272610117,0.398495272610117,0.284489841424429,0.444954051592996,192
"185","S_7",2019,55.100652,159.999143,8,0.337612568799016,0.358564787551315,0.371575778948649,0.371575778948649,0.334330866029372,0.381206431378255,189
"186","S_7",2020,55.100652,159.999143,14,0.355810831908635,0.356878450483068,0.391837501185648,0.391837501185648,0.342505308108196,0.42359318643986,186
"187","S_7",2021,55.100652,159.999143,12,0.346243862727614,0.35264882424132,0.408608009889976,0.408608009889976,0.31977490875904,0.443435880682791,187
"188","S_7",2022,55.100652,159.999143,16,0.323048315383574,0.320872714592626,0.367365434032343,0.367365434032343,0.310998969792619,0.384990158930533,186
"189","S_7",2023,55.100652,159.999143,7,0.35517001514842,0.360670431368245,0.376122892847252,0.376122892847252,0.336854871880666,0.390371968788805,185
"190","S_7",2024,55.100652,159.999143,6,0.320861679071562,0.309226867577238,0.371348063931446,0.371348063931446,0.343910862691571,0.415493872336287,185
"191","S_8",2004,55.111679,160.095671,2,0.422773613359909,0.422773613359909,0.42649511730867,0.457668273753312,0.45301639381736,0.462320153689263,210
"192","S_8",2005,55.111679,160.095671,2,0.457162383149892,0.457162383149892,0.457674692864928,0.477022115217518,0.476381728073723,0.477662502361313,206
