"","sample.id","year","latitude","longitude","n.obs","nirv.gs.avg","nirv.gs.med","nirv.gs.q90","nirv.max","nirv.max.lwr","nirv.max.upr","nirv.max.doy"
"38","S_7",2017,55.100652,159.999143,1,0.170222775717599,0.170222775717599,0.170222775717599,0.170239783845144,0.170239783845144,0.170239783845144,200
"39","S_7",2018,55.100652,159.999143,6,0.166310355889523,0.161588428438317,0.179484106599126,0.179484106599126,0.155375066735364,0.194023745061479,200
"40","S_7",2019,55.100652,159.999143,2,0.157935067745964,0.157935067745964,0.161309173914198,0.161309173914198,0.153874078836496,0.165567893492524,201
"41","S_7",2020,55.100652,159.999143,9,0.163617662316766,0.154375483234947,0.180962813259145,0.180962813259145,0.15682282389697,0.209841379603783,204
"42","S_7",2021,55.100652,159.999143,5,0.164505170278977,0.159364441147218,0.177069571792833,0.177069571792833,0.156007946711868,0.182011865891329,206
"43","S_7",2022,55.100652,159.999143,2,0.158420416246512,0.158420416246512,0.159670733612121,0.159670733612121,0.157429602014059,0.160081438527987,204
"44","S_7",2023,55.100652,159.999143,4,0.154552774173464,0.153444081212321,0.15908932334386,0.15908932334386,0.151945111576066,0.161208795059233,190
"45","S_7",2024,55.100652,159.999143,2,0.157439408790914,0.157439408790914,0.163092982817603,0.163717045813298,0.162101799416438,0.165332292210158,189
"46","S_8",2005,55.111679,160.095671,2,0.205782267865032,0.205782267865032,0.210020117095019,0.210020117095019,0.204312211914522,0.21490683498949,203
"47","S_8",2006,55.111679,160.095671,1,0.231363824633662,0.231363824633662,0.231363824633662,0.237066615275022,0.237066615275022,0.237066615275022,204
"48","S_8",2007,55.111679,160.095671,5,0.219227170506353,0.215323790030406,0.232699539393074,0.232699539393074,0.208486882697378,0.246194713153531,201
"49","S_8",2008,55.111679,160.095671,1,0.182909504155755,0.182909504155755,0.182909504155755,0.233799387954661,0.233799387954661,0.233799387954661,199
"50","S_8",2009,55.111679,160.095671,13,0.192582005178171,0.192977704005165,0.218534973892569,0.218534973892569,0.196840652008964,0.230907799246718,196
"51","S_8",2010,55.111679,160.095671,2,0.196991072197597,0.196991072197597,0.197086836695386,0.199161055226594,0.199041349604358,0.199280760848831,195
"52","S_8",2011,55.111679,160.095671,3,0.206863287836285,0.205721144213205,0.209931058108894,0.227862174262662,0.22259978189305,0.259394873103919,193
"53","S_8",2012,55.111679,160.095671,4,0.207247582875839,0.221322444710933,0.231344165564804,0.231344165564804,0.192614228344879,0.239998464708301,192
"54","S_8",2013,55.111679,160.095671,5,0.207204072686487,0.20040864518346,0.251407370647834,0.251407370647834,0.209386257111083,0.265194102587516,189
"55","S_8",2014,55.111679,160.095671,9,0.2233356707077,0.234669741596345,0.239988437689452,0.239988437689452,0.213573937892026,0.259223723630373,187
"56","S_8",2015,55.111679,160.095671,1,0.203983587074027,0.203983587074027,0.203983587074027,0.222775459045801,0.222775459045801,0.222775459045801,185
"57","S_8",2016,55.111679,160.095671,10,0.188274757529728,0.185114960144359,0.215642824943918,0.215642824943918,0.176520871453151,0.221796959689353,185
"58","S_8",2017,55.111679,160.095671,11,0.196666789543237,0.193468035941534,0.213790038556138,0.213790038556138,0.192577831474757,0.228342633386052,185
"59","S_8",2018,55.111679,160.095671,7,0.208576608753362,0.209338574140632,0.220269132387165,0.220269132387165,0.198008574191413,0.226538276761302,186
"60","S_8",2019,55.111679,160.095671,4,0.187176863597786,0.187461962947594,0.191342486862365,0.191767262297383,0.186289067765553,0.211447123827118,186
"61","S_8",2020,55.111679,160.095671,11,0.191771484633911,0.193773214069552,0.210556703961021,0.210556703961021,0.183447220782915,0.22732224042117,186
"62","S_8",2021,55.111679,160.095671,7,0.193595646513682,0.186843849079702,0.213337131985191,0.213337131985191,0.197357155629296,0.237771182265508,187
"63","S_8",2022,55.111679,160.095671,14,0.201998963229977,0.195294205004207,0.235467725423497,0.235467725423497,0.194572522269079,0.244773138265043,187
"64","S_8",2023,55.111679,160.095671,9,0.199646383813485,0.200228782939978,0.217076656663143,0.217076656663143,0.198203661817495,0.225684009051709,186
"65","S_8",2024,55.111679,160.095671,3,0.182299757067931,0.164891172088561,0.208019588558523,0.208019588558523,0.200749663944028,0.22122773647085,186
"66","S_9",2016,55.117915,159.926507,2,0.163342800957826,0.163342800957826,0.163547354762927,0.164909354035837,0.164653661779461,0.165165046292214,230
"67","S_9",2017,55.117915,159.926507,3,0.156453767156994,0.155926309260122,0.160100377756294,0.160100377756294,0.153757429874206,0.161857852434199,230
"68","S_9",2018,55.117915,159.926507,2,0.160008431438327,0.160008431438327,0.165228221012069,0.165228221012069,0.154217574554977,0.168498764418965,230
"69","S_9",2019,55.117915,159.926507,4,0.164217653471089,0.160607092172578,0.171788481693101,0.171788481693101,0.159648988898419,0.177390134598255,230
"70","S_9",2020,55.117915,159.926507,9,0.161537049231844,0.158243397767042,0.16925757342503,0.16925757342503,0.157760088951362,0.170238739847697,230
"71","S_9",2021,55.117915,159.926507,3,0.156257180738073,0.155415353455444,0.160137689901051,0.160137689901051,0.1525628295213,0.161714457280327,230
"72","S_9",2022,55.117915,159.926507,2,0.153293707216236,0.153293707216236,0.154676625243252,0.154782071386614,0.152551694181084,0.157012448592145,230
"73","S_9",2023,55.117915,159.926507,2,0.151544433787532,0.151544433787532,0.152306758713836,0.152841022418685,0.152243543641181,0.153438501196189,230
"74","S_9",2024,55.117915,159.926507,1,0.166151764263541,0.166151764263541,0.166151764263541,0.166543290668742,0.166543290668742,0.166543290668742,230
