"","sample.id","year","latitude","longitude","n.obs","kndvi.gs.avg","kndvi.gs.med","kndvi.gs.q90","kndvi.max","kndvi.max.lwr","kndvi.max.upr","kndvi.max.doy"
"38","S_10",2019,55.140443,159.972923,4,0.558210877393555,0.551852250114218,0.57854673535256,0.57854673535256,0.553916987757124,0.589867731021986,213
"39","S_10",2020,55.140443,159.972923,13,0.564411420629505,0.574228784874454,0.603632659607407,0.612038164103921,0.543706342555287,0.627911279180964,220
"40","S_10",2021,55.140443,159.972923,14,0.503383646914342,0.512403256197495,0.563723042495572,0.563723042495572,0.463668066407905,0.59095630077869,221
"41","S_10",2022,55.140443,159.972923,18,0.547189703013017,0.553618941045974,0.579552613546346,0.590543716513595,0.54054709777957,0.677929006530335,222
"42","S_10",2023,55.140443,159.972923,9,0.54787469881453,0.552027667640563,0.602396987519868,0.602396987519868,0.528142822731566,0.671843400566304,222
"43","S_10",2024,55.140443,159.972923,4,0.58506491105871,0.586692147346065,0.596705309101978,0.603811882448221,0.596261078411262,0.67781159556259,222
"44","S_2",2006,55.105053,160.011104,4,0.506558692422382,0.454437260966364,0.604769005093747,0.604769005093747,0.579230443756537,0.678284792549729,208
"45","S_2",2007,55.105053,160.011104,4,0.59040589374275,0.582552789087543,0.60981187387813,0.60981187387813,0.575499655737529,0.628563833595537,205
"46","S_2",2008,55.105053,160.011104,3,0.604166057806931,0.581172152593959,0.649355640827995,0.649355640827995,0.568398455202703,0.666916250850665,205
"47","S_2",2009,55.105053,160.011104,15,0.514883225518175,0.549237303472287,0.580327079174835,0.580327079174835,0.501060720881383,0.658460807093004,206
"48","S_2",2010,55.105053,160.011104,2,0.597954348967737,0.597954348967737,0.598793403740574,0.62061810128502,0.619569282818974,0.621666919751065,207
"49","S_2",2011,55.105053,160.011104,5,0.581770095005765,0.578687756297545,0.597140562466455,0.6510433296062,0.598106656504709,0.674994603442903,203
"50","S_2",2012,55.105053,160.011104,5,0.533218538278166,0.580749076741713,0.609896950117432,0.609896950117432,0.467944275927823,0.615364949666639,200
"51","S_2",2013,55.105053,160.011104,8,0.524664427892942,0.569305873227502,0.59758091963768,0.59758091963768,0.561499933679918,0.604476852442898,236
"52","S_2",2014,55.105053,160.011104,11,0.582113446509694,0.590455383413411,0.607855086502617,0.607855086502617,0.568913592356562,0.654815092663827,236
"53","S_2",2015,55.105053,160.011104,7,0.530334617785384,0.560862635695546,0.595377753537113,0.598645396084721,0.552345733759367,0.651003516534046,236
"54","S_2",2016,55.105053,160.011104,13,0.564814887173176,0.555027683187566,0.665723634225254,0.665723634225254,0.476363387617513,0.692111693401469,237
"55","S_2",2017,55.105053,160.011104,12,0.578251203096362,0.573916741055472,0.608797514740946,0.608797514740946,0.564935224390645,0.641678885355961,236
"56","S_2",2018,55.105053,160.011104,9,0.578203435624745,0.587237757862465,0.600899104609428,0.600899104609428,0.577375611327255,0.633502922103325,235
"57","S_2",2019,55.105053,160.011104,6,0.528560150029398,0.551290816610994,0.572370327589619,0.577856393029583,0.477248596427885,0.597323716801282,235
"58","S_2",2020,55.105053,160.011104,15,0.569790632761402,0.59173203591665,0.60856814770634,0.613363030438288,0.497001340388889,0.669578654565334,234
"59","S_2",2021,55.105053,160.011104,19,0.531102808783936,0.55697011753152,0.58704927491714,0.58704927491714,0.49745059150512,0.632022835097154,234
"60","S_2",2022,55.105053,160.011104,18,0.554657379169495,0.573927104619105,0.616095482305907,0.616095482305907,0.515218652034399,0.634031529637419,233
"61","S_2",2023,55.105053,160.011104,11,0.566377954057862,0.600495658822929,0.633231227353228,0.633231227353228,0.49928063187857,0.676867884293018,231
"62","S_2",2024,55.105053,160.011104,6,0.556852846872126,0.579754612571985,0.602353380376643,0.61469949306315,0.593543473329075,0.632248812752891,230
"63","S_3",1999,55.093833,159.929449,1,0.542247264143416,0.542247264143416,0.542247264143416,0.547121591827116,0.547121591827116,0.547121591827116,201
"64","S_3",2000,55.093833,159.929449,5,0.433444263243808,0.420084697136868,0.47734705638333,0.504465926916075,0.493412083391481,0.524323313375562,201
"65","S_3",2001,55.093833,159.929449,6,0.474915216260209,0.472934901582483,0.534555825392259,0.546183484084221,0.490305408315776,0.563751402094713,201
"66","S_3",2002,55.093833,159.929449,5,0.584693429680078,0.575474162674504,0.615570423550084,0.615570423550084,0.571789137168995,0.626413523549656,200
"67","S_3",2004,55.093833,159.929449,1,0.468641829272846,0.468641829272846,0.468641829272846,0.516858513158088,0.516858513158088,0.516858513158088,199
"68","S_3",2005,55.093833,159.929449,4,0.586001821019528,0.596049348373014,0.613284380549982,0.613284380549982,0.555990422843727,0.625505087102891,204
"69","S_3",2006,55.093833,159.929449,2,0.522323142928535,0.522323142928535,0.523112901100757,0.60484865439542,0.603861456680142,0.605835852110698,207
"70","S_3",2007,55.093833,159.929449,6,0.54532066759454,0.570273343676844,0.626250225109415,0.626250225109415,0.465849168783458,0.654215254505629,209
"71","S_3",2008,55.093833,159.929449,2,0.569042604641276,0.569042604641276,0.604839536802775,0.61778437672772,0.61530172563094,0.6202670278245,207
"72","S_3",2009,55.093833,159.929449,11,0.560046678324612,0.570912646573103,0.590767611492077,0.607566194889538,0.546779449733635,0.645320657856481,210
"73","S_3",2010,55.093833,159.929449,1,0.581519845888863,0.581519845888863,0.581519845888863,0.604030330892981,0.604030330892981,0.604030330892981,223
"74","S_3",2011,55.093833,159.929449,2,0.588514202005427,0.588514202005427,0.609853467157564,0.609853467157564,0.568295069520113,0.62126404551317,231
"75","S_3",2012,55.093833,159.929449,6,0.492967222250364,0.456016208822544,0.614260526942632,0.614260526942632,0.546377198060421,0.621539725459067,237
"76","S_3",2013,55.093833,159.929449,11,0.522494855142522,0.506576848114563,0.619110228318892,0.620615385147181,0.472476231979482,0.644690066077978,239
"77","S_3",2014,55.093833,159.929449,14,0.585777071520361,0.602263781871864,0.611499298032065,0.62259190904417,0.540835241169045,0.663026401426358,240
"78","S_3",2015,55.093833,159.929449,9,0.521077566174703,0.521667696952407,0.580984579410845,0.595113620365747,0.529757754698747,0.624696029778955,240
"79","S_3",2016,55.093833,159.929449,10,0.541487095245659,0.537829681361694,0.575411228127353,0.575411228127353,0.512590577444375,0.659579849388029,242
"80","S_3",2017,55.093833,159.929449,10,0.566722918002569,0.58502758928132,0.597955625167239,0.597955625167239,0.540316070203875,0.62410601892191,240
"81","S_3",2018,55.093833,159.929449,7,0.583284774153094,0.587607949578122,0.596725196564217,0.596725196564217,0.580368157360235,0.609761673072132,239
"82","S_3",2019,55.093833,159.929449,8,0.515592473186429,0.539257205828291,0.5798609067956,0.5798609067956,0.49520461393417,0.624181317240245,209
"83","S_3",2020,55.093833,159.929449,12,0.58191694689731,0.599616993840266,0.624894071811595,0.624894071811595,0.481261326771508,0.639989134928631,216
"84","S_3",2021,55.093833,159.929449,12,0.53604647388779,0.545280021719488,0.591070049808839,0.591070049808839,0.540269442647167,0.641216205127883,219
"85","S_3",2022,55.093833,159.929449,19,0.55344320967048,0.569060852014962,0.602650816426768,0.604950140759004,0.552543308393356,0.665080193675238,219
"86","S_3",2023,55.093833,159.929449,9,0.570097898260231,0.592425335202243,0.616945079897034,0.616945079897034,0.542067211233692,0.68139696841629,218
"87","S_3",2024,55.093833,159.929449,9,0.576362746015244,0.591189169584287,0.607854111567975,0.625241186416821,0.614398289828956,0.691985815013318,219
"88","S_4",2001,55.135526,159.978384,3,0.442660311043331,0.413832486013561,0.483652344481968,0.511783801578548,0.50110730909907,0.512575149574745,251
"89","S_4",2002,55.135526,159.978384,4,0.531920442293646,0.510490239746775,0.573153861845331,0.574857986555613,0.560621923784766,0.62766769028473,251
"90","S_4",2004,55.135526,159.978384,3,0.582326648998521,0.605237164816792,0.606309048987204,0.608868416795682,0.535804710237728,0.610208272008696,223
"91","S_4",2005,55.135526,159.978384,3,0.525458717620362,0.520572403460088,0.534223628887406,0.568023076956393,0.538778394664676,0.570428166259718,218
"92","S_4",2006,55.135526,159.978384,1,0.644597054949567,0.644597054949567,0.644597054949567,0.644738705954294,0.644738705954294,0.644738705954294,218
"93","S_4",2007,55.135526,159.978384,2,0.530419150771742,0.530419150771742,0.532348922304864,0.54267128460577,0.540259070189368,0.545083499022171,216
"94","S_4",2008,55.135526,159.978384,4,0.519028557164133,0.486919948401069,0.636105501369716,0.636105501369716,0.438819685508091,0.677770028096761,211
"95","S_4",2009,55.135526,159.978384,15,0.516830837435175,0.524864707999642,0.583812294973532,0.583812294973532,0.487936565609248,0.6685317819776,213
"96","S_4",2010,55.135526,159.978384,2,0.558363014513367,0.558363014513367,0.55919364227929,0.589013822221481,0.587975537514077,0.590052106928885,219
"97","S_4",2011,55.135526,159.978384,8,0.531606187850072,0.550317417661178,0.58933531852389,0.58933531852389,0.448285709566959,0.620414522412479,218
"98","S_4",2013,55.135526,159.978384,6,0.510616019658235,0.530094888003202,0.551023188435101,0.562545738886076,0.537052151574645,0.599981971820331,190
"99","S_4",2014,55.135526,159.978384,17,0.555638126492128,0.583454869444812,0.603280835177194,0.603280835177194,0.428351777022527,0.623022789357028,237
"100","S_4",2015,55.135526,159.978384,9,0.509760189551694,0.522482870794251,0.556266488384622,0.556266488384622,0.518264685867956,0.627395746410298,237
"101","S_4",2016,55.135526,159.978384,15,0.530051816467829,0.538165492503433,0.580072912907229,0.580072912907229,0.453566561716895,0.607378965717144,235
"102","S_4",2017,55.135526,159.978384,11,0.541582581067987,0.568635740896475,0.591821690764931,0.591821690764931,0.519299676152673,0.605417748525792,209
"103","S_4",2018,55.135526,159.978384,11,0.548825557449984,0.560112282896867,0.583741940457696,0.583741940457696,0.51989648774279,0.615425746108483,212
"104","S_4",2019,55.135526,159.978384,4,0.532520867235625,0.531856905583554,0.559048456377431,0.559048456377431,0.522144353641816,0.589551929179014,214
"105","S_4",2020,55.135526,159.978384,17,0.562747010303382,0.55856140906482,0.632658660166695,0.632658660166695,0.512865353863964,0.648156211392359,215
"106","S_4",2021,55.135526,159.978384,11,0.544370485649631,0.557497931784465,0.595224917857568,0.595224917857568,0.543464918585888,0.6365446050669,221
"107","S_4",2022,55.135526,159.978384,14,0.55808940384989,0.567880924018481,0.584774617866202,0.597727633107652,0.558658503171214,0.633235555070259,222
"108","S_4",2023,55.135526,159.978384,8,0.514137207597685,0.539092911971719,0.590064794539831,0.590064794539831,0.508760287507567,0.645128036066615,222
"109","S_4",2024,55.135526,159.978384,6,0.570058844030904,0.574668676752042,0.596796785039476,0.610632494353588,0.54372322532297,0.641024788217125,222
"110","S_5",2004,55.139163,159.989232,3,0.579212980381025,0.592366629163528,0.604793875407846,0.640050597258182,0.563040887737494,0.655584655063579,208
"111","S_5",2005,55.139163,159.989232,3,0.565855414947786,0.558795422930342,0.582930988903481,0.584319292138137,0.575329810724046,0.591655693713981,208
"112","S_5",2006,55.139163,159.989232,2,0.489509315100076,0.489509315100076,0.492049006308412,0.592089735026115,0.588915121015695,0.595264349036534,207
"113","S_5",2007,55.139163,159.989232,5,0.562730031983808,0.562725592146596,0.579316366957432,0.579316366957432,0.54407366898935,0.596852927323501,206
"114","S_5",2008,55.139163,159.989232,4,0.508713402238822,0.516339049935701,0.618044514923167,0.618044514923167,0.47134736218582,0.624370714984993,205
"115","S_5",2009,55.139163,159.989232,16,0.499553661866247,0.510019690718772,0.590357470131026,0.590357470131026,0.488226913595652,0.642755390413901,206
"116","S_5",2010,55.139163,159.989232,4,0.557990761744607,0.55777924794279,0.573973226969856,0.589873151299051,0.581528520833077,0.599063836972295,203
"117","S_5",2011,55.139163,159.989232,9,0.563007986427153,0.575897256049645,0.612865796348973,0.612865796348973,0.46549622480127,0.665571004857688,202
"118","S_5",2012,55.139163,159.989232,8,0.490343229061129,0.441117198518797,0.583408113277456,0.583408113277456,0.463830349694269,0.637694136219174,199
"119","S_5",2013,55.139163,159.989232,14,0.534144506084819,0.540539659247252,0.585596399782284,0.596712786614903,0.537119089154021,0.647454935413995,197
"120","S_5",2014,55.139163,159.989232,13,0.568727628984188,0.587834495913964,0.604690519589477,0.604690519589477,0.514154067087743,0.620463143763354,192
"121","S_5",2015,55.139163,159.989232,10,0.513185520287848,0.508002645677723,0.551988726290088,0.571568749340668,0.490578786024558,0.61881431790895,193
"122","S_5",2016,55.139163,159.989232,11,0.561460800766936,0.556857220180403,0.648259858705598,0.648259858705598,0.507284089436437,0.665491963301653,193
"123","S_5",2017,55.139163,159.989232,12,0.566646575722068,0.580623457706145,0.60854535688504,0.60854535688504,0.517560607563865,0.618560130835963,197
"124","S_5",2018,55.139163,159.989232,7,0.534378549231699,0.575913033916687,0.605925921553234,0.605925921553234,0.511229487189741,0.611202725062338,199
"125","S_5",2019,55.139163,159.989232,2,0.55844832371395,0.55844832371395,0.576988785139238,0.576988785139238,0.536281840703661,0.604894884192126,212
"126","S_5",2020,55.139163,159.989232,13,0.561477440920966,0.568390244298027,0.60943223088529,0.60943223088529,0.498072393545517,0.636517304768114,216
"127","S_5",2021,55.139163,159.989232,16,0.516827146314381,0.534729528768158,0.583280573717007,0.583280573717007,0.507150521028723,0.643005876853717,218
"128","S_5",2022,55.139163,159.989232,13,0.559278326523751,0.563753594012976,0.611329316360758,0.611329316360758,0.50545868408889,0.734568745911418,220
"129","S_5",2023,55.139163,159.989232,7,0.571546799800292,0.590230065302442,0.61800269713469,0.61800269713469,0.49200029188642,0.652418702670908,221
"130","S_5",2024,55.139163,159.989232,7,0.559162289356201,0.597087492395063,0.599885201885989,0.613642658163807,0.604585476222103,0.657259052328312,221
"131","S_6",2000,55.132328,159.901575,6,0.384819619040504,0.363602940856787,0.463891519264941,0.463891519264941,0.355685055177768,0.510711253559172,213
"132","S_6",2005,55.132328,159.901575,3,0.450942916310488,0.438889073950162,0.48399289692131,0.501600499311989,0.481382247679032,0.502868295694199,224
"133","S_6",2006,55.132328,159.901575,2,0.629079279086342,0.629079279086342,0.629207152178884,0.659024666975355,0.658864825609677,0.659184508341032,223
"134","S_6",2007,55.132328,159.901575,5,0.534776140627946,0.531571985963328,0.57094638292856,0.57094638292856,0.494236175737319,0.607238089292825,221
"135","S_6",2008,55.132328,159.901575,4,0.501947920320445,0.495660927094696,0.551291641049009,0.551291641049009,0.495020081814333,0.579461092904316,217
"136","S_6",2009,55.132328,159.901575,13,0.500038189924891,0.540564449136225,0.551317714558275,0.551317714558275,0.471576475914364,0.5980391716067,216
"137","S_6",2010,55.132328,159.901575,4,0.511991932503338,0.512740256334657,0.550518301771693,0.550518301771693,0.496989520756791,0.578518908849917,213
"138","S_6",2011,55.132328,159.901575,6,0.554355266594811,0.555283444534842,0.564370628591733,0.576164295142072,0.542087108335253,0.613560702329951,212
"139","S_6",2012,55.132328,159.901575,5,0.481075283667119,0.512654023169132,0.549890526757127,0.549890526757127,0.434652667399883,0.560869348264037,206
"140","S_6",2013,55.132328,159.901575,12,0.512310832914672,0.518489866027632,0.576189771292434,0.576189771292434,0.554367498548511,0.593779708028842,205
"141","S_6",2014,55.132328,159.901575,16,0.518039161391443,0.537483615678122,0.543745526212823,0.548729670946078,0.498636368030066,0.593758921924429,204
"142","S_6",2015,55.132328,159.901575,9,0.446599977690006,0.471224099850461,0.521903530309573,0.521903530309573,0.458217373623714,0.551919837348537,203
"143","S_6",2016,55.132328,159.901575,11,0.479161752014065,0.474874381179466,0.527728655810463,0.527728655810463,0.443701091168892,0.570462020814108,199
"144","S_6",2017,55.132328,159.901575,12,0.4862371137943,0.501652745317767,0.518562699431559,0.518562699431559,0.447976985734981,0.544527199741825,199
"145","S_6",2018,55.132328,159.901575,9,0.48542344320786,0.46692810516861,0.54995884559142,0.54995884559142,0.452465170285201,0.561507037218074,239
"146","S_6",2019,55.132328,159.901575,4,0.484005547369877,0.512935724602668,0.529661756737409,0.529661756737409,0.380164783884828,0.536384743629771,201
"147","S_6",2020,55.132328,159.901575,16,0.501779278827639,0.502556102705848,0.536680350565566,0.536680350565566,0.460149149510948,0.584982665927852,236
"148","S_6",2021,55.132328,159.901575,13,0.476280400092795,0.478019634644974,0.526123328245489,0.526123328245489,0.414596787848975,0.556887170941586,214
"149","S_6",2022,55.132328,159.901575,19,0.502101719534252,0.527825012670341,0.554002290575537,0.554002290575537,0.460257451724892,0.62959027168321,232
"150","S_6",2023,55.132328,159.901575,12,0.479479766400303,0.470738583803594,0.532388734526056,0.537394321033982,0.411604158972066,0.575964365899171,222
"151","S_6",2024,55.132328,159.901575,6,0.518932093976209,0.5155247486539,0.532317401616035,0.546580584651228,0.521603749028936,0.56860838983939,228
"152","S_7",2004,55.100652,159.999143,2,0.610013566264071,0.610013566264071,0.619880787793487,0.648062000629036,0.635727973717267,0.660396027540805,217
"153","S_7",2005,55.100652,159.999143,3,0.565944568416393,0.552771455471398,0.596699791220314,0.612734082405518,0.599702885503177,0.615093966354336,221
"154","S_7",2006,55.100652,159.999143,3,0.583672212778947,0.578644677788497,0.599885884714389,0.627831846066851,0.606230264543351,0.639300749752864,220
"155","S_7",2007,55.100652,159.999143,4,0.550441451090363,0.555196710773625,0.567212952072632,0.570636155282226,0.551244189942484,0.585269004340067,218
"156","S_7",2008,55.100652,159.999143,4,0.537988309973969,0.555934151910939,0.580001243401962,0.58567205476779,0.576976745988015,0.596343061097419,216
"157","S_7",2009,55.100652,159.999143,17,0.514819869170531,0.495355718457053,0.590031673883887,0.590031673883887,0.468445262193153,0.661797868547478,219
"158","S_7",2010,55.100652,159.999143,2,0.582503236783689,0.582503236783689,0.583058227567934,0.624166811580884,0.623473073100577,0.62486055006119,228
"159","S_7",2011,55.100652,159.999143,7,0.567963686773348,0.559235165525478,0.610498836221651,0.610498836221651,0.558609547122697,0.671151314862272,233
"160","S_7",2012,55.100652,159.999143,4,0.50506856423945,0.532897147184962,0.541002698039753,0.54618535433562,0.504887022643527,0.565803459803912,238
"161","S_7",2013,55.100652,159.999143,6,0.572449632191894,0.57498985337034,0.594761406855456,0.594761406855456,0.582608771592445,0.624526113959118,238
"162","S_7",2014,55.100652,159.999143,12,0.572431593849146,0.584398516576467,0.596004366745974,0.617696757283237,0.583816067704836,0.6876105484686,240
"163","S_7",2015,55.100652,159.999143,10,0.483223791634656,0.490502838067692,0.55396232084706,0.55396232084706,0.486745050635095,0.605554642989404,240
"164","S_7",2016,55.100652,159.999143,16,0.546870315492189,0.542594591055622,0.59405566897176,0.59405566897176,0.509351213388592,0.649387661827533,240
"165","S_7",2017,55.100652,159.999143,9,0.538532263859232,0.557898718486055,0.586159029803276,0.586159029803276,0.457907394677055,0.601857203955348,237
"166","S_7",2018,55.100652,159.999143,10,0.577005210881811,0.578507920140181,0.612559213480164,0.612559213480164,0.548281364917758,0.638909408601114,237
"167","S_7",2019,55.100652,159.999143,8,0.497607346763663,0.526370050508514,0.578105826487032,0.578105826487032,0.458739383841531,0.612904042016899,234
"168","S_7",2020,55.100652,159.999143,14,0.549455524058243,0.554685567242548,0.595783144050237,0.595916560488128,0.50751722632311,0.625294457432764,234
"169","S_7",2021,55.100652,159.999143,16,0.526419589264013,0.54487723556462,0.56691290757846,0.570707623941284,0.495862862445342,0.619187073809709,232
"170","S_7",2022,55.100652,159.999143,16,0.549522297728847,0.558761178481626,0.608435352286487,0.608435352286487,0.55173935514321,0.66410962224643,233
"171","S_7",2023,55.100652,159.999143,7,0.586194545121679,0.58064493377676,0.655995949243525,0.655995949243525,0.543409032604293,0.665633174705982,232
"172","S_7",2024,55.100652,159.999143,6,0.542177297130201,0.562116585295902,0.589522047914393,0.597551680901752,0.584588604667325,0.613730631120025,232
"173","S_8",2004,55.111679,160.095671,2,0.640976139855272,0.640976139855272,0.640982284941031,0.672896490975228,0.67288880961803,0.672904172332426,212
"174","S_8",2005,55.111679,160.095671,2,0.650155388670105,0.650155388670105,0.65527785580809,0.662345773780026,0.655942689857545,0.668748857702507,207
"175","S_8",2006,55.111679,160.095671,2,0.54714804545012,0.54714804545012,0.550726563624497,0.672100458801179,0.667627311083207,0.67657360651915,205
"176","S_8",2007,55.111679,160.095671,5,0.612985268345819,0.639605595783707,0.654863179602739,0.654863179602739,0.486675059994231,0.66554886435182,206
"177","S_8",2008,55.111679,160.095671,1,0.681455253289931,0.681455253289931,0.681455253289931,0.681534921783742,0.681534921783742,0.681534921783742,206
"178","S_8",2009,55.111679,160.095671,15,0.561318280870309,0.594901988068523,0.645540365171923,0.645540365171923,0.562772164976789,0.688810472587769,207
"179","S_8",2010,55.111679,160.095671,2,0.65338343191358,0.65338343191358,0.655466973671548,0.671325660726088,0.668721233528628,0.673930087923549,210
"180","S_8",2011,55.111679,160.095671,4,0.648925667069786,0.650476611482524,0.66213150703068,0.686595679659849,0.647963382328591,0.724902490905956,210
"181","S_8",2012,55.111679,160.095671,5,0.521105417555972,0.520006856063842,0.584565791029841,0.584565791029841,0.514745626677393,0.597800194620056,206
"182","S_8",2013,55.111679,160.095671,8,0.552730110262682,0.5485215409946,0.603844616369862,0.662385149494664,0.510834340159188,0.691370730386017,204
"183","S_8",2014,55.111679,160.095671,16,0.615764509624198,0.628168052953691,0.67025812134721,0.67025812134721,0.594240337818298,0.699750627283502,201
"184","S_8",2015,55.111679,160.095671,6,0.536596164762907,0.530584557820103,0.608150278553399,0.610903376571682,0.571440668157338,0.665939055259274,202
"185","S_8",2016,55.111679,160.095671,13,0.605594367122996,0.620048095347514,0.64516553464659,0.650955261849873,0.541490144492432,0.707492621940195,211
"186","S_8",2017,55.111679,160.095671,14,0.634784974001359,0.624202298715131,0.67857019570799,0.67857019570799,0.619068484297564,0.686094419874897,212
"187","S_8",2018,55.111679,160.095671,11,0.601428263476251,0.622643271555387,0.651923808050307,0.651923808050307,0.520633459420653,0.669412938026505,214
"188","S_8",2019,55.111679,160.095671,6,0.582162934523356,0.595584526734984,0.625033026653955,0.628621267113138,0.543891211679196,0.660985850464758,215
"189","S_8",2020,55.111679,160.095671,12,0.592969504035111,0.605521615163966,0.64695782016218,0.64695782016218,0.50041390286818,0.666491979595285,216
"190","S_8",2021,55.111679,160.095671,14,0.554047120245615,0.573629439858864,0.625385613017681,0.625385613017681,0.512321233754132,0.658472040649458,215
"191","S_8",2022,55.111679,160.095671,21,0.610963073756171,0.613041603229954,0.645828044963206,0.648536197144486,0.602818238469555,0.727282234177723,215
