gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
5068124462	7e5270aa-3efa-4921-b43f-692caf754521	CBSMEA-2021-MTI-05-W2A-050_18	Animalia	Mollusca	Bivalvia	Nuculanida	Yoldiidae	Portlandia	Portlandia arctica		SPECIES	Portlandia arctica (Gray, 1824)	Portlandia arctica		CA			PRESENT		c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	71.238501	-117.245421	917.31				279.0	1.0	2021-08-08	8	8	2021	9936321	9936321	HUMAN_OBSERVATION					CA;CN;VdC		CC_BY_4_0					2025-10-08T02:35:12.369Z		COORDINATE_ROUNDED;FOOTPRINT_SRS_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
5068124457	7e5270aa-3efa-4921-b43f-692caf754521	CBSMEA-2022-DUS-02-BBT-209_13	Animalia	Mollusca	Bivalvia	Nuculanida	Yoldiidae	Portlandia	Portlandia arctica		SPECIES	Portlandia arctica (Gray, 1824)	Portlandia arctica		CA			PRESENT		c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	69.635367	-120.707749	314.25				109.5	1.5	2022-08-27	27	8	2022	9936321	9936321	HUMAN_OBSERVATION					CA;CN;VdC		CC_BY_4_0					2025-10-08T02:35:12.362Z		COORDINATE_ROUNDED;FOOTPRINT_SRS_INVALID;COUNTRY_DERIVED_FROM_COORDINATES
5068124347	7e5270aa-3efa-4921-b43f-692caf754521	CBSMEA-2022-KUG-05-BBT-007_21	Animalia	Mollusca	Bivalvia	Nuculanida	Yoldiidae	Portlandia	Portlandia arctica		SPECIES	Portlandia arctica (Gray, 1824)	Portlandia arctica		CA			PRESENT		c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	71.046215	-134.8843	358.57				495.0	13.0	2022-08-09	9	8	2022	9936321	9936321	HUMAN_OBSERVATION					CA;CN;VdC		CC_BY_4_0					2025-10-08T02:35:12.334Z		COORDINATE_ROUNDED;FOOTPRINT_SRS_INVALID;COUNTRY_DERIVED_FROM_COORDINATES
5068124345	7e5270aa-3efa-4921-b43f-692caf754521	CBSMEA-2021-PAS-10-BBT-372_16	Animalia	Mollusca	Bivalvia	Nuculanida	Yoldiidae	Portlandia	Portlandia arctica		SPECIES	Portlandia arctica (Gray, 1824)	Portlandia arctica		CA			PRESENT		c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	70.48225	-114.651499	300.51				113.0	2.0	2021-09-02	2	9	2021	9936321	9936321	HUMAN_OBSERVATION					CA;CN;VdC		CC_BY_4_0					2025-10-08T02:35:12.334Z		COORDINATE_ROUNDED;FOOTPRINT_SRS_INVALID;COUNTRY_DERIVED_FROM_COORDINATES
5068124294	7e5270aa-3efa-4921-b43f-692caf754521	CBSMEA-2024-BPT-03-BBT-221_28	Animalia	Mollusca	Bivalvia	Nuculanida	Yoldiidae	Portlandia	Portlandia arctica		SPECIES	Portlandia arctica (Gray, 1824)	Portlandia arctica		CA			PRESENT		c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	69.698801	-123.449101	589.97				124.5	2.5	2024-08-22	22	8	2024	9936321	9936321	HUMAN_OBSERVATION					CA;VdC		CC_BY_4_0					2025-10-08T02:35:12.325Z		COORDINATE_ROUNDED;FOOTPRINT_SRS_INVALID;COUNTRY_DERIVED_FROM_COORDINATES
5068124190	7e5270aa-3efa-4921-b43f-692caf754521	CBSMEA-2022-MTI-05-BBT-183_26	Animalia	Mollusca	Bivalvia	Nuculanida	Yoldiidae	Portlandia	Portlandia arctica		SPECIES	Portlandia arctica (Gray, 1824)	Portlandia arctica		CA			PRESENT		c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	71.236042	-117.261334	314.88				284.5	0.5	2022-08-25	25	8	2022	9936321	9936321	HUMAN_OBSERVATION					CA;CN;VdC		CC_BY_4_0					2025-10-08T02:35:12.302Z		COORDINATE_ROUNDED;FOOTPRINT_SRS_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
5068124035	7e5270aa-3efa-4921-b43f-692caf754521	CBSMEA-2021-PAS-02-BBT-329_20	Animalia	Mollusca	Bivalvia	Nuculanida	Yoldiidae	Portlandia	Portlandia arctica		SPECIES	Portlandia arctica (Gray, 1824)	Portlandia arctica		CA			PRESENT		c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	70.326833	-117.073999	318.02				272.0	1.0	2021-08-30	30	8	2021	9936321	9936321	HUMAN_OBSERVATION					CA;CN;VdC		CC_BY_4_0					2025-10-08T02:35:12.274Z		COORDINATE_ROUNDED;FOOTPRINT_SRS_INVALID;COUNTRY_DERIVED_FROM_COORDINATES
5068123944	7e5270aa-3efa-4921-b43f-692caf754521	CBSMEA-2021-DUS-10-BBT-301_15	Animalia	Mollusca	Bivalvia	Nuculanida	Yoldiidae	Portlandia	Portlandia arctica		SPECIES	Portlandia arctica (Gray, 1824)	Portlandia arctica		CA			PRESENT		c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	69.998917	-117.519583	298.15				103.0	1.0	2021-08-27	27	8	2021	9936321	9936321	HUMAN_OBSERVATION					CA;CN;VdC		CC_BY_4_0					2025-10-08T02:35:12.240Z		COORDINATE_ROUNDED;FOOTPRINT_SRS_INVALID;COUNTRY_DERIVED_FROM_COORDINATES
5068123797	7e5270aa-3efa-4921-b43f-692caf754521	CBSMEA-2021-BPT-03-BBT-186_20	Animalia	Mollusca	Bivalvia	Nuculanida	Yoldiidae	Portlandia	Portlandia arctica		SPECIES	Portlandia arctica (Gray, 1824)	Portlandia arctica		CA			PRESENT		c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	69.698083	-123.4435	332.34				125.0	1.0	2021-08-19	19	8	2021	9936321	9936321	HUMAN_OBSERVATION					CA;CN;VdC		CC_BY_4_0					2025-10-08T02:35:12.216Z		COORDINATE_ROUNDED;FOOTPRINT_SRS_INVALID;COUNTRY_DERIVED_FROM_COORDINATES
5068123783	7e5270aa-3efa-4921-b43f-692caf754521	CBSMEA-2023-KUG-03-BBT-041_9	Animalia	Mollusca	Bivalvia	Nuculanida	Yoldiidae	Portlandia	Portlandia arctica		SPECIES	Portlandia arctica (Gray, 1824)	Portlandia arctica		CA			PRESENT		c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	70.935358	-134.744667	332.53				218.5	1.5	2023-08-08	8	8	2023	9936321	9936321	HUMAN_OBSERVATION					CA;VdC		CC_BY_4_0					2025-10-08T02:35:12.202Z		COORDINATE_ROUNDED;FOOTPRINT_SRS_INVALID;COUNTRY_DERIVED_FROM_COORDINATES
