Year,Bank,Sample,L,L_class
2006,mat,14,25,NA
2006,mat,14,16,NA
2006,mat,14,20,NA
2006,mat,14,17,NA
2006,mat,14,13,NA
2006,mat,14,15,NA
2006,mat,14,10,NA
2006,mat,14,10,NA
2006,mat,14,23,NA
2006,mat,14,26,NA
2006,mat,14,8,NA
2006,mat,14,10,NA
2006,mat,14,13,NA
2006,mat,14,7,NA
2006,mat,14,15,NA
2006,mat,14,14,NA
2006,mat,14,10,NA
2006,mat,14,10,NA
2006,mat,14,11,NA
2006,mat,14,5,NA
2006,mat,14,34,NA
2006,mat,14,32,NA
2006,mat,14,13,NA
2006,mat,14,25,NA
2006,mat,14,18,NA
2006,mat,14,17,NA
2006,mat,14,13,NA
2006,mat,14,18,NA
2006,mat,14,18,NA
2006,mat,14,14,NA
2006,mat,14,10,NA
2006,mat,14,14,NA
2006,mat,14,14,NA
2006,mat,14,14,NA
2006,mat,14,10,NA
2006,mat,14,10,NA
2006,mat,14,13,NA
2006,mat,14,11,NA
2006,mat,14,20,NA
2006,mat,14,7,NA
2006,mat,14,11,NA
2006,mat,14,10,NA
2006,mat,14,7,NA
2006,mat,14,4,NA
2006,mat,14,28,NA
2006,mat,14,32,NA
2006,mat,14,11,NA
2006,mat,14,11,NA
2006,mat,14,14,NA
2006,mat,14,21,NA
2006,mat,14,13,NA
2006,mat,14,13,NA
2006,mat,14,14,NA
2006,mat,14,7,NA
2006,mat,14,18,NA
2006,mat,14,15,NA
2006,mat,14,13,NA
2006,mat,14,10,NA
2006,mat,14,19,NA
2006,mat,14,10,NA
2006,mat,14,15,NA
2006,mat,14,11,NA
2006,mat,14,10,NA
2006,mat,14,11,NA
2006,mat,14,10,NA
2006,mat,14,13,NA
2006,mat,14,7,NA
2006,mat,14,15,NA
2006,mat,14,11,NA
2006,mat,14,2,NA
2006,mat,14,5,NA
2006,mat,14,17,NA
2006,mat,14,11,NA
2006,mat,14,3,NA
2006,mat,14,7,NA
2006,mat,14,15,NA
2006,mat,14,5,NA
2006,mat,14,3,NA
2006,mat,14,7,NA
2006,mat,14,15,NA
2006,mat,14,5,NA
2006,mat,14,5,NA
2006,mat,14,3,NA
2006,mat,14,16,NA
2006,mat,14,5,NA
2006,mat,14,8,NA
2006,mat,14,5,NA
2006,mat,14,11,NA
2006,mat,14,7,NA
2006,mat,14,4,NA
2006,mat,14,2,NA
2006,mat,14,2,NA
2006,mat,14,2,NA
2006,mat,14,2,NA
2006,mat,14,1,NA
2006,mat,14,2,NA
2006,mat,14,3,NA
2006,mat,14,1,NA
2006,mat,14,3,NA
2006,mat,14,2,NA
2006,mat,14,8,NA
2006,mat,14,2,NA
2006,mat,14,6,NA
2006,mat,14,1,NA
2006,mat,14,3,NA
2006,mat,14,3,NA
2006,mat,14,8,NA
2006,mat,14,4,NA
2006,mat,14,3,NA
2006,mat,14,2,NA
2006,mat,14,6,NA
2006,mat,14,2,NA
2006,mat,14,1,NA
2006,mat,14,2,NA
2006,mat,14,4,NA
2006,mat,14,1,NA
2006,mat,14,2,NA
2006,mat,14,2,NA
2006,mat,14,3,NA
2006,mat,14,2,NA
2006,mat,14,7,NA
2006,mat,14,2,NA
2006,mat,15,38,NA
2006,mat,15,26,NA
2006,mat,15,33,NA
2006,mat,15,18,NA
2006,mat,15,20,NA
2006,mat,15,19,NA
2006,mat,15,25,NA
2006,mat,15,31,NA
2006,mat,15,14,NA
2006,mat,15,15,NA
2006,mat,15,36,NA
2006,mat,15,14,NA
2006,mat,15,15,NA
2006,mat,15,39,NA
2006,mat,15,13,NA
2006,mat,15,22,NA
2006,mat,15,13,NA
2006,mat,15,11,NA
2006,mat,15,16,NA
2006,mat,15,15,NA
2006,mat,15,17,NA
2006,mat,15,38,NA
2006,mat,15,27,NA
2006,mat,15,32,NA
2006,mat,15,15,NA
2006,mat,15,21,NA
2006,mat,15,17,NA
2006,mat,15,10,NA
2006,mat,15,15,NA
2006,mat,15,28,NA
2006,mat,15,21,NA
2006,mat,15,24,NA
2006,mat,15,16,NA
2006,mat,15,13,NA
2006,mat,15,15,NA
2006,mat,15,20,NA
2006,mat,15,10,NA
2006,mat,15,15,NA
2006,mat,15,19,NA
2006,mat,15,16,NA
2006,mat,15,19,NA
2006,mat,15,16,NA
2006,mat,15,9,NA
2006,mat,15,9,NA
2006,mat,15,6,NA
2006,mat,15,5,NA
2006,mat,15,3,NA
2006,mat,15,5,NA
2006,mat,15,5,NA
2006,mat,15,2,NA
2006,mat,15,30,NA
2006,mat,15,31,NA
2006,mat,15,23,NA
2006,mat,15,38,NA
2006,mat,15,20,NA
2006,mat,15,15,NA
2006,mat,15,36,NA
2006,mat,15,11,NA
2006,mat,15,15,NA
2006,mat,15,20,NA
2006,mat,15,13,NA
2006,mat,15,18,NA
2006,mat,15,16,NA
2006,mat,15,37,NA
2006,mat,15,13,NA
2006,mat,15,15,NA
2006,mat,15,11,NA
2006,mat,15,18,NA
2006,mat,15,14,NA
2006,mat,15,8,NA
2006,mat,15,15,NA
2006,mat,15,10,NA
2006,mat,15,9,NA
2006,mat,15,6,NA
2006,mat,15,2,NA
2006,mat,15,3,NA
2006,mat,15,3,NA
2006,mat,15,8,NA
2006,mat,15,2,NA
2006,mat,15,6,NA
2006,mat,15,6,NA
2006,mat,15,3,NA
2006,mat,15,3,NA
2006,mat,15,2,NA
2006,mat,15,2,NA
2006,mat,15,2,NA
2006,mat,15,4,NA
2006,mat,15,37,NA
2006,mat,15,32,NA
2006,mat,15,20,NA
2006,mat,15,21,NA
2006,mat,15,18,NA
2006,mat,15,36,NA
2006,mat,15,22,NA
2006,mat,15,18,NA
2006,mat,15,23,NA
2006,mat,15,19,NA
2006,mat,15,12,NA
2006,mat,15,19,NA
2006,mat,15,12,NA
2006,mat,15,26,NA
2006,mat,15,11,NA
2006,mat,15,11,NA
2006,mat,15,11,NA
2006,mat,15,11,NA
2006,mat,15,11,NA
2006,mat,15,11,NA
2006,mat,15,16,NA
2006,mat,15,12,NA
2006,mat,15,8,NA
2006,mat,15,10,NA
2006,mat,15,10,NA
2006,mat,15,6,NA
2006,mat,15,10,NA
2006,mat,15,18,NA
2006,mat,15,11,NA
2006,mat,15,13,NA
2006,mat,15,6,NA
2006,mat,15,7,NA
2006,mat,15,9,NA
2006,mat,15,6,NA
2006,mat,15,7,NA
2006,mat,15,7,NA
2006,mat,15,6,NA
2006,mat,15,19,NA
2006,mat,15,30,NA
2006,mat,15,24,NA
2006,mat,15,26,NA
2006,mat,15,25,NA
2006,mat,15,25,NA
2006,mat,15,33,NA
2006,mat,15,13,NA
2006,mat,15,35,NA
2006,mat,15,25,NA
2006,mat,15,21,NA
2006,mat,15,18,NA
2006,mat,15,13,NA
2006,mat,15,15,NA
2006,mat,15,15,NA
2006,mat,15,13,NA
2006,mat,15,12,NA
2006,mat,15,13,NA
2006,mat,15,11,NA
2006,mat,15,16,NA
2006,mat,15,22,NA
2006,mat,15,11,NA
2006,mat,15,23,NA
2006,mat,15,14,NA
2006,mat,15,12,NA
2006,mat,15,23,NA
2006,mat,15,8,NA
2006,mat,15,9,NA
2006,mat,15,15,NA
2006,mat,15,14,NA
2006,mat,15,11,NA
2006,mat,15,11,NA
2006,mat,15,10,NA
2006,mat,15,7,NA
2006,mat,15,14,NA
2006,mat,15,13,NA
2006,mat,15,20,NA
2006,mat,15,15,NA
2006,mat,15,18,NA
2006,mat,15,10,NA
2006,mat,15,13,NA
2006,mat,15,9,NA
2006,mat,15,22,NA
2006,mat,15,16,NA
2006,mat,15,21,NA
2006,mat,15,16,NA
2006,mat,15,26,NA
2006,mat,15,22,NA
2006,mat,15,13,NA
2006,mat,15,16,NA
2006,mat,15,16,NA
2006,mat,15,15,NA
2006,mat,15,10,NA
2006,mat,15,9,NA
2006,mat,15,15,NA
2006,mat,15,10,NA
2006,mat,15,12,NA
2006,mat,15,16,NA
2006,mat,16,33,NA
2006,mat,16,24,NA
2006,mat,16,26,NA
2006,mat,16,28,NA
2006,mat,16,21,NA
2006,mat,16,23,NA
2006,mat,16,22,NA
2006,mat,16,22,NA
2006,mat,16,18,NA
2006,mat,16,19,NA
2006,mat,16,23,NA
2006,mat,16,20,NA
2006,mat,16,22,NA
2006,mat,16,19,NA
2006,mat,16,21,NA
2006,mat,16,19,NA
2006,mat,16,21,NA
2006,mat,16,21,NA
2006,mat,16,7,NA
2006,mat,16,19,NA
2006,mat,16,6,NA
2006,mat,16,18,NA
2006,mat,16,7,NA
2006,mat,16,13,NA
2006,mat,16,3,NA
2006,mat,16,17,NA
2006,mat,16,4,NA
2006,mat,16,18,NA
2006,mat,16,5,NA
2006,mat,16,18,NA
2006,mat,16,4,NA
2006,mat,16,18,NA
2006,mat,16,1,NA
2006,mat,16,10,NA
2006,mat,16,19,NA
2006,mat,16,3,NA
2006,mat,16,18,NA
2006,mat,16,5,NA
2006,mat,16,16,NA
2006,mat,16,4,NA
2006,mat,16,19,NA
2006,mat,16,4,NA
2006,mat,16,17,NA
2006,mat,16,4,NA
2006,mat,16,16,NA
2006,mat,16,9,NA
2006,mat,16,17,NA
2006,mat,16,6,NA
2006,mat,16,17,NA
2006,mat,16,3,NA
2006,mat,16,10,NA
2006,mat,16,16,NA
2006,mat,16,3,NA
2006,mat,16,16,NA
2006,mat,16,3,NA
2006,mat,16,17,NA
2006,mat,16,2,NA
2006,mat,16,19,NA
2006,mat,16,4,NA
2006,mat,16,17,NA
2006,mat,16,4,NA
2006,mat,16,16,NA
2006,mat,16,5,NA
2006,mat,16,15,NA
2006,mat,16,2,NA
2006,mat,16,17,NA
2006,mat,16,3,NA
2006,mat,16,10,NA
2006,mat,16,16,NA
2006,mat,16,8,NA
2006,mat,16,16,NA
2006,mat,16,2,NA
2006,mat,16,15,NA
2006,mat,16,6,NA
2006,mat,16,15,NA
2006,mat,16,1,NA
2006,mat,16,13,NA
2006,mat,16,4,NA
2006,mat,16,15,NA
2006,mat,16,5,NA
2006,mat,16,14,NA
2006,mat,16,4,NA
2006,mat,16,13,NA
2006,mat,16,2,NA
2006,mat,16,11,NA
2006,mat,16,16,NA
2006,mat,16,2,NA
2006,mat,16,15,NA
2006,mat,16,4,NA
2006,mat,16,15,NA
2006,mat,16,5,NA
2006,mat,16,14,NA
2006,mat,16,7,NA
2006,mat,16,12,NA
2006,mat,16,1,NA
2006,mat,16,15,NA
2006,mat,16,2,NA
2006,mat,16,14,NA
2006,mat,16,2,NA
2006,mat,16,11,NA
2006,mat,16,2,NA
2006,mat,16,13,NA
2006,mat,16,14,NA
2006,mat,16,2,NA
2006,mat,16,12,NA
2006,mat,16,3,NA
2006,mat,16,14,NA
2006,mat,16,2,NA
2006,mat,16,16,NA
2006,mat,16,3,NA
2006,mat,16,14,NA
2006,mat,16,2,NA
2006,mat,16,12,NA
2006,mat,16,3,NA
2006,mat,16,13,NA
2006,mat,16,4,NA
2006,mat,16,16,NA
2006,mat,16,3,NA
2006,mat,16,9,NA
2006,mat,16,13,NA
2006,mat,16,2,NA
2006,mat,16,13,NA
2006,mat,16,4,NA
2006,mat,16,14,NA
2006,mat,16,2,NA
2006,mat,16,13,NA
2006,mat,16,2,NA
2006,mat,16,13,NA
2006,mat,16,5,NA
2006,mat,16,9,NA
2006,mat,16,5,NA
2006,mat,16,13,NA
2006,mat,16,2,NA
2006,mat,16,7,NA
2006,mat,16,4,NA
2006,mat,16,12,NA
2006,mat,16,12,NA
2006,mat,16,2,NA
2006,mat,16,12,NA
2006,mat,16,3,NA
2006,mat,16,13,NA
2006,mat,16,9,NA
2006,mat,16,13,NA
2006,mat,16,9,NA
2006,mat,16,10,NA
2006,mat,16,10,NA
2006,mat,16,13,NA
2006,mat,16,8,NA
2006,mat,16,10,NA
2006,mat,16,10,NA
2006,mat,16,13,NA
2006,mat,16,3,NA
2006,mat,16,11,NA
2006,mat,16,14,NA
2006,mat,16,5,NA
2006,mat,16,11,NA
2006,mat,16,2,NA
2006,mat,16,12,NA
2006,mat,16,7,NA
2006,mat,16,10,NA
2006,mat,16,10,NA
2006,mat,16,13,NA
2006,mat,16,10,NA
2006,mat,16,13,NA
2006,mat,16,10,NA
2006,mat,16,13,NA
2006,mat,16,9,NA
2006,mat,16,12,NA
2006,mat,16,4,NA
2006,mat,16,12,NA
2006,mat,17,36,NA
2006,mat,17,29,NA
2006,mat,17,36,NA
2006,mat,17,27,NA
2006,mat,17,28,NA
2006,mat,17,21,NA
2006,mat,17,33,NA
2006,mat,17,25,NA
2006,mat,17,14,NA
2006,mat,17,13,NA
2006,mat,17,10,NA
2006,mat,17,14,NA
2006,mat,17,9,NA
2006,mat,17,25,NA
2006,mat,17,20,NA
2006,mat,17,10,NA
2006,mat,17,14,NA
2006,mat,17,2,NA
2006,mat,17,33,NA
2006,mat,17,14,NA
2006,mat,17,17,NA
2006,mat,17,18,NA
2006,mat,17,10,NA
2006,mat,17,8,NA
2006,mat,17,13,NA
2006,mat,17,10,NA
2006,mat,17,15,NA
2006,mat,17,14,NA
2006,mat,17,36,NA
2006,mat,17,16,NA
2006,mat,17,14,NA
2006,mat,17,10,NA
2006,mat,17,10,NA
2006,mat,17,17,NA
2006,mat,17,10,NA
2006,mat,17,10,NA
2006,mat,17,10,NA
2006,mat,17,10,NA
2006,mat,17,11,NA
2006,mat,17,16,NA
2006,mat,17,10,NA
2006,mat,17,10,NA
2006,mat,17,35,NA
2006,mat,17,35,NA
2006,mat,17,15,NA
2006,mat,17,10,NA
2006,mat,17,28,NA
2006,mat,17,10,NA
2006,mat,17,10,NA
2006,mat,17,15,NA
2006,mat,17,13,NA
2006,mat,17,30,NA
2006,mat,17,24,NA
2006,mat,17,24,NA
2006,mat,17,23,NA
2006,mat,17,27,NA
2006,mat,17,18,NA
2006,mat,17,15,NA
2006,mat,17,10,NA
2006,mat,17,12,NA
2006,mat,17,10,NA
2006,mat,17,9,NA
2006,mat,17,20,NA
2006,mat,17,13,NA
2006,mat,17,6,NA
2006,mat,17,8,NA
2006,mat,17,12,NA
2006,mat,17,18,NA
2006,mat,17,14,NA
2006,mat,17,27,NA
2006,mat,17,16,NA
2006,mat,17,17,NA
2006,mat,17,10,NA
2006,mat,17,18,NA
2006,mat,17,17,NA
2006,mat,17,16,NA
2006,mat,17,3,NA
2006,mat,17,8,NA
2006,mat,17,12,NA
2006,mat,17,15,NA
2006,mat,17,10,NA
2006,mat,17,16,NA
2006,mat,17,13,NA
2006,mat,17,12,NA
2006,mat,17,15,NA
2006,mat,17,15,NA
2006,mat,17,18,NA
2006,mat,17,17,NA
2006,mat,17,1,NA
2006,mat,17,6,NA
2006,mat,17,14,NA
2006,mat,17,5,NA
2006,mat,17,23,NA
2006,mat,17,18,NA
2006,mat,17,20,NA
2006,mat,17,12,NA
2006,mat,17,16,NA
2006,mat,17,15,NA
2006,mat,17,14,NA
2006,mat,17,15,NA
2006,mat,17,2,NA
2006,mat,17,6,NA
2006,mat,17,3,NA
2006,mat,17,8,NA
2006,mat,17,4,NA
2006,mat,17,5,NA
2006,mat,17,4,NA
2006,mat,17,4,NA
2006,mat,17,2,NA
2006,mat,17,9,NA
2006,mat,17,9,NA
2006,mat,17,5,NA
2006,mat,17,9,NA
2006,mat,17,5,NA
2006,mat,17,9,NA
2006,mat,17,7,NA
2006,mat,17,2,NA
2006,mat,17,3,NA
2006,mat,17,2,NA
2006,mat,17,2,NA
2006,mat,17,4,NA
2006,mat,17,3,NA
2006,mat,17,4,NA
2006,mat,17,3,NA
2006,mat,17,2,NA
2006,mat,17,3,NA
2006,mat,17,13,NA
2006,mat,17,13,NA
2006,mat,17,10,NA
2006,mat,17,17,NA
2006,mat,17,15,NA
2006,mat,17,13,NA
2006,mat,17,15,NA
2006,mat,17,16,NA
2006,mat,17,15,NA
2006,mat,17,9,NA
2006,mat,18,13,NA
2006,mat,18,39,NA
2006,mat,18,33,NA
2006,mat,18,34,NA
2006,mat,18,34,NA
2006,mat,18,20,NA
2006,mat,18,34,NA
2006,mat,18,14,NA
2006,mat,18,28,NA
2006,mat,18,15,NA
2006,mat,18,15,NA
2006,mat,18,17,NA
2006,mat,18,11,NA
2006,mat,18,11,NA
2006,mat,18,11,NA
2006,mat,18,13,NA
2006,mat,18,9,NA
2006,mat,18,10,NA
2006,mat,18,5,NA
2006,mat,18,4,NA
2006,mat,18,36,NA
2006,mat,18,34,NA
2006,mat,18,35,NA
2006,mat,18,37,NA
2006,mat,18,26,NA
2006,mat,18,23,NA
2006,mat,18,23,NA
2006,mat,18,16,NA
2006,mat,18,21,NA
2006,mat,18,14,NA
2006,mat,18,15,NA
2006,mat,18,17,NA
2006,mat,18,11,NA
2006,mat,18,11,NA
2006,mat,18,11,NA
2006,mat,18,11,NA
2006,mat,18,9,NA
2006,mat,18,3,NA
2006,mat,18,7,NA
2006,mat,18,1,NA
2006,mat,18,29,NA
2006,mat,18,29,NA
2006,mat,18,15,NA
2006,mat,18,11,NA
2006,mat,18,27,NA
2006,mat,18,25,NA
2006,mat,18,25,NA
2006,mat,18,8,NA
2006,mat,18,18,NA
2006,mat,18,15,NA
2006,mat,18,17,NA
2006,mat,18,15,NA
2006,mat,18,11,NA
2006,mat,18,13,NA
2006,mat,18,14,NA
2006,mat,18,10,NA
2006,mat,18,9,NA
2006,mat,18,6,NA
2006,mat,18,7,NA
2006,mat,18,27,NA
2006,mat,18,26,NA
2006,mat,18,25,NA
2006,mat,18,32,NA
2006,mat,18,17,NA
2006,mat,18,25,NA
2006,mat,18,28,NA
2006,mat,18,18,NA
2006,mat,18,15,NA
2006,mat,18,16,NA
2006,mat,18,19,NA
2006,mat,18,14,NA
2006,mat,18,13,NA
2006,mat,18,9,NA
2006,mat,18,18,NA
2006,mat,18,11,NA
2006,mat,18,7,NA
2006,mat,18,6,NA
2006,mat,18,7,NA
2006,mat,18,1,NA
2006,mat,18,28,NA
2006,mat,18,29,NA
2006,mat,18,20,NA
2006,mat,18,29,NA
2006,mat,18,20,NA
2006,mat,18,27,NA
2006,mat,18,17,NA
2006,mat,18,18,NA
2006,mat,18,19,NA
2006,mat,18,12,NA
2006,mat,18,17,NA
2006,mat,18,15,NA
2006,mat,18,13,NA
2006,mat,18,14,NA
2006,mat,18,11,NA
2006,mat,18,11,NA
2006,mat,18,8,NA
2006,mat,18,5,NA
2006,mat,18,5,NA
2006,mat,18,31,NA
2006,mat,18,31,NA
2006,mat,18,7,NA
2006,mat,18,28,NA
2006,mat,18,14,NA
2006,mat,18,5,NA
2006,mat,18,15,NA
2006,mat,18,14,NA
2006,mat,18,19,NA
2006,mat,18,15,NA
2006,mat,18,14,NA
2006,mat,18,11,NA
2006,mat,18,10,NA
2006,mat,18,11,NA
2006,mat,18,16,NA
2006,mat,18,11,NA
2006,mat,18,9,NA
2006,mat,18,4,NA
2006,mat,18,4,NA
2006,mat,18,23,NA
2006,mat,18,17,NA
2006,mat,18,18,NA
2006,mat,18,31,NA
2006,mat,18,14,NA
2006,mat,18,10,NA
2006,mat,18,19,NA
2006,mat,18,21,NA
2006,mat,18,16,NA
2006,mat,18,15,NA
2006,mat,18,13,NA
2006,mat,18,11,NA
2006,mat,18,13,NA
2006,mat,18,11,NA
2006,mat,18,12,NA
2006,mat,18,11,NA
2006,mat,18,8,NA
2006,mat,18,3,NA
2006,mat,18,3,NA
2006,mat,18,11,NA
2006,mat,18,5,NA
2006,mat,18,8,NA
2006,mat,18,10,NA
2006,mat,18,10,NA
2006,mat,18,8,NA
2006,mat,18,8,NA
2007,mat,1,39,NA
2007,mat,1,36,NA
2007,mat,1,31,NA
2007,mat,1,35,NA
2007,mat,1,35,NA
2007,mat,1,30,NA
2007,mat,1,31,NA
2007,mat,1,3,NA
2007,mat,1,35,NA
2007,mat,1,27,NA
2007,mat,1,34,NA
2007,mat,1,29,NA
2007,mat,1,31,NA
2007,mat,1,27,NA
2007,mat,1,27,NA
2007,mat,1,4,NA
2007,mat,1,24,NA
2007,mat,1,24,NA
2007,mat,1,27,NA
2007,mat,1,25,NA
2007,mat,1,23,NA
2007,mat,1,24,NA
2007,mat,1,21,NA
2007,mat,1,3,NA
2007,mat,1,4,NA
2007,mat,1,19,NA
2007,mat,1,21,NA
2007,mat,1,25,NA
2007,mat,1,21,NA
2007,mat,1,20,NA
2007,mat,1,21,NA
2007,mat,1,25,NA
2007,mat,1,1,NA
2007,mat,1,7,NA
2007,mat,1,22,NA
2007,mat,1,18,NA
2007,mat,1,20,NA
2007,mat,1,21,NA
2007,mat,1,20,NA
2007,mat,1,19,NA
2007,mat,1,17,NA
2007,mat,1,1,NA
2007,mat,1,11,NA
2007,mat,1,22,NA
2007,mat,1,25,NA
2007,mat,1,20,NA
2007,mat,1,22,NA
2007,mat,1,20,NA
2007,mat,1,22,NA
2007,mat,1,22,NA
2007,mat,1,6,NA
2007,mat,1,24,NA
2007,mat,1,20,NA
2007,mat,1,19,NA
2007,mat,1,19,NA
2007,mat,1,21,NA
2007,mat,1,17,NA
2007,mat,1,20,NA
2007,mat,1,3,NA
2007,mat,1,19,NA
2007,mat,1,19,NA
2007,mat,1,17,NA
2007,mat,1,23,NA
2007,mat,1,19,NA
2007,mat,1,19,NA
2007,mat,1,5,NA
2007,mat,1,17,NA
2007,mat,1,9,NA
2007,mat,1,18,NA
2007,mat,1,15,NA
2007,mat,1,19,NA
2007,mat,1,15,NA
2007,mat,1,15,NA
2007,mat,1,15,NA
2007,mat,1,9,NA
2007,mat,1,14,NA
2007,mat,1,9,NA
2007,mat,1,12,NA
2007,mat,1,15,NA
2007,mat,1,15,NA
2007,mat,1,16,NA
2007,mat,1,16,NA
2007,mat,1,16,NA
2007,mat,1,14,NA
2007,mat,1,9,NA
2007,mat,1,17,NA
2007,mat,1,9,NA
2007,mat,1,4,NA
2007,mat,1,18,NA
2007,mat,1,18,NA
2007,mat,1,15,NA
2007,mat,1,17,NA
2007,mat,1,15,NA
2007,mat,1,14,NA
2007,mat,1,6,NA
2007,mat,1,15,NA
2007,mat,1,5,NA
2007,mat,1,12,NA
2007,mat,1,15,NA
2007,mat,1,8,NA
2007,mat,1,10,NA
2007,mat,1,12,NA
2007,mat,1,13,NA
2007,mat,1,12,NA
2007,mat,1,8,NA
2007,mat,1,11,NA
2007,mat,1,7,NA
2007,mat,1,12,NA
2007,mat,1,11,NA
2007,mat,1,4,NA
2007,mat,1,10,NA
2007,mat,1,11,NA
2007,mat,1,10,NA
2007,mat,1,12,NA
2007,mat,1,8,NA
2007,mat,1,10,NA
2007,mat,2,32,NA
2007,mat,2,31,NA
2007,mat,2,41,NA
2007,mat,2,29,NA
2007,mat,2,36,NA
2007,mat,2,35,NA
2007,mat,2,27,NA
2007,mat,2,33,NA
2007,mat,2,32,NA
2007,mat,2,27,NA
2007,mat,2,25,NA
2007,mat,2,33,NA
2007,mat,2,33,NA
2007,mat,2,30,NA
2007,mat,2,20,NA
2007,mat,2,30,NA
2007,mat,2,30,NA
2007,mat,2,33,NA
2007,mat,2,30,NA
2007,mat,2,28,NA
2007,mat,2,32,NA
2007,mat,2,26,NA
2007,mat,2,25,NA
2007,mat,2,25,NA
2007,mat,2,24,NA
2007,mat,2,23,NA
2007,mat,2,26,NA
2007,mat,2,25,NA
2007,mat,2,25,NA
2007,mat,2,25,NA
2007,mat,2,25,NA
2007,mat,2,24,NA
2007,mat,2,22,NA
2007,mat,2,23,NA
2007,mat,2,22,NA
2007,mat,2,20,NA
2007,mat,2,23,NA
2007,mat,2,24,NA
2007,mat,2,23,NA
2007,mat,2,19,NA
2007,mat,2,22,NA
2007,mat,2,19,NA
2007,mat,2,21,NA
2007,mat,2,20,NA
2007,mat,2,16,NA
2007,mat,2,22,NA
2007,mat,2,24,NA
2007,mat,2,23,NA
2007,mat,2,22,NA
2007,mat,2,19,NA
2007,mat,2,21,NA
2007,mat,2,18,NA
2007,mat,2,20,NA
2007,mat,2,12,NA
2007,mat,2,19,NA
2007,mat,2,16,NA
2007,mat,2,19,NA
2007,mat,2,19,NA
2007,mat,2,20,NA
2007,mat,2,18,NA
2007,mat,2,20,NA
2007,mat,2,17,NA
2007,mat,2,19,NA
2007,mat,2,16,NA
2007,mat,2,16,NA
2007,mat,2,16,NA
2007,mat,2,14,NA
2007,mat,2,15,NA
2007,mat,2,15,NA
2007,mat,2,17,NA
2007,mat,2,17,NA
2007,mat,2,15,NA
2007,mat,2,16,NA
2007,mat,2,16,NA
2007,mat,2,13,NA
2007,mat,2,13,NA
2007,mat,2,14,NA
2007,mat,2,14,NA
2007,mat,2,15,NA
2007,mat,2,13,NA
2007,mat,2,13,NA
2007,mat,2,13,NA
2007,mat,2,14,NA
2007,mat,2,11,NA
2007,mat,2,13,NA
2007,mat,2,12,NA
2007,mat,2,12,NA
2007,mat,2,11,NA
2007,mat,2,10,NA
2007,mat,2,10,NA
2007,mat,2,8,NA
2007,mat,2,13,NA
2007,mat,2,11,NA
2007,mat,2,11,NA
2007,mat,2,10,NA
2007,mat,2,7,NA
2007,mat,2,9,NA
2007,mat,2,9,NA
2007,mat,2,9,NA
2007,mat,2,8,NA
2007,mat,2,7,NA
2007,mat,2,5,NA
2007,mat,2,5,NA
2007,mat,2,7,NA
2007,mat,2,4,NA
2007,mat,2,3,NA
2007,mat,5,35,NA
2007,mat,5,26,NA
2007,mat,5,38,NA
2007,mat,5,34,NA
2007,mat,5,35,NA
2007,mat,5,27,NA
2007,mat,5,29,NA
2007,mat,5,30,NA
2007,mat,5,33,NA
2007,mat,5,28,NA
2007,mat,5,34,NA
2007,mat,5,28,NA
2007,mat,5,23,NA
2007,mat,5,27,NA
2007,mat,5,27,NA
2007,mat,5,29,NA
2007,mat,5,31,NA
2007,mat,5,39,NA
2007,mat,5,24,NA
2007,mat,5,23,NA
2007,mat,5,25,NA
2007,mat,5,26,NA
2007,mat,5,23,NA
2007,mat,5,20,NA
2007,mat,5,21,NA
2007,mat,5,23,NA
2007,mat,5,27,NA
2007,mat,5,20,NA
2007,mat,5,25,NA
2007,mat,5,22,NA
2007,mat,5,21,NA
2007,mat,5,17,NA
2007,mat,5,28,NA
2007,mat,5,23,NA
2007,mat,5,20,NA
2007,mat,5,25,NA
2007,mat,5,25,NA
2007,mat,5,27,NA
2007,mat,5,25,NA
2007,mat,5,23,NA
2007,mat,5,26,NA
2007,mat,5,20,NA
2007,mat,5,25,NA
2007,mat,5,23,NA
2007,mat,5,25,NA
2007,mat,5,20,NA
2007,mat,5,25,NA
2007,mat,5,21,NA
2007,mat,5,20,NA
2007,mat,5,19,NA
2007,mat,5,23,NA
2007,mat,5,21,NA
2007,mat,5,20,NA
2007,mat,5,19,NA
2007,mat,5,22,NA
2007,mat,5,18,NA
2007,mat,5,19,NA
2007,mat,5,20,NA
2007,mat,5,20,NA
2007,mat,5,22,NA
2007,mat,5,22,NA
2007,mat,5,22,NA
2007,mat,5,22,NA
2007,mat,5,20,NA
2007,mat,5,19,NA
2007,mat,5,18,NA
2007,mat,5,18,NA
2007,mat,5,19,NA
2007,mat,5,18,NA
2007,mat,5,20,NA
2007,mat,5,18,NA
2007,mat,5,19,NA
2007,mat,5,16,NA
2007,mat,5,17,NA
2007,mat,5,17,NA
2007,mat,5,17,NA
2007,mat,5,16,NA
2007,mat,5,17,NA
2007,mat,5,17,NA
2007,mat,5,19,NA
2007,mat,5,17,NA
2007,mat,5,18,NA
2007,mat,5,17,NA
2007,mat,5,16,NA
2007,mat,5,15,NA
2007,mat,5,14,NA
2007,mat,5,16,NA
2007,mat,5,16,NA
2007,mat,5,15,NA
2007,mat,5,16,NA
2007,mat,5,15,NA
2007,mat,5,15,NA
2007,mat,5,16,NA
2007,mat,5,18,NA
2007,mat,5,16,NA
2007,mat,5,15,NA
2007,mat,5,16,NA
2007,mat,5,15,NA
2007,mat,5,14,NA
2007,mat,5,14,NA
