gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
5835118652	46293000-ddd1-4c32-a1e7-b5e793223ecd	miljodir:vannmiljo:241298881	Animalia	Annelida	Polychaeta		Maldanidae	Nicomache	Nicomache minor		SPECIES	Nicomache minor Arwidsson, 1906	Nicomache minor		NO	VannlokalitetID:92392		PRESENT	1	c227aa75-e44d-42b3-89b5-3d2a6210c841	68.94645	15.320351	99.0						2023-07-26	26	7	2023	2319641	2319641	HUMAN_OBSERVATION	miljodir	vannmiljo				2023-07-26T00:00:00	CC_BY_4_0		Akvaplan-niva AS			2025-10-11T12:19:33.970Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
5835072993	46293000-ddd1-4c32-a1e7-b5e793223ecd	miljodir:vannmiljo:195655019	Animalia	Annelida	Polychaeta		Maldanidae	Nicomache	Nicomache minor		SPECIES	Nicomache minor Arwidsson, 1906	Nicomache minor		NO	VannlokalitetID:112702		PRESENT	1	c227aa75-e44d-42b3-89b5-3d2a6210c841	68.76163	16.067749	99.0						2017-04-25	25	4	2017	2319641	2319641	HUMAN_OBSERVATION	miljodir	vannmiljo				2017-04-25T00:00:00	CC_BY_4_0		Akvaplan-niva AS			2025-10-11T12:20:01.103Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
5835052306	46293000-ddd1-4c32-a1e7-b5e793223ecd	miljodir:vannmiljo:177543750	Animalia	Annelida	Polychaeta		Maldanidae	Nicomache	Nicomache minor		SPECIES	Nicomache minor Arwidsson, 1906	Nicomache minor		NO	VannlokalitetID:110677		PRESENT	1	c227aa75-e44d-42b3-89b5-3d2a6210c841	68.43338	15.46217	99.0						2022-03-24	24	3	2022	2319641	2319641	HUMAN_OBSERVATION	miljodir	vannmiljo				2022-03-24T00:00:00	CC_BY_4_0		Akvaplan-niva AS			2025-10-11T12:19:32.777Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
5835031890	46293000-ddd1-4c32-a1e7-b5e793223ecd	miljodir:vannmiljo:84542590	Animalia	Annelida	Polychaeta		Maldanidae	Nicomache	Nicomache minor		SPECIES	Nicomache minor Arwidsson, 1906	Nicomache minor		NO	VannlokalitetID:101061		PRESENT	1	c227aa75-e44d-42b3-89b5-3d2a6210c841	70.238	22.66	99.0						2012-08-13	13	8	2012	2319641	2319641	HUMAN_OBSERVATION	miljodir	vannmiljo				2012-08-13T00:00:00	CC_BY_4_0		Akvaplan-niva AS			2025-10-11T12:19:39.059Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
5834965370	46293000-ddd1-4c32-a1e7-b5e793223ecd	miljodir:vannmiljo:83814761	Animalia	Annelida	Polychaeta		Maldanidae	Nicomache	Nicomache minor		SPECIES	Nicomache minor Arwidsson, 1906	Nicomache minor		NO	VannlokalitetID:100965		PRESENT	1	c227aa75-e44d-42b3-89b5-3d2a6210c841	68.64135	14.681379	99.0						2020-06-24	24	6	2020	2319641	2319641	HUMAN_OBSERVATION	miljodir	vannmiljo				2020-06-24T00:00:00	CC_BY_4_0		Akvaplan-niva AS			2025-10-11T12:19:45.178Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
5834796098	46293000-ddd1-4c32-a1e7-b5e793223ecd	miljodir:vannmiljo:216188093	Animalia	Annelida	Polychaeta		Maldanidae	Nicomache	Nicomache minor		SPECIES	Nicomache minor Arwidsson, 1906	Nicomache minor		NO	VannlokalitetID:86187		PRESENT	1	c227aa75-e44d-42b3-89b5-3d2a6210c841	70.2391	23.27382	99.0						2018-05-31	31	5	2018	2319641	2319641	HUMAN_OBSERVATION	miljodir	vannmiljo				2018-05-31T00:00:00	CC_BY_4_0		Akvaplan-niva AS			2025-10-11T12:19:44.575Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
5834731549	46293000-ddd1-4c32-a1e7-b5e793223ecd	miljodir:vannmiljo:91682425	Animalia	Annelida	Polychaeta		Maldanidae	Nicomache	Nicomache minor		SPECIES	Nicomache minor Arwidsson, 1906	Nicomache minor		NO	VannlokalitetID:102034		PRESENT	1	c227aa75-e44d-42b3-89b5-3d2a6210c841	70.53615	23.567549	99.0						2020-11-04	4	11	2020	2319641	2319641	HUMAN_OBSERVATION	miljodir	vannmiljo				2020-11-04T00:00:00	CC_BY_4_0		Akvaplan-niva AS			2025-10-11T12:19:35.908Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
5834674053	46293000-ddd1-4c32-a1e7-b5e793223ecd	miljodir:vannmiljo:216365340	Animalia	Annelida	Polychaeta		Maldanidae	Nicomache	Nicomache minor		SPECIES	Nicomache minor Arwidsson, 1906	Nicomache minor		NO	VannlokalitetID:102033		PRESENT	1	c227aa75-e44d-42b3-89b5-3d2a6210c841	70.53223	23.56432	99.0						2018-09-18	18	9	2018	2319641	2319641	HUMAN_OBSERVATION	miljodir	vannmiljo				2018-09-18T00:00:00	CC_BY_4_0		Akvaplan-niva AS			2025-10-11T12:19:40.624Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
5834584775	46293000-ddd1-4c32-a1e7-b5e793223ecd	miljodir:vannmiljo:250562595	Animalia	Annelida	Polychaeta		Maldanidae	Nicomache	Nicomache minor		SPECIES	Nicomache minor Arwidsson, 1906	Nicomache minor		NO	VannlokalitetID:116934		PRESENT	1	c227aa75-e44d-42b3-89b5-3d2a6210c841	67.6632	15.18328	99.0						2023-10-03	3	10	2023	2319641	2319641	HUMAN_OBSERVATION	miljodir	vannmiljo				2023-10-03T00:00:00	CC_BY_4_0		Akvaplan-niva AS			2025-10-11T12:19:30.999Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
5834541820	46293000-ddd1-4c32-a1e7-b5e793223ecd	miljodir:vannmiljo:82397315	Animalia	Annelida	Polychaeta		Maldanidae	Nicomache	Nicomache minor		SPECIES	Nicomache minor Arwidsson, 1906	Nicomache minor		NO	VannlokalitetID:100818		PRESENT	1	c227aa75-e44d-42b3-89b5-3d2a6210c841	68.491	15.22277	99.0						2020-06-04	4	6	2020	2319641	2319641	HUMAN_OBSERVATION	miljodir	vannmiljo				2020-06-04T00:00:00	CC_BY_4_0		Akvaplan-niva AS			2025-10-11T12:19:27.204Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
5834243126	46293000-ddd1-4c32-a1e7-b5e793223ecd	miljodir:vannmiljo:97745245	Animalia	Annelida	Polychaeta		Maldanidae	Nicomache	Nicomache minor		SPECIES	Nicomache minor Arwidsson, 1906	Nicomache minor		NO	VannlokalitetID:103105		PRESENT	1	c227aa75-e44d-42b3-89b5-3d2a6210c841	70.28685	23.48315	99.0						2021-01-26	26	1	2021	2319641	2319641	HUMAN_OBSERVATION	miljodir	vannmiljo				2021-01-26T00:00:00	CC_BY_4_0		Akvaplan-niva AS			2025-10-11T12:19:07.326Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
5834193304	46293000-ddd1-4c32-a1e7-b5e793223ecd	miljodir:vannmiljo:62202479	Animalia	Annelida	Polychaeta		Maldanidae	Nicomache	Nicomache minor		SPECIES	Nicomache minor Arwidsson, 1906	Nicomache minor		NO	VannlokalitetID:96767		PRESENT	1	c227aa75-e44d-42b3-89b5-3d2a6210c841	70.08567	22.66725	99.0						2019-09-09	9	9	2019	2319641	2319641	HUMAN_OBSERVATION	miljodir	vannmiljo				2019-09-09T00:00:00	CC_BY_4_0		Akvaplan-niva AS			2025-10-11T12:19:03.775Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
5794746176	deee6a9d-6fe5-4e1f-a767-d907d713b48e	Eco laboratory geochemistry Benthic Environments _QUADRIGE - Coastal monitoring database and product_16206	Animalia	Annelida	Polychaeta		Maldanidae	Nicomache	Nicomache minor		SPECIES	Nicomache minor Arwidsson, 1906	Nicomache (Nicomache) minor		FR	60004090_BIO_ZooBenthos		PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	43.0926	5.965							2009-04-02T00:00	2	4	2009	2319641	2319641	OCCURRENCE		QUADRIGE - Coastal monitoring database and products, 1974 onwards. (6064)	Eco laboratory geochemistry Benthic Environments _QUADRIGE - Coastal monitoring database and product_16206				CC_BY_4_0					2025-10-07T23:30:27.892Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
5794564414	7e4c7911-9c46-46cf-8904-566fc45c07d1	urn:catalog:RAS-WSBS:White Sea Benthos:3150	Animalia	Annelida	Polychaeta		Maldanidae	Nicomache	Nicomache minor		SPECIES	Nicomache minor Arwidsson, 1906	Nicomache minor		RU			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	67.0075	43.288333					25.0		1984-07-09	9	7	1984	2319641	2319641	OCCURRENCE	RAS-WSBS	White Sea Benthos	3150				CC_BY_4_0					2025-10-08T01:20:31.566Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_INVALID
5794527678	7e4c7911-9c46-46cf-8904-566fc45c07d1	urn:catalog:RAS-WSBS:White Sea Benthos:5827	Animalia	Annelida	Polychaeta		Maldanidae	Nicomache	Nicomache minor		SPECIES	Nicomache minor Arwidsson, 1906	Nicomache minor		RU			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	66.407333	43.65					17.0		1995-06-23	23	6	1995	2319641	2319641	OCCURRENCE	RAS-WSBS	White Sea Benthos	5827				CC_BY_4_0					2025-10-08T01:20:28.002Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_INVALID
5794527677	7e4c7911-9c46-46cf-8904-566fc45c07d1	urn:catalog:RAS-WSBS:White Sea Benthos:5826	Animalia	Annelida	Polychaeta		Maldanidae	Nicomache	Nicomache minor		SPECIES	Nicomache minor Arwidsson, 1906	Nicomache minor		RU			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	66.407333	43.65					17.0		1995-06-23	23	6	1995	2319641	2319641	OCCURRENCE	RAS-WSBS	White Sea Benthos	5826				CC_BY_4_0					2025-10-08T01:20:28.002Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_INVALID
5794527642	7e4c7911-9c46-46cf-8904-566fc45c07d1	urn:catalog:RAS-WSBS:White Sea Benthos:5825	Animalia	Annelida	Polychaeta		Maldanidae	Nicomache	Nicomache minor		SPECIES	Nicomache minor Arwidsson, 1906	Nicomache minor		RU			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	66.407333	43.65					17.0		1995-06-23	23	6	1995	2319641	2319641	OCCURRENCE	RAS-WSBS	White Sea Benthos	5825				CC_BY_4_0					2025-10-08T01:20:27.997Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_INVALID
5794527641	7e4c7911-9c46-46cf-8904-566fc45c07d1	urn:catalog:RAS-WSBS:White Sea Benthos:5824	Animalia	Annelida	Polychaeta		Maldanidae	Nicomache	Nicomache minor		SPECIES	Nicomache minor Arwidsson, 1906	Nicomache minor		RU			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	66.407333	43.65					17.0		1995-06-23	23	6	1995	2319641	2319641	OCCURRENCE	RAS-WSBS	White Sea Benthos	5824				CC_BY_4_0					2025-10-08T01:20:27.997Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_INVALID
5794527456	7e4c7911-9c46-46cf-8904-566fc45c07d1	urn:catalog:RAS-WSBS:White Sea Benthos:3246	Animalia	Annelida	Polychaeta		Maldanidae	Nicomache	Nicomache minor		SPECIES	Nicomache minor Arwidsson, 1906	Nicomache minor		RU			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	66.6525	43.788333					20.0		1984-07-10	10	7	1984	2319641	2319641	OCCURRENCE	RAS-WSBS	White Sea Benthos	3246				CC_BY_4_0					2025-10-08T01:20:27.572Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_INVALID
5794094997	4e3bd3dd-028f-46d5-8c9a-0709bf787318	486_112-P-033 - Toulon grande rade DC_70299	Animalia	Annelida	Polychaeta		Maldanidae	Nicomache	Nicomache minor		SPECIES	Nicomache minor Arwidsson, 1906	Nicomache (Nicomache) minor		FR	60004090_BIO_ZooBenthos		PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	43.0926	5.965							2009-04-02T00:00	2	4	2009	2319641	2319641	OCCURRENCE	486		486_112-P-033 - Toulon grande rade DC_70299				CC_BY_4_0					2025-10-07T15:45:08.065Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
5793130599	7afab8e4-93ad-49fb-b0f8-ed6665a35ad4	urn:catalog:Pangaea:doi:10.1594/PANGAEA.734952:10982713_15	Animalia	Annelida	Polychaeta		Maldanidae	Nicomache	Nicomache minor		SPECIES	Nicomache minor Arwidsson, 1906	Nicomache (Nicomache) minor		RU			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	78.0083	144.882					0.0		1996-08-02	2	8	1996	2319641	2319641	OCCURRENCE	Pangaea	doi:10.1594/PANGAEA.734952	10982713_15		Arntz, Wolf E	1996-08-02T00:00:00	CC_BY_4_0					2025-10-08T05:12:06.223Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
