1069.0000	521.0000
1019.0000	503.0000
649.0000	143.0000
561.0000	102.0000
470.0000	117.0000
411.0000	119.0000
348.0000	127.0000
247.0000	168.0000
62.0000	398.0000
126.0000	622.0000
396.0000	706.0000
577.0000	658.0000
597.0000	652.0000
809.0000	613.0000
999.0000	565.0000
233.0000	383.0000
332.0000	397.0000
394.0000	340.0000
296.0000	286.0000
568.0000	204.0000
