863.0000	488.0000
840.0000	469.0000
592.0000	125.0000
528.0000	102.0000
379.0000	115.0000
332.0000	128.0000
291.0000	139.0000
226.0000	176.0000
141.0000	319.0000
189.0000	468.0000
334.0000	530.0000
396.0000	540.0000
637.0000	501.0000
726.0000	504.0000
804.0000	504.0000
246.0000	307.0000
326.0000	325.0000
378.0000	267.0000
362.0000	220.0000
528.0000	192.0000
