"long","lat","order","hole","piece","id","group"
21.23330014,55,1,FALSE,"1","0","0.1"
21.177444,55.194111,2,FALSE,"1","0","0.1"
21.297444,55.299944,3,FALSE,"1","0","0.1"
21.190833,55.340806,4,FALSE,"1","0","0.1"
21.249167,55.481639,5,FALSE,"1","0","0.1"
21.083377,55.682578,6,FALSE,"1","0","0.1"
20.98075,56.522472,7,FALSE,"1","0","0.1"
21.055778,56.835833,8,FALSE,"1","0","0.1"
21.397472,57.032444,9,FALSE,"1","0","0.1"
21.415833,57.290806,10,FALSE,"1","0","0.1"
21.6975,57.566611,11,FALSE,"1","0","0.1"
22.609944,57.760417,12,FALSE,"1","0","0.1"
22.610806,57.606639,13,FALSE,"1","0","0.1"
23.127472,57.365806,14,FALSE,"1","0","0.1"
23.258583,57.089917,15,FALSE,"1","0","0.1"
23.636556,56.961917,16,FALSE,"1","0","0.1"
23.959917,56.995278,17,FALSE,"1","0","0.1"
24.393861,57.240111,18,FALSE,"1","0","0.1"
24.332806,57.839917,19,FALSE,"1","0","0.1"
24.585833,58.322417,20,FALSE,"1","0","0.1"
24.314972,58.380389,21,FALSE,"1","0","0.1"
24.121583,58.23125,22,FALSE,"1","0","0.1"
24.008139,58.322917,23,FALSE,"1","0","0.1"
23.735833,58.349972,24,FALSE,"1","0","0.1"
23.494167,58.688333,25,FALSE,"1","0","0.1"
23.775833,58.750806,26,FALSE,"1","0","0.1"
23.444194,58.765,27,FALSE,"1","0","0.1"
23.530833,58.811667,28,FALSE,"1","0","0.1"
23.427444,58.934139,29,FALSE,"1","0","0.1"
23.674111,58.968306,30,FALSE,"1","0","0.1"
23.400778,59.024972,31,FALSE,"1","0","0.1"
23.530833,59.070806,32,FALSE,"1","0","0.1"
23.50325,59.230417,33,FALSE,"1","0","0.1"
24.091694,59.274556,34,FALSE,"1","0","0.1"
24.032528,59.390833,35,FALSE,"1","0","0.1"
24.241611,59.343722,36,FALSE,"1","0","0.1"
24.177444,59.398333,37,FALSE,"1","0","0.1"
24.359917,59.474528,38,FALSE,"1","0","0.1"
24.794972,59.444556,39,FALSE,"1","0","0.1"
24.800028,59.573722,40,FALSE,"1","0","0.1"
24.955,59.48625,41,FALSE,"1","0","0.1"
25.154972,59.470417,42,FALSE,"1","0","0.1"
25.141694,59.542889,43,FALSE,"1","0","0.1"
25.436639,59.489556,44,FALSE,"1","0","0.1"
25.557528,59.5425,45,FALSE,"1","0","0.1"
25.499111,59.648306,46,FALSE,"1","0","0.1"
25.676611,59.564583,47,FALSE,"1","0","0.1"
25.696556,59.676194,48,FALSE,"1","0","0.1"
25.814944,59.564583,49,FALSE,"1","0","0.1"
25.964972,59.637889,50,FALSE,"1","0","0.1"
26.646611,59.547861,51,FALSE,"1","0","0.1"
26.948222,59.437917,52,FALSE,"1","0","0.1"
27.914944,59.402861,53,FALSE,"1","0","0.1"
28.062389,59.463278,54,FALSE,"1","0","0.1"
28.098222,59.790417,55,FALSE,"1","0","0.1"
28.3665,59.660333,56,FALSE,"1","0","0.1"
28.478167,59.831194,57,FALSE,"1","0","0.1"
28.733194,59.774528,58,FALSE,"1","0","0.1"
28.974722,59.813667,59,FALSE,"1","0","0.1"
29.125,59.987917,60,FALSE,"1","0","0.1"
30.166639,59.852083,61,FALSE,"1","0","0.1"
30.346583,59.950417,62,FALSE,"1","0","0.1"
29.971667,60.00875,63,FALSE,"1","0","0.1"
29.873306,60.162056,64,FALSE,"1","0","0.1"
29.041611,60.177889,65,FALSE,"1","0","0.1"
28.809944,60.358667,66,FALSE,"1","0","0.1"
28.623278,60.352806,67,FALSE,"1","0","0.1"
28.442361,60.54825,68,FALSE,"1","0","0.1"
28.717361,60.439111,69,FALSE,"1","0","0.1"
28.649056,60.657417,70,FALSE,"1","0","0.1"
28.795722,60.674917,71,FALSE,"1","0","0.1"
28.658194,60.742833,72,FALSE,"1","0","0.1"
28.599833,60.651167,73,FALSE,"1","0","0.1"
28.305639,60.623278,74,FALSE,"1","0","0.1"
28.238139,60.512056,75,FALSE,"1","0","0.1"
27.876667,60.512083,76,FALSE,"1","0","0.1"
27.739972,60.582944,77,FALSE,"1","0","0.1"
27.746667,60.48625,78,FALSE,"1","0","0.1"
27.461528,60.513778,79,FALSE,"1","0","0.1"
27.491611,60.461222,80,FALSE,"1","0","0.1"
27.176611,60.579556,81,FALSE,"1","0","0.1"
27.166556,60.52125,82,FALSE,"1","0","0.1"
27.009028,60.558306,83,FALSE,"1","0","0.1"
26.946611,60.446222,84,FALSE,"1","0","0.1"
26.781611,60.492917,85,FALSE,"1","0","0.1"
26.68,60.425444,86,FALSE,"1","0","0.1"
26.463278,60.502917,87,FALSE,"1","0","0.1"
26.404194,60.4225,88,FALSE,"1","0","0.1"
26.54,60.342917,89,FALSE,"1","0","0.1"
26.240028,60.459583,90,FALSE,"1","0","0.1"
26.193222,60.362889,91,FALSE,"1","0","0.1"
25.943278,60.497889,92,FALSE,"1","0","0.1"
26.119167,60.326667,93,FALSE,"1","0","0.1"
25.941611,60.26875,94,FALSE,"1","0","0.1"
25.999194,60.374972,95,FALSE,"1","0","0.1"
25.839944,60.413722,96,FALSE,"1","0","0.1"
25.9,60.24625,97,FALSE,"1","0","0.1"
25.743389,60.325417,98,FALSE,"1","0","0.1"
25.849111,60.268333,99,FALSE,"1","0","0.1"
25.670833,60.276639,100,FALSE,"1","0","0.1"
25.671639,60.384611,101,FALSE,"1","0","0.1"
25.501694,60.249583,102,FALSE,"1","0","0.1"
25.323306,60.287083,103,FALSE,"1","0","0.1"
25.083361,60.155389,104,FALSE,"1","0","0.1"
24.990028,60.230389,105,FALSE,"1","0","0.1"
24.959917,60.153722,106,FALSE,"1","0","0.1"
24.846611,60.20875,107,FALSE,"1","0","0.1"
24.711694,60.107056,108,FALSE,"1","0","0.1"
24.563306,60.174583,109,FALSE,"1","0","0.1"
24.6475,60.109972,110,FALSE,"1","0","0.1"
24.393222,59.96625,111,FALSE,"1","0","0.1"
24.484167,60.074167,112,FALSE,"1","0","0.1"
24.321611,60.003722,113,FALSE,"1","0","0.1"
24.336639,60.094556,114,FALSE,"1","0","0.1"
23.798222,59.966222,115,FALSE,"1","0","0.1"
23.424944,59.96375,116,FALSE,"1","0","0.1"
23.544972,60.097861,117,FALSE,"1","0","0.1"
23.218278,59.840417,118,FALSE,"1","0","0.1"
22.893361,59.808694,119,FALSE,"1","0","0.1"
23.207472,59.911667,120,FALSE,"1","0","0.1"
23.193333,59.97625,121,FALSE,"1","0","0.1"
23.095778,59.954167,122,FALSE,"1","0","0.1"
23.230806,60.034972,123,FALSE,"1","0","0.1"
23.0375,59.988333,124,FALSE,"1","0","0.1"
23.029972,59.910361,125,FALSE,"1","0","0.1"
22.884083,59.917472,126,FALSE,"1","0","0.1"
22.807444,60.017472,127,FALSE,"1","0","0.1"
22.981583,59.971194,128,FALSE,"1","0","0.1"
22.989972,60.040417,129,FALSE,"1","0","0.1"
23.053278,60.045444,130,FALSE,"1","0","0.1"
23.060833,60.130028,131,FALSE,"1","0","0.1"
22.867444,60.164139,132,FALSE,"1","0","0.1"
23.092417,60.37,133,FALSE,"1","0","0.1"
22.519972,60.212889,134,FALSE,"1","0","0.1"
22.635778,60.284972,135,FALSE,"1","0","0.1"
22.4525,60.267472,136,FALSE,"1","0","0.1"
22.649944,60.404528,137,FALSE,"1","0","0.1"
22.295,60.383778,138,FALSE,"1","0","0.1"
21.905028,60.554556,139,FALSE,"1","0","0.1"
21.760028,60.474556,140,FALSE,"1","0","0.1"
21.849944,60.640389,141,FALSE,"1","0","0.1"
21.586611,60.491222,142,FALSE,"1","0","0.1"
21.425806,60.603361,143,FALSE,"1","0","0.1"
21.340833,60.715806,144,FALSE,"1","0","0.1"
21.464194,60.747472,145,FALSE,"1","0","0.1"
21.305806,60.874139,146,FALSE,"1","0","0.1"
21.444083,60.885833,147,FALSE,"1","0","0.1"
21.209111,60.910806,148,FALSE,"1","0","0.1"
21.319111,60.906611,149,FALSE,"1","0","0.1"
21.296639,61.007083,150,FALSE,"1","0","0.1"
21.447417,60.914167,151,FALSE,"1","0","0.1"
21.299167,61.088306,152,FALSE,"1","0","0.1"
21.498306,61.076222,153,FALSE,"1","0","0.1"
21.440722,61.193333,154,FALSE,"1","0","0.1"
21.614139,61.229944,155,FALSE,"1","0","0.1"
21.449056,61.43,156,FALSE,"1","0","0.1"
21.599222,61.445806,157,FALSE,"1","0","0.1"
21.450806,61.51,158,FALSE,"1","0","0.1"
21.634167,61.513306,159,FALSE,"1","0","0.1"
21.47075,61.589167,160,FALSE,"1","0","0.1"
21.797472,61.491639,161,FALSE,"1","0","0.1"
21.282417,61.992528,162,FALSE,"1","0","0.1"
21.440833,62.218306,163,FALSE,"1","0","0.1"
21.381611,62.28625,164,FALSE,"1","0","0.1"
21.319139,62.246667,165,FALSE,"1","0","0.1"
21.367444,62.370806,166,FALSE,"1","0","0.1"
21.301667,62.417889,167,FALSE,"1","0","0.1"
21.216639,62.339556,168,FALSE,"1","0","0.1"
21.245722,62.447528,169,FALSE,"1","0","0.1"
21.1125,62.488333,170,FALSE,"1","0","0.1"
21.234139,62.601667,171,FALSE,"1","0","0.1"
21.079194,62.614139,172,FALSE,"1","0","0.1"
21.124139,62.799972,173,FALSE,"1","0","0.1"
21.251667,62.892083,174,FALSE,"1","0","0.1"
21.4075,62.878306,175,FALSE,"1","0","0.1"
21.47325,63.061222,176,FALSE,"1","0","0.1"
21.690833,63.055833,177,FALSE,"1","0","0.1"
21.510778,63.174972,178,FALSE,"1","0","0.1"
21.584972,63.288722,179,FALSE,"1","0","0.1"
21.676722,63.210417,180,FALSE,"1","0","0.1"
21.991611,63.260417,181,FALSE,"1","0","0.1"
22.006583,63.154583,182,FALSE,"1","0","0.1"
22.026667,63.237889,183,FALSE,"1","0","0.1"
22.37075,63.285833,184,FALSE,"1","0","0.1"
22.205861,63.455,185,FALSE,"1","0","0.1"
22.410722,63.437472,186,FALSE,"1","0","0.1"
22.324139,63.574972,187,FALSE,"1","0","0.1"
22.445,63.473722,188,FALSE,"1","0","0.1"
22.425722,63.600806,189,FALSE,"1","0","0.1"
22.618222,63.72375,190,FALSE,"1","0","0.1"
22.811611,63.645417,191,FALSE,"1","0","0.1"
22.939083,63.710833,192,FALSE,"1","0","0.1"
22.883306,63.803778,193,FALSE,"1","0","0.1"
22.670778,63.812472,194,FALSE,"1","0","0.1"
22.905778,63.836639,195,FALSE,"1","0","0.1"
22.834917,63.904611,196,FALSE,"1","0","0.1"
23.014944,63.779583,197,FALSE,"1","0","0.1"
23.079889,63.916222,198,FALSE,"1","0","0.1"
23.432528,63.941639,199,FALSE,"1","0","0.1"
23.397444,64.081667,200,FALSE,"1","0","0.1"
23.622472,64.043361,201,FALSE,"1","0","0.1"
23.689167,64.218333,202,FALSE,"1","0","0.1"
23.945778,64.258306,203,FALSE,"1","0","0.1"
24.08325,64.442889,204,FALSE,"1","0","0.1"
24.302528,64.448306,205,FALSE,"1","0","0.1"
24.247417,64.531639,206,FALSE,"1","0","0.1"
24.574111,64.734139,207,FALSE,"1","0","0.1"
24.545694,64.820833,208,FALSE,"1","0","0.1"
25.095,64.920361,209,FALSE,"1","0","0.1"
25.394944,64.83625,210,FALSE,"1","0","0.1"
25.200806,65.006667,211,FALSE,"1","0","0.1"
25.455,64.944556,212,FALSE,"1","0","0.1"
25.509167,65.021611,213,FALSE,"1","0","0.1"
25.227417,65.127472,214,FALSE,"1","0","0.1"
25.409111,65.194139,215,FALSE,"1","0","0.1"
25.244028,65.318306,216,FALSE,"1","0","0.1"
25.47575,65.314167,217,FALSE,"1","0","0.1"
25.259083,65.369194,218,FALSE,"1","0","0.1"
25.364139,65.460806,219,FALSE,"1","0","0.1"
25.051639,65.644556,220,FALSE,"1","0","0.1"
24.657417,65.639917,221,FALSE,"1","0","0.1"
24.591694,65.843639,222,FALSE,"1","0","0.1"
24.428306,65.770361,223,FALSE,"1","0","0.1"
24.17825,65.828722,224,FALSE,"1","0","0.1"
24.166472,65.756194,225,FALSE,"1","0","0.1"
24.156722,65.861167,226,FALSE,"1","0","0.1"
23.818278,65.752056,227,FALSE,"1","0","0.1"
23.731611,65.832083,228,FALSE,"1","0","0.1"
23.571611,65.782917,229,FALSE,"1","0","0.1"
23.473278,65.844556,230,FALSE,"1","0","0.1"
23.394917,65.748722,231,FALSE,"1","0","0.1"
23.365,65.824556,232,FALSE,"1","0","0.1"
23.301639,65.78625,233,FALSE,"1","0","0.1"
23.06,65.882083,234,FALSE,"1","0","0.1"
23.234083,65.7725,235,FALSE,"1","0","0.1"
23.095,65.69625,236,FALSE,"1","0","0.1"
22.639944,65.907083,237,FALSE,"1","0","0.1"
22.671556,65.750417,238,FALSE,"1","0","0.1"
22.30575,65.8475,239,FALSE,"1","0","0.1"
22.369139,65.671667,240,FALSE,"1","0","0.1"
22.283278,65.714583,241,FALSE,"1","0","0.1"
22.232444,65.655806,242,FALSE,"1","0","0.1"
22.396583,65.534611,243,FALSE,"1","0","0.1"
22.028333,65.592083,244,FALSE,"1","0","0.1"
22.185833,65.548306,245,FALSE,"1","0","0.1"
21.8325,65.523306,246,FALSE,"1","0","0.1"
22.035806,65.468306,247,FALSE,"1","0","0.1"
21.921583,65.397111,248,FALSE,"1","0","0.1"
21.544972,65.429583,249,FALSE,"1","0","0.1"
21.683278,65.337056,250,FALSE,"1","0","0.1"
21.447472,65.386667,251,FALSE,"1","0","0.1"
21.709167,65.310861,252,FALSE,"1","0","0.1"
21.746639,65.19125,253,FALSE,"1","0","0.1"
21.339972,65.367056,254,FALSE,"1","0","0.1"
21.2325,65.333361,255,FALSE,"1","0","0.1"
21.465778,65.285806,256,FALSE,"1","0","0.1"
21.594139,65.139944,257,FALSE,"1","0","0.1"
21.1625,64.815778,258,FALSE,"1","0","0.1"
21.001083,64.844139,259,FALSE,"1","0","0.1"
21.304111,64.754917,260,FALSE,"1","0","0.1"
21.285,64.664556,261,FALSE,"1","0","0.1"
21.102472,64.685806,262,FALSE,"1","0","0.1"
21.485028,64.574556,263,FALSE,"1","0","0.1"
21.5575,64.514972,264,FALSE,"1","0","0.1"
21.414056,64.510833,265,FALSE,"1","0","0.1"
21.619111,64.443278,266,FALSE,"1","0","0.1"
20.975778,64.163333,267,FALSE,"1","0","0.1"
20.674111,63.795833,268,FALSE,"1","0","0.1"
20.543389,63.734556,269,FALSE,"1","0","0.1"
20.499917,63.836194,270,FALSE,"1","0","0.1"
20.400028,63.67125,271,FALSE,"1","0","0.1"
20.316611,63.783694,272,FALSE,"1","0","0.1"
20.317444,63.658333,273,FALSE,"1","0","0.1"
20.288333,63.750389,274,FALSE,"1","0","0.1"
20.240833,63.655,275,FALSE,"1","0","0.1"
20.021556,63.672083,276,FALSE,"1","0","0.1"
19.664972,63.430389,277,FALSE,"1","0","0.1"
19.453278,63.572861,278,FALSE,"1","0","0.1"
19.515861,63.407472,279,FALSE,"1","0","0.1"
19.334917,63.497083,280,FALSE,"1","0","0.1"
19.031583,63.18625,281,FALSE,"1","0","0.1"
18.873278,63.294583,282,FALSE,"1","0","0.1"
18.719944,63.285361,283,FALSE,"1","0","0.1"
18.889139,63.205806,284,FALSE,"1","0","0.1"
18.739889,63.177917,285,FALSE,"1","0","0.1"
