"","sample.id","latitude","longitude","first.yr","last.yr","n.yr.obs","si.avg","si.sd","trend.period","si","slope","intercept","tau","pval","total.change","total.change.pcnt","trend.cat"
"807","S_529",55.0982337,160.1434387,2004,2023,19,0.9122,0.0404,"2003to2023","ndvi.max",-0.00248,0.8593,-0.373,0.0339,-0.052,-6.1,"browning"
"808","S_53",55.1002249,159.8698517,2004,2023,20,0.8281,0.0239,"2003to2023","ndvi.max",-0.00126,0.8704,-0.216,0.2079,-0.026,-3,"no_trend"
"809","S_530",55.0963276,160.0559388,2004,2023,19,0.87,0.0243,"2003to2023","ndvi.max",-0.00073,0.854,-0.098,0.5959,-0.015,-1.8,"no_trend"
"810","S_531",55.1104247,159.948142,2004,2023,20,0.8287,0.0274,"2003to2023","ndvi.max",-0.00085,0.9174,-0.111,0.5289,-0.018,-2,"no_trend"
"811","S_532",55.0947631,160.049786,2004,2023,20,0.8504,0.0446,"2003to2023","ndvi.max",-8e-04,0.678,-0.17,0.3273,-0.017,-2.5,"no_trend"
"812","S_533",55.088129,159.9720562,2004,2023,20,0.8557,0.0204,"2003to2023","ndvi.max",-0.00233,1.252,-0.474,0.0051,-0.049,-3.9,"browning"
"813","S_534",55.1105983,159.9255719,2004,2023,20,0.8195,0.0325,"2003to2023","ndvi.max",3e-04,0.6502,0.064,0.7264,0.006,0.9,"no_trend"
"814","S_535",55.1017978,160.1656401,2004,2023,20,0.8958,0.0196,"2003to2023","ndvi.max",0.00017,0.6704,0.053,0.7796,0.004,0.6,"no_trend"
"815","S_537",55.1277461,159.9038551,2004,2023,20,0.8311,0.0442,"2003to2023","ndvi.max",-0.00337,1.196,-0.333,0.0501,-0.071,-5.9,"browning"
"816","S_538",55.1171845,159.9102019,2004,2023,20,0.8063,0.0322,"2003to2023","ndvi.max",-3e-05,0.6751,-0.006,1,-0.001,-0.1,"no_trend"
"817","S_54",55.1056132,160.0100998,2004,2023,20,0.8489,0.0216,"2003to2023","ndvi.max",-0.00161,1.0278,-0.31,0.0689,-0.034,-3.3,"browning"
"818","S_540",55.1210455,159.8985292,2004,2023,20,0.8397,0.0285,"2003to2023","ndvi.max",5e-05,0.899,0.006,1,0.001,0.1,"no_trend"
"819","S_541",55.1158857,159.9035873,2003,2023,20,0.8057,0.0346,"2003to2023","ndvi.max",-2e-05,0.5607,-0.006,1,0,0,"no_trend"
"820","S_542",55.1381211,159.9224437,2004,2023,20,0.8017,0.0249,"2003to2023","ndvi.max",-0.00038,0.9696,-0.064,0.7264,-0.008,-0.8,"no_trend"
"821","S_543",55.1272417,159.8991388,2004,2023,20,0.8283,0.0359,"2003to2023","ndvi.max",-9e-05,1.1075,-0.018,0.9442,-0.002,-0.2,"no_trend"
"822","S_544",55.1113469,160.0953708,2004,2023,19,0.8886,0.0294,"2003to2023","ndvi.max",-0.00226,1.1976,-0.346,0.0489,-0.047,-3.9,"browning"
"823","S_545",55.1341707,159.9454107,2004,2023,20,0.7864,0.0337,"2003to2023","ndvi.max",0.00098,0.8226,0.135,0.4415,0.021,2.6,"no_trend"
"824","S_546",55.1104903,159.9396783,2004,2023,20,0.8244,0.0308,"2003to2023","ndvi.max",-0.00016,0.797,-0.064,0.7264,-0.003,-0.4,"no_trend"
"825","S_547",55.1062884,160.0576122,2004,2023,20,0.845,0.0271,"2003to2023","ndvi.max",-0.00132,1.0052,-0.17,0.3273,-0.028,-2.8,"no_trend"
"826","S_548",55.095326,160.1372441,2004,2023,19,0.9046,0.028,"2003to2023","ndvi.max",-0.00295,0.8772,-0.386,0.028,-0.062,-7.1,"browning"
"827","S_549",55.0977928,160.0733731,2004,2023,20,0.8713,0.0246,"2003to2023","ndvi.max",-0.00198,0.9419,-0.345,0.0424,-0.042,-4.5,"browning"
"828","S_55",55.1072109,160.0124914,2004,2023,20,0.8737,0.0232,"2003to2023","ndvi.max",-0.00199,1.2566,-0.368,0.0301,-0.042,-3.3,"browning"
"829","S_551",55.1174914,159.9407834,2004,2023,20,0.8118,0.0322,"2003to2023","ndvi.max",-0.0014,0.8577,-0.404,0.0174,-0.029,-3.4,"browning"
"830","S_552",55.0978503,159.9356206,2004,2023,20,0.8392,0.0284,"2003to2023","ndvi.max",-0.0022,0.9068,-0.368,0.0301,-0.046,-5.1,"browning"
"831","S_553",55.114224,159.9449396,2004,2023,19,0.8172,0.0498,"2003to2023","ndvi.max",-0.00126,0.7835,-0.229,0.1978,-0.026,-3.3,"no_trend"
"832","S_554",55.1101344,159.8790025,2004,2023,20,0.8238,0.0323,"2003to2023","ndvi.max",-0.00032,0.8246,-0.029,0.8887,-0.007,-0.8,"no_trend"
"833","S_555",55.1320204,159.9091277,2004,2023,20,0.8224,0.0295,"2003to2023","ndvi.max",-0.00098,0.8307,-0.17,0.3273,-0.021,-2.5,"no_trend"
"834","S_557",55.1408136,160.024167,2004,2023,20,0.8392,0.0284,"2003to2023","ndvi.max",2e-04,0.7485,0.029,0.8887,0.004,0.5,"no_trend"
"835","S_559",55.1239695,160.0072699,2004,2023,19,0.7265,0.0424,"2003to2023","ndvi.max",-0.00363,0.7927,-0.333,0.0582,-0.076,-9.6,"browning"
"836","S_56",55.0982601,160.1406185,2004,2023,19,0.894,0.0426,"2003to2023","ndvi.max",-0.00105,0.7201,-0.216,0.2255,-0.022,-3.1,"no_trend"
"837","S_560",55.0870754,159.9344289,2004,2023,20,0.8289,0.0373,"2003to2023","ndvi.max",-0.00183,0.8273,-0.31,0.0689,-0.038,-4.6,"browning"
"838","S_562",55.1408049,159.9926329,2004,2023,20,0.8442,0.0275,"2003to2023","ndvi.max",-0.00135,1.0006,-0.322,0.0589,-0.028,-2.8,"browning"
"839","S_563",55.0958391,160.0183156,2004,2023,19,0.8607,0.028,"2003to2023","ndvi.max",-0.00094,1.0204,-0.098,0.5959,-0.02,-2,"no_trend"
"840","S_564",55.1097108,160.0036191,2004,2023,20,0.8648,0.0284,"2003to2023","ndvi.max",-0.00102,0.8418,-0.205,0.2342,-0.021,-2.5,"no_trend"
"841","S_565",55.1082475,159.8789611,2004,2023,20,0.8238,0.0302,"2003to2023","ndvi.max",-0.00113,0.7957,-0.111,0.5289,-0.024,-3,"no_trend"
"842","S_566",55.1101003,159.8837046,2004,2023,20,0.8069,0.0417,"2003to2023","ndvi.max",-0.00521,0.6355,-0.462,0.0064,-0.109,-17.2,"browning"
"843","S_567",55.1504547,159.9994632,2004,2023,20,0.8119,0.0431,"2003to2023","ndvi.max",0.00034,0.9886,0.053,0.7796,0.007,0.7,"no_trend"
"844","S_569",55.0878206,159.9071846,2004,2023,19,0.8815,0.0383,"2003to2023","ndvi.max",0.00308,0.8105,0.359,0.0408,0.065,8,"greening"
"845","S_570",55.0866679,159.9861213,2004,2023,20,0.8598,0.0276,"2003to2023","ndvi.max",-0.00212,1.0828,-0.45,0.0078,-0.045,-4.2,"browning"
"846","S_571",55.1035848,160.0584812,2004,2023,20,0.8722,0.0282,"2003to2023","ndvi.max",-0.00066,1.0438,-0.111,0.5289,-0.014,-1.3,"no_trend"
"847","S_572",55.0856654,159.9766965,2004,2023,20,0.8684,0.0274,"2003to2023","ndvi.max",-0.00241,0.9739,-0.392,0.0209,-0.051,-5.2,"browning"
"848","S_573",55.1302811,159.9937834,2004,2023,19,0.8924,0.0261,"2003to2023","ndvi.max",0.00099,0.8151,0.15,0.4047,0.021,2.6,"no_trend"
"849","S_574",55.1212907,159.9018277,2004,2023,20,0.8255,0.0295,"2003to2023","ndvi.max",-0.00127,0.8441,-0.216,0.2079,-0.027,-3.2,"no_trend"
"850","S_575",55.0880989,159.9758157,2004,2023,20,0.8694,0.032,"2003to2023","ndvi.max",-0.00187,0.6838,-0.263,0.1237,-0.039,-5.7,"no_trend"
"851","S_576",55.1365584,160.0490002,2004,2023,20,0.844,0.0369,"2003to2023","ndvi.max",3e-05,1.0503,0.006,1,0.001,0.1,"no_trend"
"852","S_577",55.1360445,159.9812204,2004,2023,19,0.8426,0.0251,"2003to2023","ndvi.max",0.00019,1.0945,0.033,0.8796,0.004,0.4,"no_trend"
"853","S_578",55.0932715,159.9350435,2004,2023,20,0.8419,0.0256,"2003to2023","ndvi.max",-0.00132,0.8318,-0.205,0.2342,-0.028,-3.4,"no_trend"
"854","S_579",55.1392091,160.0542468,2004,2023,20,0.8183,0.0222,"2003to2023","ndvi.max",0.00056,0.823,0.099,0.5756,0.012,1.5,"no_trend"
"855","S_58",55.1053514,160.0091527,2004,2023,20,0.842,0.0307,"2003to2023","ndvi.max",-0.0016,1.2626,-0.181,0.2939,-0.034,-2.7,"no_trend"
"856","S_581",55.1390372,159.9436433,2004,2023,20,0.7975,0.0263,"2003to2023","ndvi.max",4e-05,0.9569,0.018,0.9442,0.001,0.1,"no_trend"
"857","S_582",55.1107271,159.9439165,2004,2023,20,0.815,0.0232,"2003to2023","ndvi.max",-0.00074,0.8963,-0.111,0.5289,-0.016,-1.8,"no_trend"
"858","S_583",55.0849979,159.9240406,2004,2023,20,0.8263,0.0376,"2003to2023","ndvi.max",-0.00488,0.7874,-0.474,0.0051,-0.102,-13,"browning"
"859","S_585",55.1227284,159.8896287,2004,2023,20,0.8069,0.035,"2003to2023","ndvi.max",-0.00216,0.6973,-0.287,0.0931,-0.045,-6.5,"browning"
"860","S_586",55.1277076,159.9090297,2004,2023,20,0.8188,0.0446,"2003to2023","ndvi.max",-0.00093,0.6583,-0.17,0.3273,-0.02,-3,"no_trend"
"861","S_587",55.1361336,160.066872,2004,2023,20,0.844,0.0234,"2003to2023","ndvi.max",-0.00118,1.0508,-0.263,0.1237,-0.025,-2.4,"no_trend"
"862","S_588",55.1131276,159.9472654,2004,2023,20,0.8327,0.032,"2003to2023","ndvi.max",-0.00219,0.9007,-0.251,0.1417,-0.046,-5.1,"no_trend"
"863","S_589",55.0991831,160.1571009,2004,2023,20,0.8945,0.0376,"2003to2023","ndvi.max",-0.00027,0.8013,-0.041,0.8337,-0.006,-0.7,"no_trend"
"864","S_59",55.0986532,160.0978446,2004,2023,19,0.8608,0.0242,"2003to2023","ndvi.max",-0.00089,1.179,-0.203,0.2558,-0.019,-1.6,"no_trend"
"865","S_590",55.1043894,160.0589727,2004,2023,19,0.8775,0.0169,"2003to2023","ndvi.max",-8e-05,0.9681,-0.02,0.9396,-0.002,-0.2,"no_trend"
"866","S_591",55.1230126,159.95879,2004,2023,20,0.8655,0.029,"2003to2023","ndvi.max",-9e-05,0.8852,-0.006,1,-0.002,-0.2,"no_trend"
"867","S_593",55.1372277,160.0014858,2004,2023,20,0.833,0.0446,"2003to2023","ndvi.max",0,0.9032,-0.006,1,0,0,"no_trend"
"868","S_595",55.0928485,159.9886239,2004,2023,20,0.8471,0.03,"2003to2023","ndvi.max",-0.00058,0.9296,-0.064,0.7264,-0.012,-1.3,"no_trend"
"869","S_598",55.0828178,160.0593426,2004,2023,20,0.8985,0.0469,"2003to2023","ndvi.max",-0.00076,0.9616,-0.076,0.6746,-0.016,-1.7,"no_trend"
"870","S_599",55.1190678,159.9107151,2004,2023,19,0.797,0.0297,"2003to2023","ndvi.max",-0.00163,0.9046,-0.163,0.3633,-0.034,-3.8,"no_trend"
"871","S_6",55.1498949,160.095956,2004,2023,20,0.8476,0.0288,"2003to2023","ndvi.max",-0.00155,0.7869,-0.24,0.1617,-0.033,-4.2,"no_trend"
"872","S_60",55.0988627,160.0743421,2004,2023,20,0.8737,0.0283,"2003to2023","ndvi.max",-0.00226,1.0913,-0.415,0.0143,-0.047,-4.3,"browning"
"873","S_600",55.1331685,159.8997426,2004,2023,20,0.7978,0.0313,"2003to2023","ndvi.max",-0.00067,0.5879,-0.17,0.3273,-0.014,-2.4,"no_trend"
"874","S_601",55.1130909,159.9519678,2004,2023,19,0.8365,0.022,"2003to2023","ndvi.max",9e-05,1.0531,0.033,0.8796,0.002,0.2,"no_trend"
"875","S_602",55.1417428,159.9766536,2004,2023,20,0.8135,0.0297,"2003to2023","ndvi.max",0.00072,1.0393,0.146,0.4011,0.015,1.4,"no_trend"
"876","S_603",55.1200156,159.8919204,2004,2023,20,0.811,0.0297,"2003to2023","ndvi.max",-0.00265,1.0264,-0.415,0.0143,-0.056,-5.5,"browning"
"877","S_605",55.0939585,160.0492948,2004,2023,20,0.8757,0.0299,"2003to2023","ndvi.max",-0.00011,0.9901,-0.018,0.9442,-0.002,-0.2,"no_trend"
"878","S_606",55.0817775,159.9220865,2004,2023,19,0.8382,0.028,"2003to2023","ndvi.max",-0.00265,0.9788,-0.373,0.0339,-0.056,-5.7,"browning"
"879","S_608",55.089128,159.9819514,2004,2023,20,0.8597,0.0337,"2003to2023","ndvi.max",-0.00215,1.0889,-0.216,0.2079,-0.045,-4.1,"no_trend"
"880","S_609",55.1375514,160.0273778,2004,2023,19,0.8537,0.0308,"2003to2023","ndvi.max",-9e-05,0.8664,-0.033,0.8796,-0.002,-0.2,"no_trend"
"881","S_610",55.0981781,160.0287185,2004,2023,20,0.8631,0.0351,"2003to2023","ndvi.max",-0.00257,1.1693,-0.474,0.0051,-0.054,-4.6,"browning"
"882","S_611",55.1337259,159.9331654,2004,2023,19,0.8114,0.0314,"2003to2023","ndvi.max",-0.00187,0.8849,-0.268,0.1297,-0.039,-4.4,"no_trend"
"883","S_612",55.1133214,159.885657,2004,2023,20,0.7972,0.0352,"2003to2023","ndvi.max",-0.00184,0.6622,-0.263,0.1237,-0.039,-5.9,"no_trend"
"884","S_613",55.0978177,159.9398511,2004,2023,20,0.8359,0.0291,"2003to2023","ndvi.max",-0.00092,0.8943,-0.17,0.3273,-0.019,-2.1,"no_trend"
"885","S_614",55.1257111,159.9235691,2004,2023,20,0.8168,0.0213,"2003to2023","ndvi.max",-0.00054,0.9407,-0.123,0.4841,-0.011,-1.2,"no_trend"
"886","S_615",55.0913932,160.00175,2004,2023,20,0.8741,0.0213,"2003to2023","ndvi.max",-0.00107,0.955,-0.216,0.2079,-0.022,-2.3,"no_trend"
"887","S_617",55.0827481,159.9362079,2004,2023,20,0.8547,0.0275,"2003to2023","ndvi.max",-0.00141,0.9295,-0.263,0.1237,-0.03,-3.2,"no_trend"
"888","S_618",55.0910186,160.0144326,2004,2023,20,0.8627,0.0206,"2003to2023","ndvi.max",-0.00142,1.0198,-0.287,0.0931,-0.03,-2.9,"browning"
"889","S_62",55.1328024,159.982082,2004,2023,20,0.8272,0.0222,"2003to2023","ndvi.max",7e-05,0.8825,0.029,0.8887,0.001,0.1,"no_trend"
"890","S_621",55.1240723,159.926354,2004,2023,20,0.8141,0.0245,"2003to2023","ndvi.max",-0.00265,0.8754,-0.474,0.0051,-0.056,-6.4,"browning"
"891","S_623",55.0935998,160.0281309,2004,2023,19,0.8461,0.0273,"2003to2023","ndvi.max",-0.0024,1.1168,-0.386,0.028,-0.05,-4.5,"browning"
"892","S_625",55.0918964,160.1291553,2004,2023,20,0.8685,0.0145,"2003to2023","ndvi.max",0.00055,0.6884,0.135,0.4415,0.012,1.7,"no_trend"
"893","S_627",55.1330485,160.0804362,2004,2023,20,0.8901,0.0337,"2003to2023","ndvi.max",-0.001,1.2022,-0.17,0.3273,-0.021,-1.7,"no_trend"
"894","S_628",55.080297,159.973746,2004,2023,20,0.8836,0.0312,"2003to2023","ndvi.max",-0.00309,1.2617,-0.38,0.0252,-0.065,-5.2,"browning"
"895","S_629",55.115493,159.9200408,2004,2023,20,0.8058,0.0314,"2003to2023","ndvi.max",-0.00079,0.9026,-0.228,0.1837,-0.017,-1.9,"no_trend"
"896","S_630",55.1349584,160.015076,2004,2023,19,0.8839,0.0268,"2003to2023","ndvi.max",2e-05,0.8404,0.02,0.9396,0,0,"no_trend"
"897","S_631",55.1423479,160.0957491,2004,2023,20,0.8315,0.0195,"2003to2023","ndvi.max",-0.00019,0.6802,-0.018,0.9442,-0.004,-0.6,"no_trend"
"898","S_632",55.0831606,160.0508921,2004,2023,20,0.9085,0.0263,"2003to2023","ndvi.max",-0.00202,1.2194,-0.345,0.0424,-0.042,-3.4,"browning"
"899","S_633",55.1130441,160.0864809,2004,2023,20,0.8241,0.0328,"2003to2023","ndvi.max",0.00055,0.9329,0.076,0.6746,0.012,1.3,"no_trend"
"900","S_634",55.1083556,159.9010661,2004,2023,20,0.821,0.0297,"2003to2023","ndvi.max",5e-05,0.8048,0.006,1,0.001,0.1,"no_trend"
"901","S_637",55.0978647,159.9337403,2004,2023,19,0.8531,0.0324,"2003to2023","ndvi.max",-0.0027,1.1106,-0.412,0.0189,-0.057,-5.1,"browning"
"902","S_638",55.1358883,159.8965096,2004,2023,20,0.7985,0.0331,"2003to2023","ndvi.max",-0.00049,0.8482,-0.123,0.4841,-0.01,-1.2,"no_trend"
"903","S_64",55.1028956,159.9456128,2004,2023,20,0.8527,0.0278,"2003to2023","ndvi.max",-0.00029,0.9225,-0.076,0.6746,-0.006,-0.7,"no_trend"
"904","S_640",55.0922362,160.0299762,2004,2023,19,0.8378,0.0336,"2003to2023","ndvi.max",0.00051,1.0123,0.059,0.7619,0.011,1.1,"no_trend"
"905","S_642",55.1153386,159.9402624,2004,2023,20,0.8263,0.03,"2003to2023","ndvi.max",0.00048,0.698,0.099,0.5756,0.01,1.4,"no_trend"
"906","S_643",55.1232488,159.9630297,2004,2023,20,0.86,0.0227,"2003to2023","ndvi.max",-0.00116,0.819,-0.193,0.2629,-0.024,-2.9,"no_trend"
"907","S_644",55.0964931,160.0366676,2004,2023,20,0.8385,0.0421,"2003to2023","ndvi.max",-0.00014,0.9852,-0.029,0.8887,-0.003,-0.3,"no_trend"
"908","S_646",55.1338724,160.0159896,2004,2023,20,0.8768,0.0292,"2003to2023","ndvi.max",-0.00224,1.0951,-0.333,0.0501,-0.047,-4.3,"browning"
"909","S_647",55.0844695,159.9912371,2004,2023,20,0.8405,0.0217,"2003to2023","ndvi.max",-0.00026,0.9222,-0.018,0.9442,-0.005,-0.5,"no_trend"
"910","S_648",55.0851524,159.9390841,2004,2023,20,0.8523,0.0296,"2003to2023","ndvi.max",-0.00074,0.8875,-0.181,0.2939,-0.016,-1.8,"no_trend"
"911","S_649",55.1011085,160.0005824,2004,2023,20,0.8301,0.0246,"2003to2023","ndvi.max",-4e-05,0.7852,-0.006,1,-0.001,-0.1,"no_trend"
"912","S_65",55.0911661,159.9965736,2004,2023,20,0.8474,0.0193,"2003to2023","ndvi.max",7e-05,1.0395,0.006,1,0.001,0.1,"no_trend"
"913","S_650",55.0911461,160.0313584,2004,2023,20,0.8399,0.024,"2003to2023","ndvi.max",-0.00018,0.9428,-0.029,0.8887,-0.004,-0.4,"no_trend"
"914","S_651",55.1412046,159.9422824,2004,2023,20,0.8036,0.0254,"2003to2023","ndvi.max",0.00095,1.0418,0.205,0.2342,0.02,1.9,"no_trend"
"915","S_653",55.0830094,160.0682773,2004,2023,18,0.8966,0.0255,"2003to2023","ndvi.max",-0.00085,1.171,-0.118,0.5366,-0.018,-1.5,"no_trend"
"916","S_655",55.13825,159.9751564,2004,2023,20,0.8355,0.0299,"2003to2023","ndvi.max",-0.00199,1.3427,-0.392,0.0209,-0.042,-3.1,"browning"
"917","S_656",55.1074591,159.8761222,2004,2023,20,0.8273,0.0225,"2003to2023","ndvi.max",-0.00093,1.2134,-0.193,0.2629,-0.02,-1.6,"no_trend"
"918","S_657",55.1123358,160.1052747,2004,2023,20,0.8542,0.0405,"2003to2023","ndvi.max",-0.00161,1.0912,-0.193,0.2629,-0.034,-3.1,"no_trend"
"919","S_658",55.1446245,159.953189,2004,2023,20,0.8371,0.0173,"2003to2023","ndvi.max",0.00061,0.7679,0.123,0.4841,0.013,1.7,"no_trend"
"920","S_659",55.096645,159.9858967,2004,2023,20,0.8526,0.0253,"2003to2023","ndvi.max",-0.00046,0.8129,-0.111,0.5289,-0.01,-1.2,"no_trend"
"921","S_66",55.1280147,159.9396193,2004,2023,20,0.8269,0.0275,"2003to2023","ndvi.max",-0.00072,1.0335,-0.123,0.4841,-0.015,-1.5,"no_trend"
"922","S_660",55.1208552,159.8877054,2004,2023,20,0.7911,0.0349,"2003to2023","ndvi.max",-0.00262,0.7352,-0.333,0.0501,-0.055,-7.5,"browning"
"923","S_661",55.1007184,160.0151484,2004,2023,20,0.8546,0.0229,"2003to2023","ndvi.max",-0.00025,0.9448,-0.053,0.7796,-0.005,-0.5,"no_trend"
"924","S_662",55.0953196,160.0159518,2004,2023,20,0.8422,0.0467,"2003to2023","ndvi.max",-0.00108,0.8772,-0.17,0.3273,-0.023,-2.6,"no_trend"
"925","S_663",55.1379152,159.9492642,2004,2023,20,0.7813,0.0262,"2003to2023","ndvi.max",0.00133,0.78,0.17,0.3273,0.028,3.6,"no_trend"
"926","S_664",55.1414051,159.9851172,2004,2023,20,0.8054,0.0219,"2003to2023","ndvi.max",0.00041,1.1842,0.123,0.4841,0.009,0.8,"no_trend"
"927","S_665",55.0770003,159.9473514,2004,2023,20,0.8624,0.0307,"2003to2023","ndvi.max",-0.00296,1.0182,-0.392,0.0209,-0.062,-6.1,"browning"
"928","S_666",55.0917051,160.0290224,2004,2023,20,0.8343,0.0238,"2003to2023","ndvi.max",-0.00079,1.2039,-0.146,0.4011,-0.017,-1.4,"no_trend"
"929","S_667",55.1174805,159.9421942,2004,2023,20,0.8091,0.0316,"2003to2023","ndvi.max",-0.00102,0.8338,-0.205,0.2342,-0.021,-2.5,"no_trend"
"930","S_668",55.0936418,159.9905238,2004,2023,20,0.8288,0.0257,"2003to2023","ndvi.max",-0.00072,0.7767,-0.111,0.5289,-0.015,-1.9,"no_trend"
"931","S_67",55.128237,159.945741,2004,2023,20,0.8102,0.0251,"2003to2023","ndvi.max",-2e-04,1.1304,-0.053,0.7796,-0.004,-0.4,"no_trend"
"932","S_670",55.0950422,160.016885,2004,2023,20,0.8482,0.0402,"2003to2023","ndvi.max",0.00042,1.0215,0.064,0.7264,0.009,0.9,"no_trend"
"933","S_673",55.1088866,160.0054796,2004,2023,20,0.8542,0.024,"2003to2023","ndvi.max",-0.00121,1.0095,-0.158,0.363,-0.025,-2.5,"no_trend"
"934","S_674",55.1026287,160.0123756,2004,2023,20,0.834,0.0244,"2003to2023","ndvi.max",-0.00119,1.0581,-0.251,0.1417,-0.025,-2.4,"no_trend"
"935","S_675",55.078823,159.9206088,2004,2023,20,0.8283,0.0377,"2003to2023","ndvi.max",-0.00363,0.6646,-0.415,0.0143,-0.076,-11.4,"browning"
"936","S_676",55.1100135,160.1522406,2004,2023,19,0.8913,0.0363,"2003to2023","ndvi.max",-0.00088,1.0658,-0.124,0.4954,-0.018,-1.7,"no_trend"
"937","S_678",55.0924443,160.0050669,2004,2023,20,0.8377,0.0378,"2003to2023","ndvi.max",-0.00015,0.9258,-0.018,0.9442,-0.003,-0.3,"no_trend"
"938","S_679",55.1290493,159.9452897,2004,2023,20,0.8043,0.0244,"2003to2023","ndvi.max",1e-05,0.8031,0.006,1,0,0,"no_trend"
"939","S_682",55.1010851,160.0668786,2004,2023,20,0.825,0.0425,"2003to2023","ndvi.max",-0.00224,0.5373,-0.275,0.1075,-0.047,-8.7,"no_trend"
"940","S_684",55.121111,159.8895927,2004,2023,20,0.8112,0.0333,"2003to2023","ndvi.max",-0.00118,0.904,-0.146,0.4011,-0.025,-2.8,"no_trend"
"941","S_685",55.1204646,159.9041611,2004,2023,19,0.8382,0.0308,"2003to2023","ndvi.max",-0.00193,0.9394,-0.32,0.069,-0.041,-4.4,"browning"
"942","S_686",55.1214832,159.9121813,2004,2023,20,0.8023,0.0346,"2003to2023","ndvi.max",-0.00182,0.7187,-0.287,0.0931,-0.038,-5.3,"browning"
"943","S_687",55.135255,159.9092012,2004,2023,20,0.8205,0.0375,"2003to2023","ndvi.max",0.00018,0.7686,0.029,0.8887,0.004,0.5,"no_trend"
"944","S_688",55.122687,159.895273,2004,2023,20,0.8314,0.0337,"2003to2023","ndvi.max",-0.00116,0.9221,-0.216,0.2079,-0.024,-2.6,"no_trend"
"945","S_689",55.1328376,159.943497,2004,2023,20,0.8184,0.0347,"2003to2023","ndvi.max",-0.00031,0.862,-0.053,0.7796,-0.007,-0.8,"no_trend"
"946","S_69",55.1052614,160.0199659,2004,2023,20,0.8292,0.0317,"2003to2023","ndvi.max",0.00086,0.8808,0.158,0.363,0.018,2,"no_trend"
"947","S_690",55.1013752,160.0645354,2004,2023,20,0.8834,0.0312,"2003to2023","ndvi.max",-0.00098,1.0802,-0.205,0.2342,-0.021,-1.9,"no_trend"
"948","S_691",55.0722852,159.9641545,2004,2023,20,0.8362,0.0621,"2003to2023","ndvi.max",-0.00117,1.0247,-0.123,0.4841,-0.025,-2.4,"no_trend"
"949","S_692",55.1391647,160.0278899,2004,2023,20,0.8384,0.0466,"2003to2023","ndvi.max",9e-04,1.0472,0.24,0.1617,0.019,1.8,"no_trend"
"950","S_693",55.0902666,159.9744584,2004,2023,20,0.8354,0.0194,"2003to2023","ndvi.max",0.00067,0.6784,0.111,0.5289,0.014,2.1,"no_trend"
"951","S_694",55.1488959,160.0248448,2004,2023,20,0.8542,0.0434,"2003to2023","ndvi.max",0.00027,0.7278,0.076,0.6746,0.006,0.8,"no_trend"
"952","S_695",55.1467396,160.0247896,2004,2023,20,0.8469,0.0226,"2003to2023","ndvi.max",0.00015,0.7525,0.029,0.8887,0.003,0.4,"no_trend"
"953","S_696",55.1162556,159.8899552,2004,2023,20,0.8145,0.0234,"2003to2023","ndvi.max",-0.00091,0.7089,-0.146,0.4011,-0.019,-2.7,"no_trend"
"954","S_697",55.1267786,159.9250052,2004,2023,20,0.8153,0.0296,"2003to2023","ndvi.max",-0.00265,0.9209,-0.345,0.0424,-0.056,-6.1,"browning"
"955","S_698",55.1200225,159.8909798,2004,2023,20,0.8026,0.0276,"2003to2023","ndvi.max",-0.00117,0.7676,-0.181,0.2939,-0.025,-3.3,"no_trend"
"956","S_699",55.1035575,159.9978223,2004,2023,20,0.8145,0.0175,"2003to2023","ndvi.max",0.00085,1.0455,0.111,0.5289,0.018,1.7,"no_trend"
"957","S_7",55.1338646,159.9501092,2004,2023,20,0.8236,0.0343,"2003to2023","ndvi.max",-0.00111,0.9187,-0.216,0.2079,-0.023,-2.5,"no_trend"
"958","S_70",55.1361591,159.932281,2004,2023,20,0.8232,0.029,"2003to2023","ndvi.max",-0.00017,0.8448,-0.053,0.7796,-0.004,-0.5,"no_trend"
"959","S_702",55.0845733,159.9442404,2004,2023,20,0.8475,0.0442,"2003to2023","ndvi.max",-0.00098,0.8181,-0.181,0.2939,-0.021,-2.6,"no_trend"
"960","S_703",55.0866588,160.0199624,2004,2023,18,0.8721,0.0267,"2003to2023","ndvi.max",-0.00196,0.9715,-0.471,0.0095,-0.041,-4.2,"browning"
"961","S_704",55.0986107,160.1025451,2004,2023,19,0.8711,0.025,"2003to2023","ndvi.max",-0.00014,0.9676,-0.02,0.9396,-0.003,-0.3,"no_trend"
"962","S_705",55.1266294,159.9090052,2004,2023,20,0.8229,0.0496,"2003to2023","ndvi.max",-0.00074,0.6587,-0.135,0.4415,-0.016,-2.4,"no_trend"
"963","S_706",55.0946542,160.0309786,2004,2023,20,0.8616,0.0327,"2003to2023","ndvi.max",-0.00055,0.8263,-0.158,0.363,-0.012,-1.5,"no_trend"
"964","S_707",55.0925368,159.9937871,2004,2023,20,0.8375,0.0305,"2003to2023","ndvi.max",-2e-05,1.2121,-0.018,0.9442,0,0,"no_trend"
"965","S_708",55.1107635,159.9392144,2004,2023,20,0.8378,0.035,"2003to2023","ndvi.max",-0.00172,0.8558,-0.228,0.1837,-0.036,-4.2,"no_trend"
"966","S_709",55.0881925,159.9640671,2004,2023,20,0.8396,0.0285,"2003to2023","ndvi.max",-0.00173,1.0187,-0.322,0.0589,-0.036,-3.5,"browning"
