FILENAME;Day_Night;time_1hour;time24;month;Ta_50m;Ta_20m;RH_50m;Rg;P;ACI_Mean;BI_Mean_6.5;BI_Mean_12;ADI_Mean;AEI_Mean
20130120_163000.wav;1;time_1600;16;1;"29,42034";"29,10358";"53,46093031";"59,18976001";0;"141,6149796";"10,51174407";"2,564269994";"1,603757";"0,67239"
20130120_173000.wav;1;time_1700;17;1;"28,75885";"27,54036";"57,5887265";"6,011714955";0;"143,5404568";"10,94874198";"2,382562646";"1,3793325";"0,732902"
20130120_180000.wav;2;time_1800;18;1;"27,92165";"26,17156";"64,88404728";"1,768241019";0;"138,8769102";"13,34735233";"8,570024974";"1,8205145";"0,598801"
20130120_183000.wav;2;time_1800;18;1;"27,502041";"25,2953";"68,04834838";"1,299643033";0;"142,6915064";"27,62231126";"26,90878565";"2,296464";"0,3123845"
20130120_190000.wav;2;time_1900;19;1;"27,256149";"25,09143";"69,61854843";"1,212893125";0;"142,6740096";"21,33913211";"24,09200743";"2,325661";"0,243734"
20130120_193000.wav;2;time_1900;19;1;"26,778589";"24,81875";"71,93989954";"1,768684034";0;"140,4645968";"16,75168117";"16,92904465";"1,2165845";"0,772117"
20130120_200000.wav;2;time_2000;20;1;"26,399981";"24,10339";"72,00038249";"1,954992102";0;"138,3179132";"10,20548161";"7,551874548";"2,4839385";"0,024915"
20130120_203000.wav;2;time_2000;20;1;"26,23387";"23,50089";"70,35843347";"2,002978428";0;"137,5948027";"9,545292292";"6,748678895";"1,967439";"0,531483"
20130120_210000.wav;2;time_2100;21;1;"26,04319";"23,08203";"69,02411193";"2,057229804";0;"138,6563923";"11,41353338";"6,478414538";"1,9421365";"0,3835725"
20130120_213000.wav;2;time_2100;21;1;"25,6653";"22,64729";"69,02815095";"2,131764819";0;"138,6138166";"14,32292178";"5,900709719";"0,842879";"0,8415015"
20130120_220000.wav;2;time_2200;22;1;"24,566179";"22,34476";"78,94400787";"2,073878896";0;"139,0204896";"9,281917993";"5,432427356";"2,4334075";"0,15238"
20130120_223000.wav;2;time_2200;22;1;"24,285629";"22,15454";"80,41288053";"1,85872992";0;"139,2181969";"11,59733422";"4,919947752";"2,481269";"0,0481615"
20130120_230000.wav;2;time_2300;23;1;"23,97084";"21,98287";"83,14023034";"1,870152824";0;"140,0100374";"15,09605389";"5,393691255";"0,9474895";"0,825343"
20130120_233000.wav;2;time_2300;23;1;"23,61614";"21,83219";"89,815593";"1,553115417";0;"140,0325439";"14,28494622";"5,096878286";"0,931475";"0,827154"
20130121_000000.wav;2;time_0000;0;1;"23,09149";"21,87339";"90,52612832";"1,626367005";0;"138,5383029";"13,78484781";"5,596751402";"1,171725";"0,786089"
20130121_003000.wav;2;time_0000;0;1;"22,56156";"21,77001";"93,32925882";"1,376511564";0;"138,9186591";"17,01253696";"5,36307908";"1,9181065";"0,559525"
20130121_010000.wav;2;time_0100;1;1;"22,296579";"21,81325";"94,92206088";"1,33207241";0;"141,8981155";"20,81669573";"5,441834797";"2,1604835";"0,4413775"
20130121_013000.wav;2;time_0100;1;1;"22,071871";"21,7833";"95,42547012";"1,439398081";0;"141,929198";"19,17163236";"5,709666896";"1,415236";"0,6616395"
20130121_020000.wav;2;time_0200;2;1;"22,058149";"21,76733";"94,2128799";"1,373019471";0;"146,8386997";"18,27654103";"13,37283001";"2,4393675";"0,161858"
20130121_023000.wav;2;time_0200;2;1;"22,12528";"21,72212";"92,71371042";"1,453478697";0;"144,6999939";"18,11073817";"12,42527278";"1,443711";"0,7318545"
20130121_030000.wav;2;time_0300;3;1;"22,394131";"21,79668";"90,61247959";"1,540415019";0;"141,4164677";"14,53551388";"5,58762676";"0,7412725";"0,845475"
20130121_033000.wav;2;time_0300;3;1;"22,294411";"21,69494";"90,76666821";"1,575264739";0;"139,3329229";"10,3867029";"5,356545393";"1,505417";"0,700961"
20130121_040000.wav;2;time_0400;4;1;"21,903351";"21,37579";"93,21868075";"1,890178698";0;"138,5211289";"7,822267881";"4,65481882";"1,393424";"0,7248715"
20130121_043000.wav;2;time_0400;4;1;"21,6689";"21,15591";"95,51864114";"1,973346612";0;"138,3808626";"7,266665044";"4,750481093";"1,3696605";"0,7317435"
20130121_050000.wav;2;time_0500;5;1;"21,544331";"21,04176";"95,71929101";"2,125071027";0;"138,275112";"3,988948674";"4,688793906";"0,0022065";"0,916623"
20130121_053000.wav;2;time_0500;5;1;"21,58474";"20,71899";"95,64923888";"2,080478404";0;"137,8297614";"3,101700893";"4,429474388";"0,0234285";"0,9157645"
20130121_060000.wav;2;time_0600;6;1;"21,356951";"20,53055";"96,33787495";"7,479221369";0;"146,7455716";"9,795513237";"5,184107682";"1,1112865";"0,7834345"
20130121_063100.wav;2;time_0600;6;1;"21,113211";"20,48146";"96,60393124";"61,50391765";0;"149,1095455";"11,35951411";"8,179962841";"2,056104";"0,48018"
20130121_070200.wav;1;time_0700;7;1;"21,6234";"21,63203";"92,67767668";"163,4990187";0;"149,4695119";"14,69189245";"5,213576884";"2,4071825";"0,1905125"
20130121_073300.wav;1;time_0700;7;1;"22,4818";"22,55441";"90,91967686";"278,6139439";0;"149,9429664";"15,70246949";"12,55169308";"1,257107";"0,7441435"
20130121_080400.wav;1;time_0800;8;1;"23,731409";"23,80881";"81,51904342";"404,4592485";0;"149,2954279";"11,6453431";"5,27693692";"0,9711475";"0,788328"
20130121_090600.wav;1;time_0900;9;1;"26,675211";"27,69943";"66,71962697";"621,2493217";0;"145,0208666";"11,57218526";"2,431809685";"1,357753";"0,746676"
20130121_100000.wav;1;time_1000;10;1;"28,99836";"30,57684";"56,79544871";"765,9663504";0;"141,5808299";"12,38816215";"2,782820442";"0,743077";"0,86095"
20130121_103000.wav;1;time_1000;10;1;"29,303801";"30,7298";"53,01030921";"835,672867";0;"143,3995765";"7,883141363";"2,745388487";"1,0385435";"0,764447"
20130121_110000.wav;1;time_1100;11;1;"29,330669";"30,89759";"51,61413263";"877,5796763";0;"142,2943177";"6,616189506";"4,88451348";"0,093961";"0,9129545"
20130121_113000.wav;1;time_1100;11;1;"30,03248";"31,384";"50,40442236";"911,2100274";0;"140,4144923";"5,393446369";"1,974171648";"0,28288";"0,903261"
20130121_120000.wav;1;time_1200;12;1;"30,011089";"30,85575";"50,8682726";"439,5210131";0;"143,8297418";"11,22128709";"4,637195863";"0,37903";"0,887425"
20130121_130000.wav;1;time_1300;13;1;"30,8179";"31,48834";"50,28764688";"444,174727";0;"144,2959648";"12,8933618";"2,570801144";"1,0605075";"0,8022355"
20130121_140000.wav;1;time_1400;14;1;"30,90947";"31,18088";"48,20106741";"336,1684717";0;"141,2068715";"4,991583351";"3,448828185";"0,475726";"0,861591"
20130121_143000.wav;1;time_1400;14;1;"31,81793";"32,40348";"45,31121495";"622,8843878";0;"142,1556384";"8,462578774";"5,667817345";"0,36177";"0,8851835"
20130121_150000.wav;1;time_1500;15;1;"31,54891";"32,31547";"46,36410832";"502,0637251";0;"140,1108083";"8,148036271";"3,88371966";"0,5994265";"0,8647295"
20130121_153000.wav;1;time_1500;15;1;"31,592979";"32,31546";"44,87461138";"359,683764";0;"141,9170514";"7,972620732";"3,245766181";"0,087003";"0,9120165"
20130121_160000.wav;1;time_1600;16;1;"31,5196";"32,20918";"44,08408928";"285,8173452";0;"144,3586226";"11,32755926";"2,48662788";"0,1620505";"0,907137"
20130121_163000.wav;1;time_1600;16;1;"31,410999";"31,73457";"45,90706635";"170,0823018";0;"145,0555813";"10,00192312";"3,56847686";"0,251796";"0,902009"
20130121_170000.wav;1;time_1700;17;1;"30,532829";"30,19121";"49,22009379";"58,30703877";0;"143,7233658";"5,938709337";"3,771305579";"0,0923415";"0,9113"
20130121_173000.wav;1;time_1700;17;1;"30,05374";"28,48025";"49,64483196";"8,928399594";0;"143,1978169";"11,73188224";"2,294914743";"0,7881065";"0,8351205"
20130121_180000.wav;2;time_1800;18;1;"29,701941";"26,8532";"51,36109037";"2,074296565";0;"140,2790397";"13,77366007";"6,321174418";"1,650285";"0,664208"
20130121_183000.wav;2;time_1800;18;1;"27,849211";"26,80258";"62,0953687";"2,222889142";0;"142,6819814";"26,56537864";"27,15928692";"1,0388165";"0,81729"
20130121_190000.wav;2;time_1900;19;1;"27,10803";"26,57832";"65,22614949";"2,160527013";0;"141,735554";"22,26656962";"25,99220395";"1,1459835";"0,796196"
20130121_193000.wav;2;time_1900;19;1;"26,26235";"25,76755";"68,93858977";"2,093712533";0;"142,380149";"19,57747489";"19,24559659";"0,6635705";"0,8675385"
20130121_200000.wav;2;time_2000;20;1;"25,60854";"25,31482";"71,36455858";"1,778863342";0;"142,7055233";"11,59539446";"18,22243525";"0,9049545";"0,824014"
20130121_203000.wav;2;time_2000;20;1;"25,062349";"24,67842";"73,57620041";"2,136737826";0;"139,6022595";"13,11627884";"8,734792536";"0,45544";"0,8815685"
20130121_210000.wav;2;time_2100;21;1;"24,45908";"23,83162";"77,09518754";"2,090596809";0;"140,8034997";"12,55211112";"7,120887611";"0,390445";"0,8886015"
20130121_213000.wav;2;time_2100;21;1;"24,089161";"23,27588";"79,2456447";"1,742950553";0;"138,7011886";"9,124956085";"6,002488051";"0,4594825";"0,888342"
20130121_220000.wav;2;time_2200;22;1;"23,898439";"22,98615";"80,06265538";"1,412836608";0;"138,4677591";"9,980636505";"6,252170671";"1,687968";"0,6388315"
20130121_223000.wav;2;time_2200;22;1;"23,695721";"22,73179";"81,04750151";"1,822959631";0;"137,8943217";"10,88117898";"5,988649152";"2,4290205";"0,1614835"
20130121_230000.wav;2;time_2300;23;1;"23,714251";"22,50876";"80,74096522";"1,454004685";0;"139,1372402";"12,83861931";"5,903162147";"1,731689";"0,621305"
20130121_233000.wav;2;time_2300;23;1;"23,857389";"22,59629";"79,70551544";"1,291458663";0;"139,1278632";"11,26860203";"5,432105851";"2,3198985";"0,3129335"
20130122_000000.wav;2;time_0000;0;1;"23,505461";"22,4167";"82,28634221";"1,615776392";0;"139,8348059";"11,98634989";"5,350955998";"2,4031895";"0,2244805"
20130122_003000.wav;2;time_0000;0;1;"23,1632";"22,03088";"84,18102649";"1,802917658";0;"138,5688511";"9,921591372";"5,479930268";"2,3749215";"0,2564595"
20130122_010000.wav;2;time_0100;1;1;"23,00614";"21,70886";"84,87155781";"1,867770075";0;"138,7028563";"10,23536147";"5,303042699";"2,0373995";"0,449801"
20130122_013000.wav;2;time_0100;1;1;"23,001591";"21,48807";"85,08666795";"1,50281914";0;"140,528614";"9,526331416";"7,407266165";"2,4035885";"0,1838065"
20130122_020000.wav;2;time_0200;2;1;"23,03731";"21,53953";"84,7741974";"1,339432648";0;"142,2994979";"20,75386836";"4,516118096";"2,426077";"0,1735805"
20130122_023000.wav;2;time_0200;2;1;"22,909479";"21,60839";"85,36086598";"1,232943517";0;"141,6065909";"19,86468634";"4,806264781";"2,2150865";"0,40409"
20130122_030000.wav;2;time_0300;3;1;"22,489651";"21,45169";"88,65571053";"1,782438744";0;"142,3513007";"18,41582678";"4,706581086";"2,2060105";"0,392451"
20130122_033000.wav;2;time_0300;3;1;"22,329479";"21,18555";"91,01871115";"1,839065635";0;"141,829036";"15,89226309";"4,741683724";"2,0948945";"0,448304"
20130122_040000.wav;2;time_0400;4;1;"22,140091";"20,98194";"92,34424562";"1,560278075";0;"138,3331032";"7,797714013";"4,562258078";"1,831464";"0,5503925"
20130122_043000.wav;2;time_0400;4;1;"21,980789";"20,99446";"92,5346267";"1,296158217";0;"138,5704918";"7,376997885";"4,768602628";"2,4847705";"0,008861"
20130122_050000.wav;2;time_0500;5;1;"22,06255";"21,071";"90,97968992";"1,595826619";0;"137,8087002";"4,086757872";"4,643705984";"0,7983605";"0,822573"
20130122_053000.wav;2;time_0500;5;1;"21,60146";"21,00928";"94,14473242";"2,024842266";0;"138,7424673";"5,372012939";"4,733457263";"2,3054045";"0,3280265"
20130122_060000.wav;2;time_0600;6;1;"21,66366";"20,72563";"93,63647176";"4,480487821";0;"148,8901991";"11,6981887";"3,470424377";"1,6372115";"0,6696675"
20130122_063100.wav;1;time_0600;6;1;"21,681841";"20,75765";"93,00416059";"53,05869922";0;"153,3261146";"18,0126044";"5,653734426";"1,5993895";"0,673249"
20130122_070200.wav;1;time_0700;7;1;"21,752251";"21,85044";"93,83515329";"147,3843355";0;"147,8256704";"10,51636963";"5,28145466";"1,245847";"0,747358"
20130122_073300.wav;1;time_0700;7;1;"22,709551";"23,00953";"90,90015007";"255,4352077";0;"149,9866228";"14,05050167";"7,539922628";"1,3602565";"0,7180875"
20130122_080400.wav;1;time_0800;8;1;"23,91848";"24,3182";"84,70100636";"365,5952951";0;"147,228818";"7,354820106";"10,02467792";"1,2071695";"0,7633665"
20130122_083500.wav;1;time_0800;8;1;"25,26939";"26,33892";"77,06581381";"479,1807871";0;"143,9702476";"9,046819147";"5,274728267";"0,859528";"0,8067225"
20130122_100000.wav;1;time_1000;10;1;"28,76782";"29,87092";"59,40535788";"720,3364244";0;"141,3338719";"6,815299091";"3,663304105";"0,826169";"0,822232"
20130122_103000.wav;1;time_1000;10;1;"29,03915";"30,29184";"57,08739316";"798,8875142";0;"139,8720287";"7,810463408";"3,383485795";"0,154987";"0,9103915"
20130122_110000.wav;1;time_1100;11;1;"29,819981";"30,92271";"54,99806532";"841,4099034";0;"141,2392696";"4,518212945";"2,621206916";"0,021432";"0,915734"
20130122_113000.wav;1;time_1100;11;1;"29,845961";"31,11753";"55,3686965";"762,5374121";0;"141,442686";"4,364018232";"1,900713682";"0,0382115";"0,915427"
20130122_120000.wav;1;time_1200;12;1;"30,490419";"31,51751";"52,79619525";"813,3694699";0;"143,2305804";"9,608724406";"4,182492896";"1,1321175";"0,7904315"
20130122_123000.wav;1;time_1200;12;1;"30,62919";"31,56296";"51,68322826";"808,6204045";0;"143,4357344";"6,230790233";"3,970632323";"0,1380565";"0,905673"
20130122_130000.wav;1;time_1300;13;1;"30,90568";"31,93882";"48,13997046";"587,6950531";0;"139,7255781";"6,686037097";"2,224928757";"0,1199995";"0,911618"
20130122_133000.wav;1;time_1300;13;1;"30,97331";"31,78036";"47,32097578";"595,4994988";0;"139,7140533";"5,572984789";"2,056603941";"0,5053725";"0,875128"
20130122_140000.wav;1;time_1400;14;1;"31,6908";"32,27861";"44,08829537";"611,615639";0;"141,0000321";"5,361160179";"2,905300081";"0,4023235";"0,87857"
20130122_143000.wav;1;time_1400;14;1;"31,676781";"32,24314";"44,18292412";"565,4219209";0;"141,8699618";"5,378526556";"3,001276716";"0,212855";"0,9072705"
20130122_150000.wav;1;time_1500;15;1;"31,64257";"32,16558";"43,1339382";"458,7383517";0;"142,2381242";"7,157227873";"3,324033224";"0,4078935";"0,882997"
20130122_163000.wav;1;time_1600;16;1;"30,8255";"31,32208";"53,04449782";"167,1693441";0;"145,8909381";"9,750886664";"6,617775623";"0,181708";"0,9030725"
20130122_170000.wav;1;time_1700;17;1;"30,267481";"30,00364";"55,49864996";"58,25198468";0;"144,8765591";"9,843936527";"2,461999221";"0,7347135";"0,840431"
20130122_173000.wav;1;time_1700;17;1;"29,66707";"28,4725";"58,55133713";"7,521396697";0;"140,6563695";"8,455138426";"2,31498956";"0,637605";"0,870622"
20130122_180000.wav;2;time_1800;18;1;"28,816271";"27,18805";"63,16524724";"1,927362252";0;"136,187539";"15,12954625";"12,06599943";"1,7763845";"0,628545"
20130122_183000.wav;2;time_1800;18;1;"27,65337";"27,28699";"67,8525186";"1,518918407";0;"146,1787875";"20,29280438";"22,26988166";"0,899706";"0,835324"
20130122_190000.wav;2;time_1900;19;1;"26,99502";"26,87646";"68,3850614";"1,960605272";0;"142,624927";"20,37360253";"20,61190298";"0,9795805";"0,8174205"
20130122_193000.wav;2;time_1900;19;1;"26,44416";"26,27681";"67,6945541";"2,145826662";0;"143,2074029";"11,89304286";"13,79111647";"0,6701545";"0,866529"
20130122_200000.wav;2;time_2000;20;1;"25,87204";"25,45543";"68,98533818";"2,130522563";0;"139,9209987";"14,85846288";"10,75368117";"0,4141935";"0,8913405"
20130122_203000.wav;2;time_2000;20;1;"25,40379";"24,11493";"70,81044128";"2,059847257";0;"137,2287437";"10,9754843";"8,108792919";"1,484001";"0,675914"
20130122_210000.wav;2;time_2100;21;1;"25,04553";"23,42222";"71,51837233";"1,986127683";0;"136,9855135";"10,35955871";"6,939673632";"1,82989";"0,5697725"
20130122_213000.wav;2;time_2100;21;1;"24,873711";"23,001";"72,86262851";"1,832385532";0;"138,623141";"16,22217611";"6,568248417";"2,448319";"0,1514505"
20130122_220000.wav;2;time_2200;22;1;"24,935261";"22,62684";"72,00679605";"1,589039305";0;"140,3401605";"14,26621759";"5,939038369";"1,52983";"0,6970615"
20130122_223000.wav;2;time_2200;22;1;"24,77108";"22,50557";"72,88828171";"1,482523088";0;"137,9321375";"15,18596604";"5,627931887";"2,477684";"0,067634"
20130122_230000.wav;2;time_2300;23;1;"23,952641";"22,27415";"77,60181505";"1,940355385";0;"138,7233051";"12,82089674";"5,1515958";"2,302615";"0,30829"
20130122_233000.wav;2;time_2300;23;1;"23,166281";"21,95557";"83,27550616";"1,871232371";0;"137,8311937";"9,649539258";"5,188472834";"2,4564355";"0,1318185"
20130123_000000.wav;2;time_0000;0;1;"23,103331";"21,74116";"83,11887199";"1,600011479";0;"139,4952898";"11,97506849";"4,806875625";"2,47569";"0,0749855"
20130123_003000.wav;2;time_0000;0;1;"23,090191";"21,6151";"81,2404315";"1,640207044";0;"140,0157443";"12,61288637";"4,613914257";"2,4575835";"0,1297395"
20130123_010000.wav;2;time_0100;1;1;"23,04685";"21,42303";"81,52503408";"1,776223653";0;"140,9454557";"14,67884862";"4,7856264";"2,4702995";"0,0917425"
20130123_013000.wav;2;time_0100;1;1;"22,724239";"21,16184";"83,07861651";"1,840405713";0;"138,7512905";"8,421441467";"5,127527637";"2,248599";"0,3756725"
20130123_020000.wav;2;time_0200;2;1;"22,52594";"20,96862";"84,04660484";"1,924548602";0;"138,562083";"8,938048085";"4,982418718";"1,6989675";"0,657011"
20130123_023000.wav;2;time_0200;2;1;"22,46771";"20,86377";"87,24286829";"2,041650186";0;"139,7247037";"12,881279";"4,730510662";"0,638493";"0,868591"
20130123_030000.wav;2;time_0300;3;1;"21,721991";"20,92118";"94,12643257";"2,192033985";0;"140,2867463";"15,23564633";"4,513227431";"0,6386365";"0,8613715"
20130123_033000.wav;2;time_0300;3;1;"21,48362";"20,8637";"93,96546492";"2,151753296";0;"140,0331531";"14,13474159";"4,570528403";"0,687844";"0,853293"
20130123_040000.wav;2;time_0400;4;1;"21,61281";"20,768";"92,10130092";"2,140500622";0;"139,9569144";"12,13584736";"4,632511043";"0,693429";"0,8449005"
20130123_043000.wav;2;time_0400;4;1;"21,44771";"20,50443";"94,11907922";"2,227327749";0;"138,240754";"5,106342612";"4,307262822";"0,008079";"0,916457"
20130123_050000.wav;2;time_0500;5;1;"21,260691";"20,17177";"95,79641665";"2,218694343";0;"138,2776444";"4,996502829";"4,459120654";"0,261833";"0,902269"
20130123_053000.wav;2;time_0500;5;1;"21,156639";"20,09724";"95,60041144";"2,157942472";0;"138,2997156";"5,099076187";"4,236943912";"0,104167";"0,910632"
20130123_060000.wav;2;time_0600;6;1;"21,32428";"20,26085";"90,00962987";"6,224391798";0;"147,512368";"10,69418208";"3,843304792";"0,7360225";"0,8444765"
20130123_063100.wav;1;time_0600;6;1;"21,012621";"20,27786";"93,35002824";"63,69488349";0;"150,0485656";"11,99073609";"4,885940305";"1,1775205";"0,756514"
20130123_070200.wav;1;time_0700;7;1;"21,32807";"21,45405";"90,42162967";"168,6946998";0;"147,6574075";"11,56019842";"4,613089676";"0,201389";"0,9022955"
20130123_073300.wav;1;time_0700;7;1;"22,18494";"22,30633";"85,06932461";"281,6310077";0;"146,7590369";"11,99578501";"3,402744728";"0,630689";"0,858113"
20130123_080400.wav;1;time_0800;8;1;"22,910839";"23,31383";"80,96207437";"385,0221432";0;"145,6980257";"8,234263484";"2,860624077";"0,176919";"0,9056595"
20130123_083500.wav;1;time_0800;8;1;"23,842739";"24,99348";"74,42709374";"491,1320522";0;"146,2193513";"10,82599191";"3,557895367";"0,585292";"0,8618325"
20130123_090600.wav;1;time_0900;9;1;"24,99469";"26,35387";"69,24444001";"593,3568931";0;"143,3673785";"9,861059808";"6,476345256";"0,655";"0,847572"
20130123_093000.wav;1;time_0900;9;1;"26,245951";"27,7096";"66,72110871";"687,4617686";0;"147,0453984";"14,85172748";"4,068317923";"1,1156145";"0,7764995"
20130123_100000.wav;1;time_1000;10;1;"27,07728";"28,43543";"64,93187958";"757,7742609";0;"141,8594793";"9,454774929";"6,228404041";"1,4405805";"0,727708"
20130123_103000.wav;1;time_1000;10;1;"27,557051";"28,90607";"62,83120219";"814,3815167";0;"141,39244";"7,985315555";"5,346713578";"0,0637745";"0,913731"
20130123_110000.wav;1;time_1100;11;1;"28,031879";"29,56935";"61,2242834";"861,8478026";0;"141,9620529";"6,493368378";"2,609781";"0,223723";"0,9007955"
20130123_113000.wav;1;time_1100;11;1;"28,71563";"29,93174";"56,8722402";"887,6718802";0;"141,9662434";"8,023332649";"1,841772202";"0,5065135";"0,884562"
20130123_120000.wav;1;time_1200;12;1;"29,63089";"30,67728";"50,88642103";"900,9951768";0;"142,66078";"5,494996016";"2,184879805";"0,25585";"0,8945995"
20130123_123000.wav;1;time_1200;12;1;"30,236561";"31,26839";"48,06606309";"877,4657599";0;"142,4821642";"5,942651583";"2,273228659";"0,0274925";"0,915497"
20130123_130000.wav;1;time_1300;13;1;"30,336889";"31,43199";"48,75565044";"685,8966753";0;"142,1490391";"4,225955648";"1,974536805";"0,021203";"0,9159685"
20130123_133000.wav;1;time_1300;13;1;"30,596809";"31,45742";"47,56239489";"604,8147507";0;"142,2462989";"11,20099826";"5,619629457";"0,6949575";"0,834554"
20130123_140000.wav;1;time_1400;14;1;"30,19652";"30,89752";"48,28817469";"364,8022108";0;"146,1606618";"8,272675073";"2,666164006";"0,1237365";"0,91032"
20130123_143000.wav;1;time_1400;14;1;"30,484541";"30,98334";"47,55471887";"362,9416061";0;"141,4538158";"7,860957184";"3,680271496";"0,6247305";"0,8668295"
20130123_153000.wav;1;time_1500;15;1;"30,67556";"31,27424";"48,38176027";"394,5585241";0;"140,8376313";"6,617223373";"2,392053602";"0,404484";"0,890344"
20130123_160000.wav;1;time_1600;16;1;"30,88521";"31,79426";"47,63679617";"298,6624937";0;"142,1093085";"7,396167921";"6,16212317";"0,069667";"0,912365"
20130123_163000.wav;1;time_1600;16;1;"30,55405";"30,87772";"48,93740735";"182,1876635";0;"144,2968499";"7,654464489";"4,555467069";"0,0243745";"0,9157155"
20130123_170000.wav;1;time_1700;17;1;"30,059799";"29,78062";"49,89509869";"69,44392832";0;"142,8049649";"8,674744291";"2,03112059";"0,086195";"0,9123455"
20130123_173000.wav;1;time_1700;17;1;"29,4289";"28,18972";"50,82623255";"8,685719084";0;"140,7442414";"12,78799536";"2,347005606";"0,589819";"0,871705"
20130123_180000.wav;2;time_1800;18;1;"27,76053";"27,0648";"63,01218638";"2,11256578";0;"138,4578988";"8,047329825";"6,083952709";"0,471532";"0,8867335"
20130123_183000.wav;2;time_1800;18;1;"26,95952";"26,75094";"60,44219855";"2,179162319";0;"145,6059617";"23,96291753";"23,35565499";"0,913504";"0,8305225"
20130123_190000.wav;2;time_1900;19;1;"26,134871";"25,92387";"60,03308704";"2,378689305";0;"150,1754515";"19,12162882";"16,16513957";"0,7798755";"0,848374"
20130123_193000.wav;2;time_1900;19;1;"25,34794";"24,81443";"62,61258766";"2,316545925";0;"139,4410634";"17,78624488";"9,903260641";"0,889024";"0,8237295"
20130123_200000.wav;2;time_2000;20;1;"24,93848";"23,76454";"63,76750699";"2,084530825";0;"138,2895133";"12,19187184";"7,552331349";"2,315018";"0,293648"
20130123_203000.wav;2;time_2000;20;1;"24,81175";"22,86911";"64,15155109";"1,997740681";0;"137,6290067";"9,216324121";"6,42302527";"2,333868";"0,268305"
20130123_210000.wav;2;time_2100;21;1;"24,455191";"22,26061";"66,37531729";"2,111759585";0;"137,0368954";"10,7843978";"5,961947998";"0,962483";"0,8252385"
20130123_213000.wav;2;time_2100;21;1;"24,200911";"21,87115";"68,04188678";"1,97300303";0;"137,7934679";"6,356298221";"4,959498816";"0,1915455";"0,9082815"
20130123_220000.wav;2;time_2200;22;1;"23,63555";"21,63609";"71,94574713";"2,215558681";0;"138,1479705";"8,249741404";"5,033641933";"1,5845165";"0,6755315"
20130123_223000.wav;2;time_2200;22;1;"23,321819";"21,22004";"74,51603361";"2,159918883";0;"138,8821809";"7,811294758";"4,270939909";"1,1502595";"0,782343"
20130123_230000.wav;2;time_2300;23;1;"22,88303";"20,84009";"76,73263858";"2,172697271";0;"137,9368963";"5,143184863";"3,79149031";"2,397169";"0,2193575"
20130123_233000.wav;2;time_2300;23;1;"22,254999";"20,57352";"81,01555483";"2,260374153";0;"138,1998662";"6,62627326";"3,949410636";"2,4660755";"0,099657"
20130124_000000.wav;2;time_0000;0;1;"22,694401";"20,25204";"78,15578094";"2,092239275";0;"137,8451458";"4,877213115";"3,585586881";"2,4816055";"0,046269"
20130124_003000.wav;2;time_0000;0;1;"22,151501";"20,066";"80,6763075";"1,579580814";0;"138,0318016";"5,48705768";"3,852308138";"2,483424";"0,031128"
20130124_010000.wav;2;time_0100;1;1;"21,645451";"20,33693";"86,33737928";"1,432534614";0;"138,1483743";"6,707561779";"3,79651242";"2,483941";"0,022827"
20130124_013000.wav;2;time_0100;1;1;"21,518961";"20,14731";"89,17971375";"2,081097612";0;"138,4137471";"7,141969204";"4,176424813";"2,484534";"0,013604"
20130124_020000.wav;2;time_0200;2;1;"21,2661";"19,81911";"90,78936524";"2,150559316";0;"138,5344897";"6,994022728";"4,019261262";"2,439179";"0,126629"
20130124_023000.wav;2;time_0200;2;1;"21,20365";"19,56019";"89,1515513";"2,255258622";0;"138,3622649";"7,34481887";"4,205221968";"0,823593";"0,843476"
20130124_030000.wav;2;time_0300;3;1;"20,7071";"19,38701";"88,75362959";"2,402851684";0;"138,355132";"6,748831214";"3,6676519";"0,27765";"0,900761"
20130124_033000.wav;2;time_0300;3;1;"20,34269";"19,15846";"88,71576327";"2,393754418";0;"139,1303551";"8,939413506";"3,793513086";"0,2912135";"0,900673"
20130124_040000.wav;2;time_0400;4;1;"20,39706";"18,99958";"86,11329934";"2,408675447";0;"139,8635895";"9,695770446";"3,777351189";"0,7115265";"0,84907"
20130124_043000.wav;2;time_0400;4;1;"20,162251";"18,82752";"86,90481658";"2,529106622";0;"139,1084287";"6,470066119";"3,472272661";"0,142644";"0,9081915"
20130124_050000.wav;2;time_0500;5;1;"19,81562";"18,85465";"90,14864919";"2,580942005";0;"140,2098819";"9,417429706";"4,106246116";"0,2388125";"0,8973375"
20130124_053000.wav;2;time_0500;5;1;"19,90753";"18,59697";"88,06854698";"2,466878978";0;"139,9708559";"5,603914352";"3,343291299";"0,060537";"0,913873"
20130124_060000.wav;2;time_0600;6;1;"19,38957";"18,3274";"90,25878973";"6,809632575";0;"147,3236505";"14,06911706";"4,825211029";"1,2813925";"0,75773"
20130124_063100.wav;1;time_0600;6;1;"19,170799";"18,45932";"92,40393184";"61,53085494";0;"145,9738427";"15,10613152";"2,978621116";"0,7451865";"0,8447085"
20130124_070200.wav;1;time_0700;7;1;"19,60627";"19,63449";"90,2037795";"163,9737263";0;"151,7124694";"11,78443462";"5,322597095";"1,43891";"0,702197"
20130124_073300.wav;1;time_0700;7;1;"20,707001";"20,79961";"85,2159197";"285,7372535";0;"145,6843111";"8,0747773";"4,184287495";"0,888341";"0,807876"
20130124_083500.wav;1;time_0800;8;1;"23,0562";"24,26241";"74,70976034";"500,4480307";0;"146,1341367";"11,15088206";"3,047837104";"0,7940715";"0,8430785"
