11.3157	21.3614
11.4364	21.0926
11.6057	20.8048
11.8597	20.5508
12.1137	20.2968
12.5709	19.9073
13.1297	19.5178
13.6885	19.1114
14.1796	18.8066
14.84	18.5526
15.4326	18.6204
15.9237	18.7897
16.3809	19.0437
16.7704	19.3146
17.1429	19.6702
17.4647	20.1444
17.5832	20.5169
17.6001	20.8556
17.5832	21.0926
17.4985	21.3974
17.38	21.6345
17.2445	21.8885
17.0075	22.1086
16.7535	22.2949
16.4825	22.4304
16.1438	22.4642
15.7713	22.4304
15.5004	22.4134
15.1956	22.3288
14.8908	22.278
14.586	22.2102
14.2304	22.1256
13.7901	22.0917
13.4176	22.024
12.9265	21.9732
12.5709	21.8546
12.1306	21.7192
11.7073	21.5498
11.4364	21.516
