7.9248	12.6238
8.0836	12.427
8.3884	12.3
8.8329	12.1476
9.3536	11.9952
9.7092	11.919
10.1664	11.8174
10.4966	11.7539
10.8395	11.7158
11.2078	11.6777
11.6269	11.792
12.0206	11.9698
12.3762	12.2111
12.7191	12.5286
13.0112	12.8207
13.2144	13.1001
13.3795	13.5319
13.3795	13.9764
13.2906	14.3193
13.0239	14.713
12.736	14.9839
12.3296	15.1363
11.9571	15.1363
11.5845	15.0516
11.2205	14.8654
10.903	14.6622
10.6109	14.4717
10.2172	14.2939
9.7981	14.0399
9.5187	13.8748
9.2774	13.7224
9.1377	13.6208
8.9472	13.5573
8.8075	13.4684
8.5916	13.2652
8.4392	13.1509
8.3122	13.0366
8.1598	12.9096
8.0074	12.808
