15.5977	15.7925
15.3607	15.6909
15.2167	15.5554
15.0135	15.3691
14.8527	15.1829
14.6918	14.9712
14.5479	14.7341
14.4039	14.5055
14.2854	14.3023
14.1669	13.9383
14.1923	13.6504
14.2346	13.3202
14.3447	12.9985
14.4547	12.7191
14.5648	12.4397
14.7595	12.1687
14.9373	12.0248
15.1321	11.9063
15.3268	11.8893
15.5385	11.8978
15.7586	11.9909
15.911	12.1264
16.0719	12.3465
16.1311	12.5413
16.1819	12.7445
16.1819	12.99
16.1735	13.2694
16.1565	13.5573
16.1227	13.8705
16.0888	14.1161
16.0549	14.3108
16.0211	14.5309
15.9872	14.7087
15.9533	14.9289
15.911	15.149
15.8771	15.2929
15.8433	15.4707
15.7925	15.5977
15.7163	15.7417
