2.9718	18.796
3.0247	18.4934
3.1602	18.3071
3.3973	18.087
3.6851	17.7822
3.973	17.5282
4.3117	17.2403
4.7011	16.9863
4.989	16.817
5.3446	16.6645
5.751	16.5968
6.1913	16.6815
6.6146	16.7831
6.9871	16.9016
7.3597	17.071
7.6645	17.2911
7.8677	17.6298
8.0031	17.9515
8.0201	18.2902
8.0031	18.595
7.8846	18.849
7.7491	19.0691
7.5459	19.2215
7.3089	19.357
7.0379	19.4416
6.6654	19.4924
6.3267	19.4586
5.8695	19.3908
5.5139	19.3231
5.1583	19.2723
4.7689	19.2554
4.4641	19.1707
4.1593	19.1368
3.9222	19.103
3.6513	19.0522
3.4481	18.9675
3.2957	18.9336
3.1771	18.8998
3.0586	18.8828
