1.3653	12.9604
1.4288	12.7953
1.5812	12.6302
1.759	12.4651
2.0511	12.2746
2.3686	12.0714
2.648	11.9063
2.9528	11.7539
3.3846	11.5761
3.8799	11.411
4.3371	11.4491
4.6927	11.5634
5.1118	11.665
5.5436	11.7666
5.8611	11.8936
6.2294	12.1349
6.4834	12.4016
6.6485	12.7445
6.7247	13.0874
6.6231	13.6335
6.4961	13.8875
6.2421	14.1161
5.8865	14.2812
5.5563	14.332
5.1499	14.3193
4.7435	14.2431
4.4006	14.1669
4.1593	14.0907
3.8926	14.0272
3.5116	13.9002
3.2322	13.824
2.902	13.7351
2.5845	13.6335
2.3051	13.5319
2.0384	13.3795
1.8098	13.2652
1.7209	13.189
1.5939	13.1255
1.4669	13.0874
