3.302	10.8585
3.4355	10.6024
3.6316	10.3846
3.8058	10.145
4.1108	9.84
4.394	9.7093
4.5683	9.4914
4.7643	9.339
5.004	9.1429
5.3743	8.9033
6.006	8.8161
6.507	8.8597
6.8774	8.9686
7.2913	9.1211
7.5091	9.2736
7.7487	9.5786
7.923	9.9053
7.9666	10.1014
7.9448	10.2974
7.923	10.4935
7.8576	10.842
7.7269	11.0381
7.5527	11.1906
7.3784	11.3866
7.0299	11.4738
6.7031	11.5391
6.3328	11.5391
6.0278	11.5609
5.7446	11.5391
5.505	11.4956
5.2436	11.5173
5.0257	11.4956
4.7643	11.4956
4.5465	11.4302
4.3504	11.4084
4.0455	11.2995
3.8712	11.2342
3.6098	11.1688
3.3919	11.0599
