12.4185	15.8898
12.4778	15.729
12.6217	15.5935
12.7741	15.4665
13.0112	15.348
13.2652	15.1702
13.553	15.0178
13.7308	14.9331
13.9764	14.8061
14.3066	14.6368
14.4928	14.6368
14.7638	14.696
14.9924	14.7722
15.1956	14.8315
15.3988	14.95
15.6147	15.1194
15.8179	15.331
15.9195	15.585
15.911	15.7798
15.8941	15.9914
15.8602	16.1862
15.8179	16.364
15.6993	16.5079
15.53	16.618
15.2845	16.6688
15.0643	16.6603
14.8527	16.6603
14.5902	16.6603
14.387	16.6603
14.2007	16.6349
13.9637	16.5799
13.7732	16.5164
13.5573	16.4656
13.3668	16.3894
13.1636	16.3132
12.9858	16.2243
12.8418	16.1396
12.6048	16.0211
12.5116	16.0041
