10.4585	11.4491
10.2172	11.3475
10.014	11.1951
9.8362	11.0173
9.6584	10.8522
9.4298	10.5982
9.2266	10.4077
9.0488	10.1537
8.8837	9.8743
8.7694	9.5695
8.7694	9.3155
8.7948	9.0996
8.8202	8.8329
8.9218	8.5281
8.9853	8.2868
9.0615	8.0582
9.2012	7.8169
9.4171	7.6391
9.6965	7.4867
10.1156	7.3978
10.4204	7.474
10.6998	7.5883
10.8903	7.7915
10.9919	8.0201
11.0046	8.2614
11.03	8.5281
11.0046	8.7694
10.9919	9.0488
10.9538	9.3028
10.9284	9.5822
10.9157	9.8108
10.903	10.0394
10.8522	10.2807
10.8268	10.5347
10.776	10.7125
10.7252	10.8522
10.6744	11.03
10.6236	11.2586
10.5982	11.3856
