2.7115	8.5238
2.7707	8.3545
2.9231	8.1513
3.0671	8.0243
3.3041	7.8211
3.5581	7.6518
3.7952	7.5163
4.0831	7.3724
4.4641	7.22
4.862	7.1353
5.2345	7.1861
5.5478	7.3046
5.8441	7.3978
6.1574	7.5248
6.4876	7.6941
6.7585	7.9312
6.9363	8.219
6.9871	8.4476
6.9956	8.6254
6.9194	8.9472
6.8093	9.1504
6.6739	9.3112
6.4368	9.4636
6.1151	9.5483
5.8018	9.5483
5.5647	9.5144
5.3954	9.4636
5.2091	9.4044
5.0313	9.3282
4.8281	9.2435
4.5911	9.1504
4.354	9.0826
4.0746	8.9726
3.8545	8.9133
3.6259	8.8456
3.4311	8.7863
3.2195	8.727
3.0247	8.6678
2.7877	8.6254
