12.2809	16.8783
12.3677	16.6857
12.554	16.5164
12.8588	16.2793
13.1636	16.0422
13.57	15.8052
13.9594	15.6189
14.1965	15.5173
14.4844	15.4326
14.9077	15.2125
15.3818	15.2633
15.7544	15.3818
16.1269	15.585
16.4994	15.839
16.8212	16.1438
17.0075	16.4656
17.0371	16.7831
17.0752	17.1133
17.0117	17.3673
16.8593	17.6213
16.6942	17.8118
16.5291	17.9642
16.3132	18.0912
16.0973	18.1293
15.8687	18.142
15.5512	18.1166
15.2718	18.0277
15.094	17.9515
14.8527	17.8753
14.6114	17.8118
14.3955	17.6975
14.1923	17.6467
13.9637	17.5832
13.7097	17.5197
13.5319	17.4943
13.2779	17.4181
13.0366	17.2911
12.6725	17.1133
12.4185	16.9948
