2.7623	7.7915
2.8893	7.5798
3.1094	7.3089
3.3126	7.0887
3.6174	6.8686
3.9053	6.5977
4.2778	6.3267
4.6503	6.0558
5.1414	5.7171
5.9034	5.3785
6.2929	5.2769
6.8009	5.3277
7.2073	5.3785
7.6856	5.4716
8.092	5.5393
8.5323	5.7087
8.9895	5.9119
9.3282	6.2675
9.633	6.7247
9.6838	7.4189
9.5822	7.8592
9.4298	8.1301
9.1927	8.3333
9.0064	8.5196
8.6678	8.7059
8.3968	8.8075
8.0412	8.8921
7.6687	8.926
7.1607	8.926
6.6527	8.8413
6.2632	8.7905
5.7891	8.7059
5.315	8.5916
4.8662	8.49
4.4937	8.4222
4.1042	8.2698
3.7317	8.1682
3.3253	8.0497
2.9528	7.982
