2.449	16.1438
2.5083	15.9406
2.6437	15.7544
2.8215	15.5173
3.0925	15.2718
3.338	15.0516
3.6428	14.7807
3.9561	14.5944
4.3286	14.4082
4.7011	14.2558
5.1499	14.2812
5.4801	14.3066
5.8018	14.3743
6.2421	14.4759
6.5723	14.6029
7.021	14.8315
7.2919	15.1024
7.4867	15.4326
7.5798	15.8221
7.5121	16.2031
7.4105	16.4994
7.2327	16.6857
6.9702	16.8974
6.6061	17.0244
6.2167	17.0583
5.8187	17.0329
5.4293	16.999
5.0144	16.9482
4.735	16.872
4.3794	16.7789
4.0746	16.6942
3.8121	16.6349
3.5158	16.5333
3.2449	16.4317
3.0586	16.3386
2.9062	16.2878
2.7369	16.2454
2.6437	16.2454
2.5083	16.2116
