1.5388	4.0238
1.6235	3.7698
1.7928	3.4819
2.0468	3.211
2.3178	2.957
2.6903	2.6522
2.9782	2.449
3.4354	2.0765
3.9095	1.8225
4.553	1.4499
4.9932	1.3822
5.5182	1.4499
5.9584	1.5177
6.4156	1.6362
6.9575	1.8394
7.3978	2.0934
7.7703	2.4829
7.9566	2.8893
8.0412	3.2618
8.0751	3.6851
8.0243	4.1085
7.838	4.5149
7.5671	4.7858
7.2284	4.989
6.8728	5.0737
6.3648	5.0906
5.9246	5.0398
5.6028	4.989
5.2472	4.9043
4.8239	4.8366
4.4006	4.7519
3.9603	4.6842
3.52	4.5995
3.1306	4.5657
2.7411	4.4979
2.3008	4.3794
2.0299	4.3117
1.8267	4.227
1.6743	4.1254
