12.3508	14.1288
12.3338	13.8578
12.4524	13.6377
12.5878	13.4006
12.8757	12.9773
13.1636	12.6386
13.4514	12.3
13.6885	12.029
13.9425	11.8089
14.315	11.6396
14.8569	11.6057
15.4496	11.7073
15.9576	11.8766
16.3978	12.1645
16.7535	12.4524
16.9059	12.7572
16.9905	13.0958
17.0075	13.299
16.9736	13.4853
16.9567	13.6377
16.8381	13.7901
16.6857	14.0441
16.4825	14.1288
16.2624	14.2304
15.9576	14.2981
15.6189	14.2473
15.2633	14.1965
14.9924	14.1626
14.6537	14.1796
14.2304	14.1796
13.9594	14.1626
13.7054	14.1796
13.4684	14.1796
13.2821	14.1796
13.045	14.1965
12.808	14.1796
12.6725	14.1457
12.537	14.2134
12.4524	14.1626
