5.7023	18.796
5.8018	18.5399
5.9881	18.3875
6.1743	18.2521
6.3267	18.0997
6.5469	17.9134
6.6993	17.761
6.9194	17.6086
7.1395	17.5409
7.4105	17.3715
7.7661	17.3207
8.0709	17.3207
8.3757	17.3715
8.6974	17.4223
8.9683	17.5239
9.2731	17.6425
9.5271	17.8626
9.6626	18.1335
9.6965	18.3367
9.7134	18.5399
9.6287	18.7601
9.4763	18.9802
9.2393	19.0818
9.0022	19.1834
8.7143	19.2342
8.4434	19.2342
8.1217	19.2511
7.8846	19.2342
7.6645	19.2342
7.4613	19.2342
7.2411	19.2342
7.0718	19.2003
6.9025	19.1834
6.6823	19.1326
6.4453	19.1157
6.2421	19.0818
6.1066	19.0649
5.8865	19.0141
5.7341	18.9802
