2.3749	15.621
2.449	15.3945
2.6522	15.1067
2.8723	14.8357
3.1602	14.5479
3.5158	14.2092
3.9053	13.9213
4.2439	13.6843
4.4979	13.498
4.9382	13.244
5.497	13.1932
5.9203	13.244
6.3945	13.3287
6.9194	13.5319
7.3089	13.6843
7.6137	13.8875
7.8846	14.1753
8.0201	14.4293
8.1047	14.7341
8.1217	15.1575
8.0709	15.4623
7.9862	15.784
7.8338	16.0041
7.6475	16.2412
7.3597	16.3597
6.9533	16.4613
6.4791	16.4444
6.1235	16.3767
5.751	16.3428
5.4631	16.2751
5.1414	16.2581
4.7519	16.2073
4.3794	16.1565
3.9899	16.0719
3.6343	16.0211
3.2957	15.9025
2.9739	15.8348
2.6861	15.8009
2.4998	15.784
