4.4831	13.5763
4.5445	13.3795
4.7477	13.2863
4.9509	13.1509
5.1541	13.0323
5.3827	12.8884
5.569	12.7783
5.7891	12.6767
6.077	12.5413
6.458	12.4397
6.7247	12.4524
7.0422	12.6175
7.2962	12.7445
7.5502	12.935
7.7872	13.1636
7.9058	13.426
7.9142	13.6208
7.8973	13.7816
7.8634	13.8917
7.8042	14.0272
7.6687	14.1711
7.5163	14.2981
7.3216	14.3912
7.093	14.4166
6.8559	14.4251
6.6781	14.3828
6.5088	14.3743
6.3056	14.315
6.0516	14.2558
5.8738	14.205
5.6833	14.1542
5.5055	14.078
5.3277	14.0399
5.1753	14.0018
4.9848	13.9256
4.8832	13.8536
4.7816	13.7943
4.663	13.7266
4.5445	13.7012
