11.7496	25.3429
11.8174	25.0889
11.9528	24.818
12.173	24.564
12.4778	24.293
12.7487	24.056
13.0874	23.802
13.4938	23.548
13.7986	23.3617
14.2219	23.1924
14.8654	23.1246
15.2887	23.2093
15.6951	23.3278
16.0507	23.4972
16.3724	23.7173
16.7111	23.9882
16.9651	24.3946
17.0667	24.6994
17.1006	24.9704
17.0667	25.2752
17.0159	25.563
16.8974	25.8001
16.6942	26.0202
16.474	26.1557
16.1692	26.2742
15.7798	26.2573
15.4072	26.2065
15.0008	26.1049
14.7468	26.0372
14.3404	25.9186
13.9848	25.8848
13.6123	25.7493
13.2906	25.6646
13.0196	25.58
12.6302	25.5461
12.3254	25.4953
12.1391	25.4953
11.9867	25.4784
11.8174	25.4445
