2.68	6.8733
2.6967	6.8033
2.7367	6.7411
2.7856	6.6878
2.8656	6.6211
2.9367	6.5722
2.9944	6.5456
3.0389	6.5189
3.0878	6.4967
3.1411	6.4567
3.2256	6.4389
3.3189	6.4389
3.39	6.4344
3.5011	6.4611
3.5856	6.4833
3.7011	6.51
3.8078	6.5767
3.8478	6.6433
3.8789	6.7233
3.8922	6.8078
3.87	6.8878
3.8433	6.9322
3.8078	6.9767
3.7767	7.0122
3.6967	7.0389
3.6256	7.0433
3.5544	7.0433
3.5056	7.0256
3.4211	7.0122
3.35	6.9989
3.2789	6.99
3.2167	6.99
3.1456	6.9722
3.07	6.9589
2.9944	6.95
2.8967	6.9411
2.8433	6.9322
2.79	6.9233
2.71	6.9056
