3.0163	24.5301
3.084	24.293
3.2872	24.0898
3.5751	23.8189
3.8968	23.548
4.3709	23.2262
4.7773	22.9384
5.1329	22.7182
5.4377	22.6166
5.8949	22.3965
6.4029	22.4134
6.9279	22.5658
7.4359	22.786
7.8423	23.0061
8.1809	23.3617
8.3672	23.6665
8.4349	23.9374
8.4688	24.2761
8.4688	24.4962
8.3672	24.7502
8.2656	25.0042
8.0963	25.1397
7.9269	25.3598
7.6052	25.4953
7.2835	25.58
6.9956	25.6138
6.6569	25.6477
6.3521	25.6477
6.0981	25.6308
5.7595	25.58
5.5224	25.5292
5.3361	25.4784
5.116	25.4106
4.8789	25.3429
4.6588	25.2921
4.2185	25.1058
3.846	25.0212
3.4057	24.7502
3.1687	24.6994
