11.1316	4.5022
11.1316	4.2863
11.2078	4.0069
11.3221	3.7783
11.411	3.5624
11.6777	3.1941
11.9317	2.8385
12.2111	2.521
12.5794	2.1781
12.9731	1.9622
13.3287	1.8987
13.697	1.8987
14.0272	1.9876
14.3447	2.1273
14.6918	2.3135
15.0643	2.5337
15.3522	2.7877
15.5046	3.1094
15.5554	3.3634
15.5893	3.6851
15.5385	3.9053
15.4369	4.1593
15.2845	4.3963
15.0982	4.5657
14.895	4.6503
14.5902	4.7519
14.2177	4.8027
13.9552	4.8197
13.7266	4.8112
13.4811	4.7858
13.2271	4.7858
13.0069	4.7689
12.7699	4.7519
12.5497	4.735
12.3211	4.7054
12.0925	4.6969
11.7962	4.6715
11.4914	4.6292
11.2374	4.5953
