10.6066	17.2784
10.6659	17.1514
10.8268	17.0583
10.9961	16.9313
11.14	16.8297
11.3517	16.7196
11.5041	16.6264
11.7496	16.491
12.0206	16.3978
12.4354	16.2539
12.7064	16.2793
12.9604	16.3809
13.1551	16.474
13.3583	16.5587
13.6123	16.6349
13.8409	16.745
13.9933	16.8381
14.1457	17.0159
14.2304	17.2191
14.2558	17.5578
14.2304	17.761
14.1288	18.015
13.9425	18.1759
13.7647	18.2521
13.5446	18.3029
13.3244	18.3029
13.1128	18.269
12.935	18.2521
12.6979	18.1759
12.4862	18.1166
12.3	18.0827
12.0798	18.015
11.8851	17.9811
11.7242	17.9473
11.5549	17.8965
11.3432	17.8118
11.1316	17.7017
10.8691	17.5578
10.6913	17.4054
