10.3823	13.2906
10.3696	13.1572
10.4394	13.0048
10.541	12.808
10.6553	12.6238
10.7823	12.427
10.922	12.2555
11.0808	12.065
11.2586	11.8809
11.5062	11.684
11.811	11.5761
12.0968	11.538
12.3	11.4999
12.5286	11.4872
12.7191	11.4872
12.9604	11.5126
13.1974	11.5845
13.4091	11.7369
13.5276	11.8809
13.6292	12.0925
13.6631	12.2619
13.6462	12.4481
13.5784	12.5751
13.4514	12.736
13.335	12.8461
13.1826	12.935
13.0556	12.9667
12.8778	13.0175
12.6937	13.0302
12.5286	13.081
12.3	13.1699
12.0714	13.2398
11.8364	13.2906
11.5316	13.335
11.2586	13.3668
10.9792	13.3731
10.7315	13.335
10.5664	13.3287
10.4521	13.3541
