11.665	20.8979
11.7031	20.809
11.7602	20.7137
11.8872	20.6312
12.0269	20.5296
12.192	20.4343
12.3635	20.3518
12.5984	20.2248
12.8143	20.1295
13.1255	20.0216
13.3223	20.0343
13.5763	20.0787
13.7351	20.1613
13.9065	20.2946
14.0462	20.4216
14.1732	20.555
14.2939	20.7074
14.351	20.8788
14.3637	21.0058
14.3637	21.1709
14.3066	21.317
14.2685	21.4249
14.205	21.5265
14.1161	21.6027
13.9764	21.6916
13.7922	21.717
13.5763	21.7234
13.3541	21.6916
13.1826	21.6535
12.9731	21.6091
12.8334	21.5646
12.681	21.5011
12.5095	21.4567
12.3952	21.3995
12.3	21.3551
12.1412	21.2344
12.0079	21.1455
11.8491	21.0439
11.7348	20.9868
