species,Lat,Lon,Temp,Sal
Actinastrum hantzschii,58.7385,17.0715,8.47561836242676,6.30913877487183
Actinastrum hantzschii,65.63597,22.26549,5.61140918731689,3.92507791519165
Actinastrum hantzschii,36.375926,120.682265,15.0515661239624,28.1543598175049
Actinastrum hantzschii,59.345379,11.04677,9.96331596374512,28.1295890808105
Actinastrum hantzschii,63.5,19.817,6.70700597763062,4.94527387619019
Actinastrum hantzschii,63.525,19.80817,6.66263294219971,4.93662405014038
Actinastrum hantzschii,63.49933,19.81817,6.70700597763062,4.94527387619019
Actinastrum hantzschii,65.73,22.44667,5.56509876251221,3.92763590812683
Actinastrum hantzschii,65.8075,22.375,5.53015899658203,3.92492890357971
Actinastrum hantzschii,63.71049,20.33597,6.40638303756714,4.80235576629639
Actinastrum hantzschii,65.80783,22.3745,5.53015899658203,3.92492890357971
Actinastrum hantzschii,71.74669,128.87004,0.533685028553009,11.5499706268311
Actinastrum hantzschii,2.599924,6.465848,27.9076366424561,32.5920333862305
Actinastrum hantzschii,2.599924,6.465848,27.9076366424561,32.5920333862305
Actinastrum hantzschii,54.38,18.96,10.270149230957,6.80853605270386
Actinastrum hantzschii,52.426568,5.018184,11.9283771514893,31.1819515228271
Actinastrum hantzschii,52.587521,5.026414,11.9316139221191,31.6008529663086
Actinastrum hantzschii,52.543608,5.031741,11.9350347518921,31.474250793457
Actinastrum hantzschii,52.874694,4.923804,11.8842372894287,31.707691192627
Actinastrum hantzschii,53.14708,4.861558,11.862380027771,31.9426345825195
Actinastrum hantzschii,54.38,18.93,10.270149230957,6.80853605270386
Actinastrum hantzschii,63.66433,20.361,6.48706817626953,4.85276079177856
Actinastrum hantzschii,54.46,18.96,10.2991285324097,6.82462787628174
Actinastrum hantzschii,51.550564,4.239958,12.0810089111328,30.5118846893311
Actinastrum hantzschii,51.829267,4.284024,12.0569868087769,30.2308807373047
Actinastrum hantzschii,51.810643,4.306435,12.0569868087769,30.2308807373047
Actinastrum hantzschii,51.676385,4.254526,12.0584077835083,30.4005928039551
Actinastrum hantzschii,51.697806,4.328473,12.0584077835083,30.4005928039551
Actinastrum hantzschii,51.738101,4.245696,12.0654706954956,30.3954105377197
Actinastrum hantzschii,52.745811,5.12657,11.9235677719116,31.6043758392334
Actinastrum hantzschii,51.678525,4.492358,12.0502338409424,30.2407341003418
Actinastrum hantzschii,51.682186,4.214642,12.0654706954956,30.3954105377197
Actinastrum hantzschii,51.735099,4.169864,12.0654706954956,30.3954105377197
Actinastrum hantzschii,51.749986,4.20593,12.0654706954956,30.3954105377197
Actinastrum hantzschii,51.805924,4.031949,12.089186668396,30.4697647094727
Actinastrum hantzschii,51.798992,3.875192,12.1135778427124,30.4922561645508
Actinastrum hantzschii,51.803814,3.950607,12.0947465896606,30.5704326629639
Actinastrum hantzschii,51.804218,4.030565,12.089186668396,30.4697647094727
Actinastrum hantzschii,51.798513,4.029287,12.089186668396,30.4697647094727
Actinastrum hantzschii,53.410616,6.190976,11.4981412887573,32.1301002502441
Actinastrum hantzschii,52.722257,5.139365,11.9235677719116,31.6043758392334
Actinastrum hantzschii,51.824378,4.289859,12.0569868087769,30.2308807373047
Actinastrum hantzschii,51.767582,4.105312,12.0798015594482,30.4909572601318
Actinastrum hantzschii,51.802757,3.88349,12.1135778427124,30.4922561645508
Actinastrum hantzschii,51.814685,3.965548,12.0947465896606,30.5704326629639
Actinastrum hantzschii,51.739322,4.082744,12.0883893966675,30.6209297180176
Actinastrum hantzschii,51.825899,4.028084,12.089186668396,30.4697647094727
Actinastrum hantzschii,51.80542,3.945887,12.0947465896606,30.5704326629639
Actinastrum hantzschii,51.686232,4.347892,12.0524778366089,30.2375812530518
Actinastrum hantzschii,51.803613,4.090788,12.0798015594482,30.4909572601318
Actinastrum hantzschii,52.900026,5.036869,11.8911256790161,31.5886306762695
Actinastrum hantzschii,53.14708,4.861558,11.862380027771,31.9426345825195
Actinastrum hantzschii,52.717277,5.228278,11.920093536377,31.4723262786865
Actinastrum hantzschii,51.847669,4.077676,12.0894479751587,30.469518661499
Actinastrum hantzschii,51.685397,4.2121,12.0654706954956,30.3954105377197
Actinastrum hantzschii,51.707094,4.128745,12.072416305542,30.653341293335
Actinastrum hantzschii,51.693588,4.22492,12.0654706954956,30.3954105377197
Actinastrum hantzschii,51.749997,4.168391,12.0654706954956,30.3954105377197
Actinastrum hantzschii,51.823745,4.134222,12.0798015594482,30.4909572601318
Actinastrum hantzschii,51.661999,4.314307,12.0554542541504,30.4123573303223
Actinastrum hantzschii,51.828731,4.006585,12.089186668396,30.4697647094727
Actinastrum hantzschii,51.929283,4.143144,12.0830926895142,30.2878322601318
Actinastrum hantzschii,35.945283,126.682153,15.1040782928467,29.5947914123535
Actinastrum hantzschii,53.3752,6.164304,11.4905605316162,32.301155090332
Actinastrum hantzschii,54.39,18.96,10.270149230957,6.80853605270386
Actinastrum hantzschii,51.676385,4.254526,12.0584077835083,30.4005928039551
Actinastrum hantzschii,51.823745,4.134222,12.0798015594482,30.4909572601318
Actinastrum hantzschii,51.735099,4.169864,12.0654706954956,30.3954105377197
Actinastrum hantzschii,51.749986,4.20593,12.0654706954956,30.3954105377197
Actinastrum hantzschii,51.693588,4.22492,12.0654706954956,30.3954105377197
Actinastrum hantzschii,51.825899,4.028084,12.089186668396,30.4697647094727
Actinastrum hantzschii,51.71603,4.497476,12.0502338409424,30.2407341003418
Actinastrum hantzschii,54.4,18.96,10.270149230957,6.80853605270386
Actinastrum hantzschii,54.38,19.06,10.3136148452759,6.81853103637695
Actinastrum hantzschii,54.53,19.08,10.3438100814819,6.86807918548584
Actinastrum hantzschii,54.37,18.83,10.2246618270874,6.79097509384155
Actinastrum hantzschii,54.45,14.98,10.1700639724731,7.20908117294312
Actinastrum hantzschii,51.75517,4.318003,12.0569868087769,30.2308807373047
Actinastrum hantzschii,54.49817,19.11267,10.3512868881226,6.86408996582031
Actinastrum hantzschii,54.40117,18.95933,10.270149230957,6.80853605270386
Actinastrum hantzschii,54.383,18.958,10.270149230957,6.80853605270386
Actinastrum hantzschii,54.48,18.565,10.2216796875,6.7254581451416
Actinastrum hantzschii,54.38833,18.964,10.270149230957,6.80853605270386
Actinastrum hantzschii,54.36817,19.1485,10.3287439346313,6.86002492904663
Actinastrum hantzschii,54.4665,19.61083,10.4522275924683,6.83644676208496
Actinastrum hantzschii,54.39967,18.96217,10.270149230957,6.80853605270386
Actinastrum hantzschii,54.39167,18.70917,10.2013254165649,6.7804160118103
Actinastrum hantzschii,54.50683,19.5205,10.4750442504883,6.84623289108276
Actinastrum hantzschii,54.52297,18.96667,10.3261117935181,6.85893106460571
Actinastrum hantzschii,54.43513,19.46092,10.4561815261841,6.85098695755005
Actinastrum hantzschii,54.4187,19.41907,10.4561815261841,6.85098695755005
Actinastrum hantzschii,54.37347,19.23997,10.3676481246948,6.84242916107178
Actinastrum hantzschii,54.40483,19,10.3136148452759,6.81853103637695
Actinastrum hantzschii,54.37673,18.92947,10.270149230957,6.80853605270386
Actinastrum hantzschii,54.4915,18.71333,10.2374849319458,6.75598812103271
Actinastrum hantzschii,54.4478,18.5757,10.2216796875,6.7254581451416
Actinastrum hantzschii,35.608333,139.898333,19.4882888793945,33.4775505065918
Actinastrum hantzschii,35.604167,139.966111,19.5132026672363,33.512767791748
