species,Lat,Lon,Temp,Sal
Arrhis phyllonyx,69.5151,18.959829,6.3264012336731,34.2298011779785
Arrhis phyllonyx,69.27678,19.360549,6.05388116836548,34.2458992004395
Arrhis phyllonyx,64.077908,10.141794,8.86260795593262,33.5034942626953
Arrhis phyllonyx,70.698026,28.148616,6.15295076370239,34.0986747741699
Arrhis phyllonyx,70.08599,29.06074,5.64892387390137,33.1632232666016
Arrhis phyllonyx,70.53813,30.146857,6.19656991958618,34.4472579956055
Arrhis phyllonyx,70.537762,30.14969,6.19656991958618,34.4472579956055
Arrhis phyllonyx,68.44587,14.83875,7.39610719680786,34.0241470336914
Arrhis phyllonyx,68.44505,14.83158,7.43028879165649,34.0929908752441
Arrhis phyllonyx,63.835662,11.392169,8.48135757446289,33.4668312072754
Arrhis phyllonyx,68.63067,15.4939,7.22393321990967,34.0130653381348
Arrhis phyllonyx,68.63028,15.49137,7.22393321990967,34.0130653381348
Arrhis phyllonyx,68.63415,15.2848,7.2527379989624,34.0305442810059
Arrhis phyllonyx,68.62802,15.2686,7.2527379989624,34.0305442810059
Arrhis phyllonyx,69.98643,20.71272,6.54834413528442,34.2970886230469
Arrhis phyllonyx,64.68567,11.37023,8.5743465423584,33.3546333312988
Arrhis phyllonyx,64.92325,11.90043,8.45301723480225,33.6175727844238
Arrhis phyllonyx,68.78915,17.2155,6.96870613098145,33.8077812194824
Arrhis phyllonyx,78.3207,15.162759,1.43145394325256,34.6406517028809
Arrhis phyllonyx,60.12237,5.9289,9.61695098876953,32.5336227416992
Arrhis phyllonyx,60.11543,5.932681,9.61695098876953,32.5336227416992
Arrhis phyllonyx,69.88593,21.74818,6.33730602264404,34.1023178100586
Arrhis phyllonyx,70.760119,25.655898,6.10004901885986,33.9399833679199
Arrhis phyllonyx,69.03207,17.27188,7.04850482940674,33.8754768371582
Arrhis phyllonyx,59.06667,9.7095,10.2247905731201,28.8720951080322
Arrhis phyllonyx,76,31.2197,3.14974498748779,34.6604080200195
Arrhis phyllonyx,76,31.2193,3.14974498748779,34.6604080200195
Arrhis phyllonyx,76,31.2217,3.14974498748779,34.6604080200195
Arrhis phyllonyx,77.5226,33.6516,-0.0802159979939461,33.8964653015137
Arrhis phyllonyx,64.978157,6.89405,9.69469261169434,34.7952575683594
Arrhis phyllonyx,64.979865,6.878265,9.69469261169434,34.7952575683594
Arrhis phyllonyx,64.999618,7.12011,9.68414688110352,34.7708549499512
Arrhis phyllonyx,65.114257,7.445545,9.67617702484131,34.844051361084
Arrhis phyllonyx,65.453558,6.727978,9.61250591278076,35.0205459594727
Arrhis phyllonyx,65.457503,6.719658,9.61250591278076,35.0205459594727
Arrhis phyllonyx,62.748313,2.837598,9.88138103485107,34.9691734313965
Arrhis phyllonyx,62.742855,2.827743,9.88919544219971,34.9952621459961
Arrhis phyllonyx,62.835333,2.315885,9.85824775695801,35.1598739624023
Arrhis phyllonyx,62.839074,2.318169,9.85824775695801,35.1598739624023
Arrhis phyllonyx,62.831127,2.315317,9.87475299835205,35.1677398681641
Arrhis phyllonyx,62.838845,2.316687,9.85824775695801,35.1598739624023
Arrhis phyllonyx,62.631797,2.019815,9.88959407806396,35.2063636779785
Arrhis phyllonyx,62.633034,2.01452,9.88959407806396,35.2063636779785
Arrhis phyllonyx,62.633302,2.014671,9.88959407806396,35.2063636779785
Arrhis phyllonyx,62.63329,2.014416,9.88959407806396,35.2063636779785
Arrhis phyllonyx,62.633235,2.014341,9.88959407806396,35.2063636779785
Arrhis phyllonyx,63.82518,8.53295,9.10080909729004,33.6931114196777
Arrhis phyllonyx,62.576338,2.33963,9.90786552429199,35.0995559692383
Arrhis phyllonyx,62.632057,2.016322,9.88959407806396,35.2063636779785
Arrhis phyllonyx,62.416695,1.403382,9.87764644622803,35.2673416137695
Arrhis phyllonyx,62.416457,1.400717,9.91522121429443,35.2721939086914
Arrhis phyllonyx,62.631403,1.583867,9.84237957000732,35.2315711975098
Arrhis phyllonyx,62.633185,1.588743,9.84237957000732,35.2315711975098
Arrhis phyllonyx,64.608558,4.891682,9.62465286254883,34.974609375
Arrhis phyllonyx,64.608703,4.892317,9.62465286254883,34.974609375
Arrhis phyllonyx,64.55381,5.193458,9.69157791137695,34.9043807983398
Arrhis phyllonyx,64.554,5.195178,9.69157791137695,34.9043807983398
Arrhis phyllonyx,64.592033,9.823125,9.432541847229,34.1674652099609
Arrhis phyllonyx,69.66578,20.31336,6.160315990448,34.2740478515625
Arrhis phyllonyx,69.66767,20.31133,6.24410486221313,34.2741775512695
Arrhis phyllonyx,70.755569,25.64565,6.10004901885986,33.9399833679199
Arrhis phyllonyx,69.1339,17.8325,6.88055992126465,34.0793800354004
Arrhis phyllonyx,69.14543,17.0238,7.1755838394165,33.9760055541992
Arrhis phyllonyx,70.982589,25.740938,6.29825210571289,34.3091621398926
Arrhis phyllonyx,68.5546,16.5746,7.05978107452393,33.7514419555664
Arrhis phyllonyx,68.5463,16.609301,7.04090118408203,33.7757682800293
Arrhis phyllonyx,68.44555,14.83642,7.39610719680786,34.0241470336914
Arrhis phyllonyx,68.44347,14.820029,7.43028879165649,34.0929908752441
Arrhis phyllonyx,68.44408,14.813701,7.43028879165649,34.0929908752441
Arrhis phyllonyx,68.44417,14.824086,7.43028879165649,34.0929908752441
Arrhis phyllonyx,62.300999,5.825333,9.22714328765869,33.2259292602539
Arrhis phyllonyx,62.295833,5.818501,9.22714328765869,33.2259292602539
Arrhis phyllonyx,70.54,176.473333,-0.463099986314774,28.6581192016602
Arrhis phyllonyx,67.74393,14.89925,7.65084409713745,33.6987533569336
Arrhis phyllonyx,67.74243,14.897488,7.65084409713745,33.6987533569336
Arrhis phyllonyx,69.937533,23.052617,5.92361116409302,33.9695816040039
Arrhis phyllonyx,63.9753,11.105,8.50229358673096,33.4729232788086
Arrhis phyllonyx,66.248,13.55,7.70492601394653,33.7989234924316
Arrhis phyllonyx,69.42818,17.32573,7.34068393707275,34.3043823242188
Arrhis phyllonyx,62.98147,7.68455,9.08234977722168,33.5408248901367
Arrhis phyllonyx,64.459083,11.49275,8.54619312286377,33.5091094970703
Arrhis phyllonyx,64.44945,11.443217,8.54619312286377,33.5091094970703
Arrhis phyllonyx,70.02358,22.02917,6.32662582397461,34.0740776062012
Arrhis phyllonyx,63.097488,7.752035,9.14344882965088,33.6012878417969
Arrhis phyllonyx,69.916436,29.674351,5.62136220932007,33.2142066955566
Arrhis phyllonyx,75.81,149.218333,-0.735625982284546,23.4089984893799
Arrhis phyllonyx,77.315,112.075,-0.850925981998444,29.4443111419678
Arrhis phyllonyx,74.7775,49.0038,2.11045598983765,34.7168617248535
Arrhis phyllonyx,76.333333,142.886667,-0.628109991550446,24.3343486785889
Arrhis phyllonyx,76.708333,136.34,-0.391997009515762,24.6650810241699
Arrhis phyllonyx,75.526667,85.428333,-0.132023006677628,29.7366943359375
Arrhis phyllonyx,75.371667,152.663333,-0.856369972229004,22.3059310913086
Arrhis phyllonyx,70.0867,22.69843,6.16102504730225,33.963493347168
Arrhis phyllonyx,70.08505,22.6929,6.16102504730225,33.963493347168
Arrhis phyllonyx,69.9504,23.10102,5.91921806335449,33.9690856933594
Arrhis phyllonyx,69.948233,23.09165,5.91921806335449,33.9690856933594
Arrhis phyllonyx,70.822716,27.485074,6.29456520080566,33.9586753845215
Arrhis phyllonyx,70.26223,21.47732,6.82532978057861,34.1738624572754
Arrhis phyllonyx,70.26542,21.4677,6.82532978057861,34.1738624572754
Arrhis phyllonyx,70.25698,21.48082,6.82532978057861,34.1738624572754
Arrhis phyllonyx,70.1224,23.232631,5.99514198303223,33.9341011047363
Arrhis phyllonyx,70.41767,22.86055,6.40965700149536,34.0243110656738
Arrhis phyllonyx,63.90797,9.88197,8.83908462524414,33.2768478393555
Arrhis phyllonyx,64.972443,6.977725,9.69231605529785,34.7919921875
Arrhis phyllonyx,65.699512,7.555447,9.45493316650391,35.0420265197754
Arrhis phyllonyx,65.328217,7.30581,9.67967128753662,34.9491081237793
Arrhis phyllonyx,65.696014,7.541496,9.45493316650391,35.0420265197754
Arrhis phyllonyx,65.695264,7.548976,9.45493316650391,35.0420265197754
Arrhis phyllonyx,65.591958,7.413892,9.51158428192139,35.0486946105957
Arrhis phyllonyx,65.59047,7.428798,9.50189971923828,35.041431427002
Arrhis phyllonyx,65.625669,7.483826,9.50189971923828,35.041431427002
Arrhis phyllonyx,65.624922,7.491287,9.50189971923828,35.041431427002
Arrhis phyllonyx,67.08484,6.851275,8.97737979888916,35.1398429870605
Arrhis phyllonyx,64.970541,6.980517,9.69231605529785,34.7919921875
Arrhis phyllonyx,65.427548,7.134695,9.62425518035889,35.022144317627
Arrhis phyllonyx,65.595468,7.427769,9.50189971923828,35.041431427002
Arrhis phyllonyx,65.628005,7.493096,9.50189971923828,35.041431427002
Arrhis phyllonyx,67.08776,6.862462,8.97737979888916,35.1398429870605
Arrhis phyllonyx,65.704843,7.534823,9.45493316650391,35.0420265197754
Arrhis phyllonyx,65.371474,7.351896,9.68226623535156,34.9957466125488
Arrhis phyllonyx,65.601952,7.411829,9.51158428192139,35.0486946105957
Arrhis phyllonyx,65.967054,7.793983,9.34867477416992,35.0020408630371
Arrhis phyllonyx,64.945767,6.948319,9.69231605529785,34.7919921875
Arrhis phyllonyx,65.634496,7.477151,9.50189971923828,35.041431427002
Arrhis phyllonyx,65.624501,7.479192,9.50189971923828,35.041431427002
Arrhis phyllonyx,65.838835,7.68154,9.37762641906738,35.0179481506348
Arrhis phyllonyx,65.430723,7.134469,9.62425518035889,35.022144317627
Arrhis phyllonyx,63.380556,5.286971,9.77301120758057,34.5286865234375
Arrhis phyllonyx,65.593128,7.418517,9.50189971923828,35.041431427002
Arrhis phyllonyx,67.03176,7.041215,9.06975078582764,35.1344146728516
Arrhis phyllonyx,67.050133,6.879502,9.03961086273193,35.1373748779297
Arrhis phyllonyx,64.945041,6.955615,9.69231605529785,34.7919921875
Arrhis phyllonyx,65.630667,7.482807,9.50189971923828,35.041431427002
Arrhis phyllonyx,65.384224,7.372273,9.68226623535156,34.9957466125488
Arrhis phyllonyx,65.916428,7.714507,9.37762641906738,35.0179481506348
Arrhis phyllonyx,65.598125,7.417487,9.50189971923828,35.041431427002
Arrhis phyllonyx,65.694847,7.536847,9.45493316650391,35.0420265197754
Arrhis phyllonyx,65.693348,7.551805,9.45493316650391,35.0420265197754
Arrhis phyllonyx,65.919508,7.716363,9.351393699646,35.0069465637207
Arrhis phyllonyx,64.97487,11.455671,8.56541347503662,33.5286407470703
Arrhis phyllonyx,69.578,17.7489,7.17644691467285,34.3382682800293
Arrhis phyllonyx,69.5765,17.7539,7.05503797531128,34.333854675293
Arrhis phyllonyx,69.42103,17.27922,7.34068393707275,34.3043823242188
Arrhis phyllonyx,63.609193,9.059044,8.89057731628418,33.445499420166
Arrhis phyllonyx,63.607466,9.044257,8.89057731628418,33.445499420166
Arrhis phyllonyx,60.47153,6.64072,9.2722339630127,32.5631942749023
Arrhis phyllonyx,64.196357,7.363712,9.66812133789062,34.4247398376465
Arrhis phyllonyx,64.474312,7.622278,9.70146083831787,34.4486618041992
Arrhis phyllonyx,64.277007,8.399742,9.61239337921143,34.1930351257324
Arrhis phyllonyx,64.716948,8.219848,9.62842845916748,34.6009521484375
Arrhis phyllonyx,69.51795,18,6.86084699630737,34.3334426879883
Arrhis phyllonyx,69.51555,18.026531,6.86084699630737,34.3334426879883
Arrhis phyllonyx,63.4477,7.86942,9.27961730957031,33.7153663635254
Arrhis phyllonyx,70.7138,22.96778,6.63841104507446,34.3752746582031
Arrhis phyllonyx,70.683617,27.070095,6.21936082839966,33.9096221923828
Arrhis phyllonyx,60.996302,7.0556,8.88514995574951,32.6620025634766
Arrhis phyllonyx,68.4953,15.19898,7.29850387573242,33.8321685791016
Arrhis phyllonyx,68.49263,15.11755,7.32746410369873,33.8596801757812
Arrhis phyllonyx,66.06965,12.259771,8.08932209014893,33.8950157165527
Arrhis phyllonyx,70.037285,29.753019,5.69862222671509,33.0484275817871
Arrhis phyllonyx,69.929215,30.112678,5.69846487045288,33.1918258666992
Arrhis phyllonyx,69.855842,30.733628,5.82379913330078,33.7117805480957
Arrhis phyllonyx,68.8764,17.79662,6.87057685852051,33.8457984924316
Arrhis phyllonyx,69.75673,22.04222,6.25150489807129,34.0939636230469
Arrhis phyllonyx,68.47728,15.22447,7.29850387573242,33.8321685791016
Arrhis phyllonyx,68.475577,15.222133,7.29850387573242,33.8321685791016
Arrhis phyllonyx,66.831657,10.434425,9.10591220855713,34.7430305480957
Arrhis phyllonyx,66.229735,10.486648,9.26372241973877,34.7836875915527
Arrhis phyllonyx,65.677612,10.18269,9.40859031677246,34.533992767334
Arrhis phyllonyx,65.564993,10.431142,9.35317134857178,34.3969612121582
Arrhis phyllonyx,65.608695,9.74349,9.47013759613037,34.6951789855957
Arrhis phyllonyx,65.6071,9.743307,9.47013759613037,34.6951789855957
Arrhis phyllonyx,65.481338,9.271933,9.52078628540039,34.8371696472168
Arrhis phyllonyx,65.481307,9.273725,9.52078628540039,34.8371696472168
Arrhis phyllonyx,65.716963,9.076878,9.43279457092285,34.8553924560547
Arrhis phyllonyx,65.717285,9.07795,9.43279457092285,34.8553924560547
Arrhis phyllonyx,65.572318,8.988793,9.50250434875488,34.9458541870117
Arrhis phyllonyx,65.57228,8.988783,9.50250434875488,34.9458541870117
Arrhis phyllonyx,65.571747,8.988823,9.50250434875488,34.9458541870117
Arrhis phyllonyx,65.523108,8.409812,9.48363208770752,34.9985389709473
Arrhis phyllonyx,65.522285,8.409388,9.48363208770752,34.9985389709473
Arrhis phyllonyx,65.507637,8.044053,9.50547885894775,35.0157318115234
Arrhis phyllonyx,65.507643,8.044047,9.50547885894775,35.0157318115234
Arrhis phyllonyx,65.508475,8.04485,9.50547885894775,35.0157318115234
Arrhis phyllonyx,70.637199,24.586368,5.8357892036438,34.1034812927246
Arrhis phyllonyx,67.90693,15.3473,7.40919780731201,33.6874694824219
Arrhis phyllonyx,64.60488,11.347149,8.5105619430542,33.4114837646484
Arrhis phyllonyx,74.251667,61.623167,0.267971009016037,32.8693923950195
Arrhis phyllonyx,65.51174,7.75047,9.52876472473145,35.0250434875488
Arrhis phyllonyx,70.538752,30.156989,6.19656991958618,34.4472579956055
Arrhis phyllonyx,70.540312,30.145981,6.19656991958618,34.4472579956055
Arrhis phyllonyx,68.427522,17.395828,6.782958984375,33.7504043579102
Arrhis phyllonyx,58.05417,7.89368,10.3606815338135,30.3312225341797
Arrhis phyllonyx,69.19307,16.91158,7.27391195297241,34.1535148620605
Arrhis phyllonyx,64.82125,10.94902,8.72336292266846,33.4614028930664
Arrhis phyllonyx,64.82247,10.952179,8.72336292266846,33.4614028930664
Arrhis phyllonyx,69.88788,21.74485,6.33730602264404,34.1023178100586
Arrhis phyllonyx,60.516599,6.92442,9.1101245880127,32.5683746337891
Arrhis phyllonyx,74.848949,46.774433,2.50731801986694,34.7523002624512
Arrhis phyllonyx,74.848406,46.774395,2.50731801986694,34.7523002624512
Arrhis phyllonyx,69.24007,19.41803,6.02875900268555,34.2479057312012
Arrhis phyllonyx,69.23078,19.4593,6.02875900268555,34.2479057312012
Arrhis phyllonyx,68.77977,15.37623,7.32826995849609,34.2662925720215
Arrhis phyllonyx,68.78708,15.35267,7.32826995849609,34.2662925720215
Arrhis phyllonyx,68.78453,14.75683,7.51551198959351,34.2967147827148
Arrhis phyllonyx,68.7878,14.813479,7.51551198959351,34.2967147827148
Arrhis phyllonyx,68.43405,14.849731,7.39610719680786,34.0241470336914
Arrhis phyllonyx,70.53402,23.563401,6.19056606292725,34.3540954589844
Arrhis phyllonyx,69.758849,30.419184,5.69941282272339,33.5692939758301
Arrhis phyllonyx,66.3092,13.42733,7.72159004211426,33.817798614502
Arrhis phyllonyx,69.85707,20.730481,6.45029401779175,34.2961235046387
Arrhis phyllonyx,58.2243,6.64098,10.2258186340332,31.3879146575928
Arrhis phyllonyx,69.09428,17.51937,6.98997783660889,33.9930953979492
Arrhis phyllonyx,66.16791,12.40828,8.15876388549805,33.9534301757812
Arrhis phyllonyx,69.03115,17.27227,7.04850482940674,33.8754768371582
Arrhis phyllonyx,74.792744,18.562694,2.65799689292908,34.4711570739746
Arrhis phyllonyx,74.798135,18.566498,2.65799689292908,34.4711570739746
Arrhis phyllonyx,74.809321,17.605348,3.87404203414917,34.7035980224609
Arrhis phyllonyx,74.810755,17.545133,3.90336799621582,34.7147178649902
Arrhis phyllonyx,74.991398,15.709425,5.75180292129517,34.9740562438965
Arrhis phyllonyx,74.936947,15.358575,5.87489223480225,34.9948539733887
Arrhis phyllonyx,74.939958,15.402312,5.87489223480225,34.9948539733887
Arrhis phyllonyx,63.56817,9.41133,8.82492733001709,33.1569747924805
Arrhis phyllonyx,63.5647,9.41416,8.82492733001709,33.1569747924805
Arrhis phyllonyx,70.758169,25.646919,6.10004901885986,33.9399833679199
Arrhis phyllonyx,69.66492,18.180681,6.84340476989746,34.2886810302734
Arrhis phyllonyx,69.726709,30.420733,5.64018201828003,33.687328338623
Arrhis phyllonyx,69.735378,30.421553,5.64018201828003,33.687328338623
Arrhis phyllonyx,69.730659,30.423835,5.64018201828003,33.687328338623
Arrhis phyllonyx,68.81907,15.395251,7.32826995849609,34.2662925720215
Arrhis phyllonyx,68.81748,15.394201,7.32826995849609,34.2662925720215
Arrhis phyllonyx,68.81765,15.398901,7.32826995849609,34.2662925720215
Arrhis phyllonyx,63.17747,8.60975,8.96317291259766,33.5285491943359
Arrhis phyllonyx,70.606748,26.800176,6.13412189483643,33.9221115112305
Arrhis phyllonyx,70.636177,27.021775,6.15498876571655,33.9134254455566
Arrhis phyllonyx,64.899817,11.79865,8.47772407531738,33.5144004821777
Arrhis phyllonyx,79.7434,33.9961,-1.00437200069427,33.741397857666
Arrhis phyllonyx,79.7518,34.0282,-1.07498896121979,33.7429809570312
Arrhis phyllonyx,70.896629,25.020199,6.2175440788269,34.2783470153809
Arrhis phyllonyx,66,12.3629,7.97538709640503,33.8433303833008
Arrhis phyllonyx,69.30963,18.918797,6.25142908096313,34.2559089660645
Arrhis phyllonyx,69.51797,20.72148,6.06868982315063,34.2741546630859
Arrhis phyllonyx,69.90547,21.866381,6.29147100448608,34.0971412658691
Arrhis phyllonyx,70.628477,27.125295,6.15669822692871,33.910701751709
Arrhis phyllonyx,68.45045,17.42483,6.76565408706665,33.7525253295898
Arrhis phyllonyx,69.742265,30.078613,5.53343391418457,33.3616256713867
Arrhis phyllonyx,69.734916,30.052047,5.53343391418457,33.3616256713867
Arrhis phyllonyx,69.746565,30.073596,5.53343391418457,33.3616256713867
Arrhis phyllonyx,69.783233,29.961682,5.57803821563721,33.3131103515625
Arrhis phyllonyx,69.734349,30.059829,5.53343391418457,33.3616256713867
