Date_Time;Object;Temperature
06.26.2023 17:44;Water;"11,7"
06.26.2023 17:49;Water;"11,5"
06.26.2023 17:54;Water;"11,3"
06.26.2023 17:59;Water;"11,3"
06.26.2023 18:04;Water;"11,3"
06.26.2023 18:09;Water;"11,2"
06.26.2023 18:14;Water;"11,1"
06.26.2023 18:19;Water;11
06.26.2023 18:24;Water;11
06.26.2023 18:29;Water;"10,9"
06.26.2023 18:34;Water;11
06.26.2023 18:39;Water;11
06.26.2023 18:44;Water;"11,2"
06.26.2023 18:49;Water;"11,3"
06.26.2023 18:54;Water;"11,4"
06.26.2023 18:59;Water;"11,5"
06.26.2023 19:04;Water;"11,5"
06.26.2023 19:09;Water;"11,7"
06.26.2023 19:14;Water;"11,7"
06.26.2023 19:19;Water;"11,7"
06.26.2023 19:24;Water;"11,8"
06.26.2023 19:29;Water;"11,9"
06.26.2023 19:34;Water;"11,9"
06.26.2023 19:39;Water;"11,9"
06.26.2023 19:44;Water;"11,9"
06.26.2023 19:49;Water;12
06.26.2023 19:54;Water;12
06.26.2023 19:59;Water;"12,2"
06.26.2023 20:04;Water;"12,5"
06.26.2023 20:09;Water;"12,6"
06.26.2023 20:14;Water;"12,7"
06.26.2023 20:19;Water;"12,8"
06.26.2023 20:24;Water;"12,8"
06.26.2023 20:29;Water;"12,8"
06.26.2023 20:34;Water;"12,8"
06.26.2023 20:39;Water;"12,8"
06.26.2023 20:44;Water;"12,9"
06.26.2023 20:49;Water;13
06.26.2023 20:54;Water;"13,1"
06.26.2023 20:59;Water;"13,2"
06.26.2023 21:04;Water;"13,5"
06.26.2023 21:09;Water;"13,7"
06.26.2023 21:14;Water;"13,8"
06.26.2023 21:19;Water;"13,8"
06.26.2023 21:24;Water;"13,8"
06.26.2023 21:29;Water;"13,8"
06.26.2023 21:34;Water;"13,8"
06.26.2023 21:39;Water;"13,7"
06.26.2023 21:44;Water;"13,8"
06.26.2023 21:49;Water;"13,8"
06.26.2023 21:54;Water;"13,8"
06.26.2023 21:59;Water;"13,8"
06.26.2023 22:04;Water;"13,7"
06.26.2023 22:09;Water;"13,7"
06.26.2023 22:14;Water;"13,7"
06.26.2023 22:19;Water;"13,7"
06.26.2023 22:24;Water;"13,7"
06.26.2023 22:29;Water;"13,7"
06.26.2023 22:34;Water;"13,7"
06.26.2023 22:39;Water;"13,7"
06.26.2023 22:44;Water;"13,7"
06.26.2023 22:49;Water;"13,7"
06.26.2023 22:54;Water;"13,7"
06.26.2023 22:59;Water;"13,7"
06.26.2023 23:04;Water;"13,7"
06.26.2023 23:09;Water;"13,7"
06.26.2023 23:14;Water;"13,7"
06.26.2023 23:19;Water;"13,7"
06.26.2023 23:24;Water;"13,7"
06.26.2023 23:29;Water;"13,7"
06.26.2023 23:34;Water;"13,7"
06.26.2023 23:39;Water;"13,7"
06.26.2023 23:44;Water;"13,7"
06.26.2023 23:49;Water;"13,7"
06.26.2023 23:54;Water;"13,7"
06.26.2023 23:59;Water;"13,7"
06.27.2023 00:04;Water;"13,6"
06.27.2023 00:09;Water;"13,7"
06.27.2023 00:14;Water;"13,7"
06.27.2023 00:19;Water;"13,6"
06.27.2023 00:24;Water;"13,6"
06.27.2023 00:29;Water;"13,6"
06.27.2023 00:34;Water;"13,6"
06.27.2023 00:39;Water;"13,6"
06.27.2023 00:44;Water;"13,6"
06.27.2023 00:49;Water;"13,6"
06.27.2023 00:54;Water;"13,6"
06.27.2023 00:59;Water;"13,6"
06.27.2023 01:04;Water;"13,6"
06.27.2023 01:09;Water;"13,6"
06.27.2023 01:14;Water;"13,6"
06.27.2023 01:19;Water;"13,6"
06.27.2023 01:24;Water;"13,6"
06.27.2023 01:29;Water;"13,6"
06.27.2023 01:34;Water;"13,6"
06.27.2023 01:39;Water;"13,6"
06.27.2023 01:44;Water;"13,6"
06.27.2023 01:49;Water;"13,6"
06.27.2023 01:54;Water;"13,6"
06.27.2023 01:59;Water;"13,6"
06.27.2023 02:04;Water;"13,6"
06.27.2023 02:09;Water;"13,5"
06.27.2023 02:14;Water;"13,5"
06.27.2023 02:19;Water;"13,5"
06.27.2023 02:24;Water;"13,5"
06.27.2023 02:29;Water;"13,5"
06.27.2023 02:34;Water;"13,5"
06.27.2023 02:39;Water;"13,4"
06.27.2023 02:44;Water;"13,5"
06.27.2023 02:49;Water;"13,4"
06.27.2023 02:54;Water;"13,4"
06.27.2023 02:59;Water;"13,4"
06.27.2023 03:04;Water;"13,4"
06.27.2023 03:09;Water;"13,4"
06.27.2023 03:14;Water;"13,4"
06.27.2023 03:19;Water;"13,4"
06.27.2023 03:24;Water;"13,4"
06.27.2023 03:29;Water;"13,4"
06.27.2023 03:34;Water;"13,4"
06.27.2023 03:39;Water;"13,4"
06.27.2023 03:44;Water;"13,4"
06.27.2023 03:49;Water;"13,3"
06.27.2023 03:54;Water;"13,3"
06.27.2023 03:59;Water;"13,2"
06.27.2023 04:04;Water;"13,2"
06.27.2023 04:09;Water;"13,2"
06.27.2023 04:14;Water;"13,2"
06.27.2023 04:19;Water;"13,2"
06.27.2023 04:24;Water;"13,3"
06.27.2023 04:29;Water;"13,3"
06.27.2023 04:34;Water;"13,3"
06.27.2023 04:39;Water;"13,2"
06.27.2023 04:44;Water;"13,2"
06.27.2023 04:49;Water;"13,3"
06.27.2023 04:54;Water;"13,3"
06.27.2023 04:59;Water;"13,3"
06.27.2023 05:04;Water;"13,2"
06.27.2023 05:09;Water;"13,2"
06.27.2023 05:14;Water;"13,2"
06.27.2023 05:19;Water;"13,2"
06.27.2023 05:24;Water;"13,2"
06.27.2023 05:29;Water;"13,2"
06.27.2023 05:34;Water;"13,1"
06.27.2023 05:39;Water;"13,1"
06.27.2023 05:44;Water;"13,1"
06.27.2023 05:49;Water;"13,1"
06.27.2023 05:54;Water;"13,1"
06.27.2023 05:59;Water;"13,2"
06.27.2023 06:04;Water;"13,3"
06.27.2023 06:09;Water;"13,3"
06.27.2023 06:14;Water;"13,4"
06.27.2023 06:19;Water;"13,4"
06.27.2023 06:24;Water;"13,4"
06.27.2023 06:29;Water;"13,4"
06.27.2023 06:34;Water;"13,4"
06.27.2023 06:39;Water;"13,4"
06.27.2023 06:44;Water;"13,4"
06.27.2023 06:49;Water;"13,4"
06.27.2023 06:54;Water;"13,4"
06.27.2023 06:59;Water;"13,4"
06.27.2023 07:04;Water;"13,4"
06.27.2023 07:09;Water;"13,4"
06.27.2023 07:14;Water;"13,4"
06.27.2023 07:19;Water;"13,4"
06.27.2023 07:24;Water;"13,4"
06.27.2023 07:29;Water;"13,4"
06.27.2023 07:34;Water;"13,4"
06.27.2023 07:39;Water;"13,4"
06.27.2023 07:44;Water;"13,4"
06.27.2023 07:49;Water;"13,4"
06.27.2023 07:54;Water;"13,5"
06.27.2023 07:59;Water;"13,5"
06.27.2023 08:04;Water;"13,5"
06.27.2023 08:09;Water;"13,5"
06.27.2023 08:14;Water;"13,5"
06.27.2023 08:19;Water;"13,5"
06.27.2023 08:24;Water;"13,5"
06.27.2023 08:29;Water;"13,5"
06.27.2023 08:34;Water;"13,5"
06.27.2023 08:39;Water;"13,5"
06.27.2023 08:44;Water;"13,5"
06.27.2023 08:49;Water;"13,5"
06.27.2023 08:54;Water;"13,5"
06.27.2023 08:59;Water;"13,6"
06.27.2023 09:04;Water;"13,6"
06.27.2023 09:09;Water;"13,6"
06.27.2023 09:14;Water;"13,6"
06.27.2023 09:19;Water;"13,6"
06.27.2023 09:24;Water;"13,6"
06.27.2023 09:29;Water;"13,6"
06.27.2023 09:34;Water;"13,7"
06.27.2023 09:39;Water;"13,9"
06.27.2023 09:44;Water;14
06.27.2023 09:49;Water;14
06.27.2023 09:54;Water;"13,9"
06.27.2023 09:59;Water;"13,8"
06.27.2023 10:04;Water;"13,7"
06.27.2023 10:09;Water;"13,7"
06.27.2023 10:14;Water;"13,6"
06.27.2023 10:19;Water;"13,6"
06.27.2023 10:24;Water;"13,6"
06.27.2023 10:29;Water;"13,6"
06.27.2023 10:34;Water;"13,7"
06.27.2023 10:39;Water;"13,9"
06.27.2023 10:44;Water;14
06.27.2023 10:49;Water;"14,1"
06.27.2023 10:54;Water;"14,1"
06.27.2023 10:59;Water;"14,1"
06.27.2023 11:04;Water;"14,1"
06.27.2023 11:09;Water;"14,1"
06.27.2023 11:14;Water;"14,2"
06.27.2023 11:19;Water;"14,3"
06.27.2023 11:24;Water;"14,4"
06.27.2023 11:29;Water;"14,5"
06.27.2023 11:34;Water;"14,6"
06.27.2023 11:39;Water;"14,6"
06.27.2023 11:44;Water;"14,6"
06.27.2023 11:49;Water;"14,6"
06.27.2023 11:54;Water;"14,6"
06.27.2023 11:59;Water;"14,6"
06.27.2023 12:04;Water;"14,7"
06.27.2023 12:09;Water;"14,7"
06.27.2023 12:14;Water;"14,7"
06.27.2023 12:19;Water;"14,7"
06.27.2023 12:24;Water;"14,7"
06.27.2023 12:29;Water;"14,7"
06.27.2023 12:34;Water;"14,7"
06.27.2023 12:39;Water;"14,5"
06.27.2023 12:44;Water;"14,5"
06.27.2023 12:49;Water;"14,6"
06.27.2023 12:54;Water;"14,7"
06.27.2023 12:59;Water;"14,8"
06.27.2023 13:04;Water;"14,7"
06.27.2023 13:09;Water;"14,7"
06.27.2023 13:14;Water;"14,8"
06.27.2023 13:19;Water;"14,9"
06.27.2023 13:24;Water;"15,1"
06.27.2023 13:29;Water;"15,2"
06.27.2023 13:34;Water;"15,3"
06.27.2023 13:39;Water;"15,5"
06.27.2023 13:44;Water;"15,6"
06.27.2023 13:49;Water;"15,5"
06.27.2023 13:54;Water;"15,3"
06.27.2023 13:59;Water;"15,3"
06.27.2023 14:04;Water;"15,6"
06.27.2023 14:09;Water;"15,7"
06.27.2023 14:14;Water;"15,9"
06.27.2023 14:19;Water;"16,1"
06.27.2023 14:24;Water;"16,3"
06.27.2023 14:29;Water;"16,4"
06.27.2023 14:34;Water;"16,5"
06.27.2023 14:39;Water;"16,5"
06.27.2023 14:44;Water;"16,5"
06.27.2023 14:49;Water;"16,6"
06.27.2023 14:54;Water;"16,6"
06.27.2023 14:59;Water;"16,7"
06.27.2023 15:04;Water;"16,8"
06.27.2023 15:09;Water;"16,9"
06.27.2023 15:14;Water;17
06.27.2023 15:19;Water;17
06.27.2023 15:24;Water;"17,1"
06.27.2023 15:29;Water;"17,1"
06.27.2023 15:34;Water;"17,1"
06.27.2023 15:39;Water;"17,1"
06.27.2023 15:44;Water;17
06.27.2023 15:49;Water;"17,1"
06.27.2023 15:54;Water;"17,1"
06.27.2023 15:59;Water;"17,3"
06.27.2023 16:04;Water;"17,4"
06.27.2023 16:09;Water;"17,2"
06.27.2023 16:14;Water;"16,9"
06.27.2023 16:19;Water;"16,7"
06.27.2023 16:24;Water;"16,7"
06.27.2023 16:29;Water;"16,8"
06.27.2023 16:34;Water;"17,1"
06.27.2023 16:39;Water;"17,4"
06.27.2023 16:44;Water;"17,8"
06.27.2023 16:49;Water;18
06.27.2023 16:54;Water;"18,2"
06.27.2023 16:59;Water;"18,3"
06.27.2023 17:04;Water;"18,3"
06.27.2023 17:09;Water;"18,3"
06.27.2023 17:14;Water;"18,3"
06.27.2023 17:19;Water;"18,3"
06.27.2023 17:24;Water;"18,3"
06.27.2023 17:29;Water;"18,3"
06.27.2023 17:34;Water;"18,4"
06.27.2023 17:39;Water;"18,5"
06.27.2023 17:44;Water;"18,5"
06.27.2023 17:49;Water;"18,5"
06.27.2023 17:54;Water;"18,5"
06.27.2023 17:59;Water;"18,4"
06.27.2023 18:04;Water;"18,1"
06.27.2023 18:09;Water;"18,1"
06.27.2023 18:14;Water;"18,1"
06.27.2023 18:19;Water;18
06.27.2023 18:24;Water;18
06.27.2023 18:29;Water;18
06.27.2023 18:34;Water;18
06.27.2023 18:39;Water;"17,7"
06.27.2023 18:44;Water;"17,6"
06.27.2023 18:49;Water;"17,5"
06.27.2023 18:54;Water;"17,5"
06.27.2023 18:59;Water;"17,5"
06.27.2023 19:04;Water;"17,5"
06.27.2023 19:09;Water;"17,5"
06.27.2023 19:14;Water;"17,5"
06.27.2023 19:19;Water;"17,5"
06.27.2023 19:24;Water;"17,5"
06.27.2023 19:29;Water;"17,2"
06.27.2023 19:34;Water;"16,9"
06.27.2023 19:39;Water;"16,6"
06.27.2023 19:44;Water;"16,5"
06.27.2023 19:49;Water;"16,4"
06.27.2023 19:54;Water;"16,3"
06.27.2023 19:59;Water;"16,3"
06.27.2023 20:04;Water;"16,2"
06.27.2023 20:09;Water;"16,2"
06.27.2023 20:14;Water;"16,1"
06.27.2023 20:19;Water;"16,1"
06.27.2023 20:24;Water;"16,1"
06.27.2023 20:29;Water;"16,1"
06.27.2023 20:34;Water;"16,1"
06.27.2023 20:39;Water;"16,2"
06.27.2023 20:44;Water;"16,2"
06.27.2023 20:49;Water;"16,2"
06.27.2023 20:54;Water;"16,2"
06.27.2023 20:59;Water;"16,2"
06.27.2023 21:04;Water;"16,3"
06.27.2023 21:09;Water;"16,4"
06.27.2023 21:14;Water;"16,3"
06.27.2023 21:19;Water;"16,3"
06.27.2023 21:24;Water;"16,2"
06.27.2023 21:29;Water;"16,2"
06.27.2023 21:34;Water;"16,2"
06.27.2023 21:39;Water;"16,2"
06.27.2023 21:44;Water;"16,2"
06.27.2023 21:49;Water;"16,1"
06.27.2023 21:54;Water;"16,1"
06.27.2023 21:59;Water;"16,1"
06.27.2023 22:04;Water;"16,1"
06.27.2023 22:09;Water;"16,1"
06.27.2023 22:14;Water;"16,1"
06.27.2023 22:19;Water;"16,1"
06.27.2023 22:24;Water;"16,1"
06.27.2023 22:29;Water;"16,1"
06.27.2023 22:34;Water;"16,2"
06.27.2023 22:39;Water;"16,2"
06.27.2023 22:44;Water;"16,2"
06.27.2023 22:49;Water;"16,3"
06.27.2023 22:54;Water;"16,3"
06.27.2023 22:59;Water;"16,3"
06.27.2023 23:04;Water;"16,3"
06.27.2023 23:09;Water;"16,3"
06.27.2023 23:14;Water;"16,4"
06.27.2023 23:19;Water;"16,3"
06.27.2023 23:24;Water;"16,4"
06.27.2023 23:29;Water;"16,4"
06.27.2023 23:34;Water;"16,5"
06.27.2023 23:39;Water;"16,5"
06.27.2023 23:44;Water;"16,5"
06.27.2023 23:49;Water;"16,5"
06.27.2023 23:54;Water;"16,4"
06.27.2023 23:59;Water;"16,4"
06.28.2023 00:04;Water;"16,4"
06.28.2023 00:09;Water;"16,4"
06.28.2023 00:14;Water;"16,4"
06.28.2023 00:19;Water;"16,4"
06.28.2023 00:24;Water;"16,4"
06.28.2023 00:29;Water;"16,4"
06.28.2023 00:34;Water;"16,4"
06.28.2023 00:39;Water;"16,4"
06.28.2023 00:44;Water;"16,5"
06.28.2023 00:49;Water;"16,5"
06.28.2023 00:54;Water;"16,5"
06.28.2023 00:59;Water;"16,5"
06.28.2023 01:04;Water;"16,5"
06.28.2023 01:09;Water;"16,5"
06.28.2023 01:14;Water;"16,4"
06.28.2023 01:19;Water;"16,4"
06.28.2023 01:24;Water;"16,4"
06.28.2023 01:29;Water;"16,4"
06.28.2023 01:34;Water;"16,3"
06.28.2023 01:39;Water;"16,2"
06.28.2023 01:44;Water;"16,2"
06.28.2023 01:49;Water;"16,2"
06.28.2023 01:54;Water;"16,1"
06.28.2023 01:59;Water;"16,1"
06.28.2023 02:04;Water;"16,1"
06.28.2023 02:09;Water;"16,1"
06.28.2023 02:14;Water;16
06.28.2023 02:19;Water;16
06.28.2023 02:24;Water;16
06.28.2023 02:29;Water;16
06.28.2023 02:34;Water;16
06.28.2023 02:39;Water;16
06.28.2023 02:44;Water;16
06.28.2023 02:49;Water;16
06.28.2023 02:54;Water;16
06.28.2023 02:59;Water;16
06.28.2023 03:04;Water;16
06.28.2023 03:09;Water;"15,9"
06.28.2023 03:14;Water;"15,9"
06.28.2023 03:19;Water;"15,9"
06.28.2023 03:24;Water;"15,9"
06.28.2023 03:29;Water;"15,9"
06.28.2023 03:34;Water;"15,9"
06.28.2023 03:39;Water;"15,9"
06.28.2023 03:44;Water;"15,9"
06.28.2023 03:49;Water;"15,9"
06.28.2023 03:54;Water;"15,9"
06.28.2023 03:59;Water;"15,9"
06.28.2023 04:04;Water;"15,9"
06.28.2023 04:09;Water;"15,8"
06.28.2023 04:14;Water;"15,7"
06.28.2023 04:19;Water;"15,7"
06.28.2023 04:24;Water;"15,6"
06.28.2023 04:29;Water;"15,5"
06.28.2023 04:34;Water;"15,5"
06.28.2023 04:39;Water;"15,5"
06.28.2023 04:44;Water;"15,4"
06.28.2023 04:49;Water;"15,3"
06.28.2023 04:54;Water;"15,2"
06.28.2023 04:59;Water;"15,1"
06.28.2023 05:04;Water;"15,1"
06.28.2023 05:09;Water;"15,1"
06.28.2023 05:14;Water;"15,1"
06.28.2023 05:19;Water;"15,1"
06.28.2023 05:24;Water;"15,2"
06.28.2023 05:29;Water;"15,2"
06.28.2023 05:34;Water;"15,2"
06.28.2023 05:39;Water;"15,2"
06.28.2023 05:44;Water;"15,3"
06.28.2023 05:49;Water;"15,3"
06.28.2023 05:54;Water;"15,3"
06.28.2023 05:59;Water;"15,3"
06.28.2023 06:04;Water;"15,3"
06.28.2023 06:09;Water;"15,3"
06.28.2023 06:14;Water;"15,3"
06.28.2023 06:19;Water;"15,3"
06.28.2023 06:24;Water;"15,4"
06.28.2023 06:29;Water;"15,4"
06.28.2023 06:34;Water;"15,5"
06.28.2023 06:39;Water;"15,5"
06.28.2023 06:44;Water;"15,5"
06.28.2023 06:49;Water;"15,5"
06.28.2023 06:54;Water;"15,5"
06.28.2023 06:59;Water;"15,5"
06.28.2023 07:04;Water;"15,4"
06.28.2023 07:09;Water;"15,3"
06.28.2023 07:14;Water;"15,3"
06.28.2023 07:19;Water;"15,4"
06.28.2023 07:24;Water;"15,3"
06.28.2023 07:29;Water;"15,4"
06.28.2023 07:34;Water;"15,4"
06.28.2023 07:39;Water;"15,4"
06.28.2023 07:44;Water;"15,4"
06.28.2023 07:49;Water;"15,5"
06.28.2023 07:54;Water;"15,5"
06.28.2023 07:59;Water;"15,5"
06.28.2023 08:04;Water;"15,5"
06.28.2023 08:09;Water;"15,5"
06.28.2023 08:14;Water;"15,5"
06.28.2023 08:19;Water;"15,5"
06.28.2023 08:24;Water;"15,5"
06.28.2023 08:29;Water;"15,5"
06.28.2023 08:34;Water;"15,5"
06.28.2023 08:39;Water;"15,6"
06.28.2023 08:44;Water;"15,6"
06.28.2023 08:49;Water;"15,6"
06.28.2023 08:54;Water;"15,6"
06.28.2023 08:59;Water;"15,6"
06.28.2023 09:04;Water;"15,5"
06.28.2023 09:09;Water;"15,5"
06.28.2023 09:14;Water;"15,5"
06.28.2023 09:19;Water;"15,5"
06.28.2023 09:24;Water;"15,5"
06.28.2023 09:29;Water;"15,5"
06.28.2023 09:34;Water;"15,5"
06.28.2023 09:39;Water;"15,5"
06.28.2023 09:44;Water;"15,5"
06.28.2023 09:49;Water;"15,5"
06.28.2023 09:54;Water;"15,5"
06.28.2023 09:59;Water;"15,4"
06.28.2023 10:04;Water;"15,4"
06.28.2023 10:09;Water;"15,4"
06.28.2023 10:14;Water;"15,4"
06.28.2023 10:19;Water;"15,4"
06.28.2023 10:24;Water;"15,4"
06.28.2023 10:29;Water;"15,4"
06.28.2023 10:34;Water;"15,4"
06.28.2023 10:39;Water;"15,4"
06.28.2023 10:44;Water;"15,4"
06.28.2023 10:49;Water;"15,4"
06.28.2023 10:54;Water;"15,4"
06.28.2023 10:59;Water;"15,4"
06.28.2023 11:04;Water;"15,4"
06.28.2023 11:09;Water;"15,4"
06.28.2023 11:14;Water;"15,5"
06.28.2023 11:19;Water;"15,5"
06.28.2023 11:24;Water;"15,5"
06.28.2023 11:29;Water;"15,5"
06.28.2023 11:34;Water;"15,6"
06.28.2023 11:39;Water;"15,6"
06.28.2023 11:44;Water;"15,6"
06.28.2023 11:49;Water;"15,7"
06.28.2023 11:54;Water;"15,7"
06.28.2023 11:59;Water;"15,7"
06.28.2023 12:04;Water;"15,7"
06.28.2023 12:09;Water;"15,8"
06.28.2023 12:14;Water;"15,8"
06.28.2023 12:19;Water;"15,8"
06.28.2023 12:24;Water;"15,9"
06.28.2023 12:29;Water;"15,9"
06.28.2023 12:34;Water;"15,9"
06.28.2023 12:39;Water;16
06.28.2023 12:44;Water;16
06.28.2023 12:49;Water;16
06.28.2023 12:54;Water;16
06.28.2023 12:59;Water;16
06.28.2023 13:04;Water;"16,1"
06.28.2023 13:09;Water;"16,1"
06.28.2023 13:14;Water;"16,1"
06.28.2023 13:19;Water;"16,1"
06.28.2023 13:24;Water;"16,1"
06.28.2023 13:29;Water;"16,1"
06.28.2023 13:34;Water;"16,1"
06.28.2023 13:39;Water;"16,2"
06.28.2023 13:44;Water;"16,2"
06.28.2023 13:49;Water;"16,2"
06.28.2023 13:54;Water;"16,2"
06.28.2023 13:59;Water;"16,3"
06.28.2023 14:04;Water;"16,3"
06.28.2023 14:09;Water;"16,3"
06.28.2023 14:14;Water;"16,3"
06.28.2023 14:19;Water;"16,3"
06.28.2023 14:24;Water;"16,3"
06.28.2023 14:29;Water;"16,3"
06.28.2023 14:34;Water;"16,3"
06.28.2023 14:39;Water;"16,3"
06.28.2023 14:44;Water;"16,4"
06.28.2023 14:49;Water;"16,4"
06.28.2023 14:54;Water;"16,4"
06.28.2023 14:59;Water;"16,5"
06.28.2023 15:04;Water;"16,5"
06.28.2023 15:09;Water;"16,5"
06.28.2023 15:14;Water;"16,6"
06.28.2023 15:19;Water;"16,6"
06.28.2023 15:24;Water;"16,6"
06.28.2023 15:29;Water;"16,6"
06.28.2023 15:34;Water;"16,6"
06.28.2023 15:39;Water;"16,6"
06.28.2023 15:44;Water;"16,7"
06.28.2023 15:49;Water;"16,7"
06.28.2023 15:54;Water;"16,6"
06.28.2023 15:59;Water;"16,6"
06.28.2023 16:04;Water;"16,6"
06.28.2023 16:09;Water;"16,6"
06.28.2023 16:14;Water;"16,7"
06.28.2023 16:19;Water;"16,7"
06.28.2023 16:24;Water;"16,7"
06.28.2023 16:29;Water;"16,7"
06.28.2023 16:34;Water;"16,8"
06.28.2023 16:39;Water;"16,8"
06.28.2023 16:44;Water;"16,8"
06.28.2023 16:49;Water;"16,8"
06.28.2023 16:54;Water;"16,7"
06.28.2023 16:59;Water;"16,7"
06.28.2023 17:04;Water;"16,7"
06.28.2023 17:09;Water;"16,8"
06.28.2023 17:14;Water;"16,8"
06.28.2023 17:19;Water;"16,9"
06.28.2023 17:24;Water;"16,9"
06.28.2023 17:29;Water;"16,9"
06.28.2023 17:34;Water;"16,9"
06.28.2023 17:39;Water;"16,9"
06.28.2023 17:44;Water;"16,9"
06.28.2023 17:49;Water;"16,9"
06.28.2023 17:54;Water;"16,9"
06.28.2023 17:59;Water;"16,9"
06.28.2023 18:04;Water;17
06.28.2023 18:09;Water;17
06.28.2023 18:14;Water;17
06.28.2023 18:19;Water;"16,9"
06.28.2023 18:24;Water;17
06.28.2023 18:29;Water;17
06.28.2023 18:34;Water;17
06.28.2023 18:39;Water;17
06.28.2023 18:44;Water;17
06.28.2023 18:49;Water;17
06.28.2023 18:54;Water;17
06.28.2023 18:59;Water;17
06.28.2023 19:04;Water;17
06.28.2023 19:09;Water;17
06.28.2023 19:14;Water;17
06.28.2023 19:19;Water;17
06.28.2023 19:24;Water;"16,9"
06.28.2023 19:29;Water;"16,9"
06.28.2023 19:34;Water;"16,9"
06.28.2023 19:39;Water;"16,9"
06.28.2023 19:44;Water;"16,9"
06.28.2023 19:49;Water;"16,9"
06.28.2023 19:54;Water;"16,9"
06.28.2023 19:59;Water;"16,9"
06.28.2023 20:04;Water;"16,9"
06.28.2023 20:09;Water;"16,9"
06.28.2023 20:14;Water;"16,9"
06.28.2023 20:19;Water;"16,9"
06.28.2023 20:24;Water;17
06.28.2023 20:29;Water;17
06.28.2023 20:34;Water;"16,9"
06.28.2023 20:39;Water;"16,9"
06.28.2023 20:44;Water;"16,9"
06.28.2023 20:49;Water;"16,9"
06.28.2023 20:54;Water;"16,8"
06.28.2023 20:59;Water;"16,8"
06.28.2023 21:04;Water;"16,9"
06.28.2023 21:09;Water;"16,9"
06.28.2023 21:14;Water;"16,9"
06.28.2023 21:19;Water;"16,9"
06.28.2023 21:24;Water;"16,8"
06.28.2023 21:29;Water;"16,6"
06.28.2023 21:34;Water;"16,5"
06.28.2023 21:39;Water;"16,5"
06.28.2023 21:44;Water;"16,4"
06.28.2023 21:49;Water;"16,4"
06.28.2023 21:54;Water;"16,3"
06.28.2023 21:59;Water;"16,2"
06.28.2023 22:04;Water;"16,1"
06.28.2023 22:09;Water;16
06.28.2023 22:14;Water;"16,1"
06.28.2023 22:19;Water;"16,1"
06.28.2023 22:24;Water;"16,1"
06.28.2023 22:29;Water;"16,1"
06.28.2023 22:34;Water;"16,1"
06.28.2023 22:39;Water;16
06.28.2023 22:44;Water;16
06.28.2023 22:49;Water;16
06.28.2023 22:54;Water;16
06.28.2023 22:59;Water;"15,9"
06.28.2023 23:04;Water;"15,9"
06.28.2023 23:09;Water;"15,9"
06.28.2023 23:14;Water;"15,9"
06.28.2023 23:19;Water;"15,7"
06.28.2023 23:24;Water;"15,7"
06.28.2023 23:29;Water;"15,8"
06.28.2023 23:34;Water;"15,9"
06.28.2023 23:39;Water;"15,9"
06.28.2023 23:44;Water;"15,7"
06.28.2023 23:49;Water;"15,7"
06.28.2023 23:54;Water;"15,7"
06.28.2023 23:59;Water;"15,7"
06.29.2023 00:04;Water;"15,6"
06.29.2023 00:09;Water;"15,5"
06.29.2023 00:14;Water;"15,5"
06.29.2023 00:19;Water;"15,5"
06.29.2023 00:24;Water;"15,5"
06.29.2023 00:29;Water;"15,5"
06.29.2023 00:34;Water;"15,5"
06.29.2023 00:39;Water;"15,5"
06.29.2023 00:44;Water;"15,5"
06.29.2023 00:49;Water;"15,5"
06.29.2023 00:54;Water;"15,5"
06.29.2023 00:59;Water;"15,5"
06.29.2023 01:04;Water;"15,5"
06.29.2023 01:09;Water;"15,3"
06.29.2023 01:14;Water;"14,9"
06.29.2023 01:19;Water;"14,6"
06.29.2023 01:24;Water;"14,2"
06.29.2023 01:29;Water;14
06.29.2023 01:34;Water;14
06.29.2023 01:39;Water;"13,8"
06.29.2023 01:44;Water;"13,6"
06.29.2023 01:49;Water;"14,2"
06.29.2023 01:54;Water;"14,7"
06.29.2023 01:59;Water;15
06.29.2023 02:04;Water;"15,1"
06.29.2023 02:09;Water;"15,1"
06.29.2023 02:14;Water;"15,2"
06.29.2023 02:19;Water;"15,2"
06.29.2023 02:24;Water;"15,1"
06.29.2023 02:29;Water;"15,1"
06.29.2023 02:34;Water;"15,1"
06.29.2023 02:39;Water;15
06.29.2023 02:44;Water;15
06.29.2023 02:49;Water;"14,9"
06.29.2023 02:54;Water;"14,9"
06.29.2023 02:59;Water;"14,9"
06.29.2023 03:04;Water;"14,8"
06.29.2023 03:09;Water;"14,8"
06.29.2023 03:14;Water;"14,6"
06.29.2023 03:19;Water;"14,5"
06.29.2023 03:24;Water;"14,4"
06.29.2023 03:29;Water;"14,3"
06.29.2023 03:34;Water;"14,2"
06.29.2023 03:39;Water;14
06.29.2023 03:44;Water;"13,9"
06.29.2023 03:49;Water;"13,7"
06.29.2023 03:54;Water;"13,7"
06.29.2023 03:59;Water;"13,7"
06.29.2023 04:04;Water;"13,6"
06.29.2023 04:09;Water;"13,6"
06.29.2023 04:14;Water;"13,6"
06.29.2023 04:19;Water;"13,7"
06.29.2023 04:24;Water;"13,7"
06.29.2023 04:29;Water;"13,6"
06.29.2023 04:34;Water;"13,5"
06.29.2023 04:39;Water;"13,4"
06.29.2023 04:44;Water;"13,4"
06.29.2023 04:49;Water;"13,3"
06.29.2023 04:54;Water;"13,4"
