;long;lat;order;hole;piece;id;group
1;32.57955;67.00736667;1;FALSE;1;9363;9363.1
2;32.58098333;67.00801667;2;FALSE;1;9363;9363.1
3;32.58325;67.00815;3;FALSE;1;9363;9363.1
4;32.58521667;67.00793333;4;FALSE;1;9363;9363.1
5;32.58731667;67.00831667;5;FALSE;1;9363;9363.1
6;32.58823333;67.00873333;6;FALSE;1;9363;9363.1
7;32.58833333;67.00963333;7;FALSE;1;9363;9363.1
8;32.58843333;67.01041667;8;FALSE;1;9363;9363.1
9;32.58763333;67.01125;9;FALSE;1;9363;9363.1
10;32.58668333;67.01191667;10;FALSE;1;9363;9363.1
11;32.58593333;67.01285;11;FALSE;1;9363;9363.1
12;32.58506667;67.01351667;12;FALSE;1;9363;9363.1
13;32.58476667;67.0144;13;FALSE;1;9363;9363.1
14;32.58378333;67.01516667;14;FALSE;1;9363;9363.1
15;32.58208333;67.01628333;15;FALSE;1;9363;9363.1
16;32.58081667;67.01651667;16;FALSE;1;9363;9363.1
17;32.57835;67.01768333;17;FALSE;1;9363;9363.1
18;32.57786667;67.01853333;18;FALSE;1;9363;9363.1
19;32.57678333;67.01901667;19;FALSE;1;9363;9363.1
20;32.57461667;67.01936667;1;FALSE;1;9363;9363.1
21;32.57241667;67.01961667;2;FALSE;1;9363;9363.1
22;32.57033333;67.0199;3;FALSE;1;9363;9363.1
23;32.56895;67.02056667;4;FALSE;1;9363;9363.1
24;32.5686;67.0214;5;FALSE;1;9363;9363.1
25;32.56911667;67.02225;6;FALSE;1;9363;9363.1
26;32.56926667;67.0223;7;FALSE;1;9363;9363.1
27;32.56841667;67.02396667;8;FALSE;1;9363;9363.1
28;32.5672;67.02478333;1;FALSE;1;9363;9363.1
29;32.56536667;67.0254;2;FALSE;1;9363;9363.1
30;32.56358333;67.02603333;3;FALSE;1;9363;9363.1
31;32.56188333;67.0266;4;FALSE;1;9363;9363.1
32;32.5603;67.02736667;5;FALSE;1;9363;9363.1
33;32.55815;67.02821667;6;FALSE;1;9363;9363.1
34;32.55673333;67.02893333;7;FALSE;1;9363;9363.1
35;32.55545;67.02976667;8;FALSE;1;9363;9363.1
36;32.55373333;67.03041667;9;FALSE;1;9363;9363.1
37;32.55188333;67.0309;10;FALSE;1;9363;9363.1
38;32.54991667;67.03131667;11;FALSE;1;9363;9363.1
39;32.5478;67.03155;12;FALSE;1;9363;9363.1
40;32.54776667;67.03051667;13;FALSE;1;9363;9363.1
41;32.54621667;67.03218333;14;FALSE;1;9363;9363.1
42;32.54413333;67.03193333;15;FALSE;1;9363;9363.1
43;32.54203333;67.03153333;16;FALSE;1;9363;9363.1
44;32.53998333;67.03131667;17;FALSE;1;9363;9363.1
45;32.53993333;67.03045;18;FALSE;1;9363;9363.1
46;32.54028333;67.02951667;19;FALSE;1;9363;9363.1
47;32.54038333;67.0287;20;FALSE;1;9363;9363.1
48;32.54083333;67.028;21;FALSE;1;9363;9363.1
49;32.54103333;67.027;22;FALSE;1;9363;9363.1
50;32.54185;67.02635;23;FALSE;1;9363;9363.1
51;32.54221667;67.02553333;24;FALSE;1;9363;9363.1
52;32.54273333;67.02465;25;FALSE;1;9363;9363.1
53;32.54278333;67.02398333;26;FALSE;1;9363;9363.1
54;32.54095;67.02458333;27;FALSE;1;9363;9363.1
55;32.5392;67.02513333;28;FALSE;1;9363;9363.1
56;32.53808333;67.02596667;29;FALSE;1;9363;9363.1
57;32.53701667;67.0267;30;FALSE;1;9363;9363.1
58;32.5355;67.02721667;31;FALSE;1;9363;9363.1
59;32.5334;67.02753333;32;FALSE;1;9363;9363.1
60;32.53153333;67.0282;33;FALSE;1;9363;9363.1
61;32.52971667;67.02783333;34;FALSE;1;9363;9363.1
62;32.53006667;67.02693333;35;FALSE;1;9363;9363.1
63;32.53043333;67.02611667;36;FALSE;1;9363;9363.1
64;32.53021667;67.02525;37;FALSE;1;9363;9363.1
65;32.52995;67.02435;38;FALSE;1;9363;9363.1
66;32.52976667;67.02345;39;FALSE;1;9363;9363.1
67;32.5294;67.02255;40;FALSE;1;9363;9363.1
68;32.52948333;67.02168333;41;FALSE;1;9363;9363.1
69;32.52945;67.02085;42;FALSE;1;9363;9363.1
70;32.53021667;67.02;43;FALSE;1;9363;9363.1
71;32.53153333;67.0193;44;FALSE;1;9363;9363.1
72;32.53285;67.01856667;45;FALSE;1;9363;9363.1
73;32.53401667;67.01771667;46;FALSE;1;9363;9363.1
74;32.53485;67.01681667;47;FALSE;1;9363;9363.1
75;32.53643333;67.016;48;FALSE;1;9363;9363.1
76;32.53763333;67.01535;49;FALSE;1;9363;9363.1
77;32.53896667;67.01461667;50;FALSE;1;9363;9363.1
78;32.54006667;67.01381667;51;FALSE;1;9363;9363.1
79;32.54175;67.0132;52;FALSE;1;9363;9363.1
80;32.54353333;67.01261667;53;FALSE;1;9363;9363.1
81;32.54498333;67.01188333;54;FALSE;1;9363;9363.1
82;32.54681667;67.01125;55;FALSE;1;9363;9363.1
83;32.54831667;67.01065;56;FALSE;1;9363;9363.1
84;32.54968333;67.00996667;57;FALSE;1;9363;9363.1
85;32.55135;67.00921667;58;FALSE;1;9363;9363.1
86;32.55291667;67.00855;59;FALSE;1;9363;9363.1
87;32.55455;67.00791667;60;FALSE;1;9363;9363.1
88;32.55626667;67.0071;61;FALSE;1;9363;9363.1
89;32.5579;67.00663333;62;FALSE;1;9363;9363.1
90;32.55941667;67.0061;63;FALSE;1;9363;9363.1
91;32.56108333;67.00541667;64;FALSE;1;9363;9363.1
92;32.56283333;67.00473333;65;FALSE;1;9363;9363.1
93;32.56478333;67.0041;66;FALSE;1;9363;9363.1
94;32.56651667;67.0038;67;FALSE;1;9363;9363.1
95;32.5687;67.00371667;68;FALSE;1;9363;9363.1
96;32.57116667;67.00356667;69;FALSE;1;9363;9363.1
97;32.57321667;67.00358333;70;FALSE;1;9363;9363.1
