"Station";"Asterocystis ornata";"Amphibalanus improvisus";"Bangia atropurpurea";"Bathyporeia pilosa";"Bryozoa";"Bylgides sarsi";"Bythinia sp.";"Ceraclea nigronervosa";"Ceramium tenuicorne";"Ceratopogonidae";"Chara sp.";"Chelicorophium curvispinum";"Chironomidae";"Chironomus muratensis";"Chironomus sp.";"Cladophora glomerata";"Cladophora rupestris";"Cladophora vagabunda";"Coccotylus truncatus";"Coleoptera";"Colletopterum sp.";"Cordylophora caspia";"Corophium sp.";"Cricotopus sp.";"Corophium volutator";"Cyanophthalma obscura";"Dreissena polymorpha";"Ectocarpus sp.";"Electra crustulenta";"Enchytraeidae";"Ephemeroptera";"Erpobdella sp.";"Fontinalis antipyretica";"Fucus vesiculosus";"Gammaridae";"Gammarus sp.";"Gammarus oceanicus";"Gammarus tigrinus";"Gammarus zaddachi";"Halicryptus spinulosus";"Heteroptera";"Hirudinea";"Helobdella stagnalis";"Hydra viridis";"Hydracarina";"Hydrobia sp.";"Jaera sp.";"Laonome sp.";"Lekanesphaera sp. juv.";"Macoma balthica";"Limnodrilus hoffmeisteri";"Limoniidae";"Lumbriculidae";"Lymnaea sp.";"Lyngbya aestuarii";"Lyngbya majuscula";"Manayunkia aestuarina";"Marenzelleria sp.";"Marenzelleria arctia";"Marenzelleria neglecta";"Megaloptera";"Monoporeia affinis";"Mytilopsis leucophaeata";"Nematoda";"Nemertini";"Oligochaeta";"Ostracoda";"Pontoporeia femorata";"Potamogeton crispus";"Potamogeton pectinatus";"Potamogeton perfoliatus";"Pisidiidae";"Piscicola geometra";"Pygospio elegans";"Pylaiella littoralis";"Planorbidae";"Plecoptera";"Potamopyrgus antipodarum";"Procladius gr. ferrugineus";"Prostoma sp.";"Rangia cuneata";"Rhizoclonium hieroglyphicum";"Rhizoclonium sp.";"Rhizoclonium riparium";"Saduria entomon";"Sphacelaria sp.";"Sphacelaria arctica";"Sphacelaria cirrosa";"Sphaeriidae sp.";"Spongia";"Stictochironomus crassiforceps";"Stigeoclonium tenue";"Stylaria lacustris";"Tenellia adspersa";"Theodoxus fluviatilis";"Theodoxus pallasi";"Trichoptera";"Turbellaria";"Tubificade juv.";"Ulva intestinalis";"Ulva prolifera";"Unio sp.";"Urospora sp.";"Valvata sp.";"Viviparus viviparus";"Xenochironomus xenolabis";"Zanichelia sp.";"sampling_station_name";"depth";"mud";"clay";"fine_sand";"medium_sand";"coarse_sand";"gravel";"stone_small";"stone_large"
"19-GFKur-8";0;2545,9756097561;0;0;0;0;6,09756097560976;0;0;0;0;0;0,0121951219512195;0;0;21,56;0;0;0;0;0;0;0;0;0;0,024390243902439;86,5853658536585;0;0;0;0;0;0;0;0;0;0;0;0;0;0,24390243902439;0;0;0;0;0;0,731707317073171;0;0;0;0;0;0;0;0;0;0;17,9268292682927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37,99;0;0;0;24,45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"19-GFKur-8";6;0;0;30;10;15;5;40;10
"19-GFLuDu-5a";0;0,0165719696969697;0;0;0;0;0;0;0;0;0;0,0484144455021418;6,39490778200857;0;0;0;653,409090909091;0;0;0;0;0;0;0;0,00928571428571429;0,00530785562632697;0,000952380952380952;0;0;0;0;0;0;0;0;0;0;5,48735383944154;0;0;0;0;0;0;0,0142045454545455;0;0,114702324290021;0;0;1,78666666666667;0;0;0;0;0;0;0;0,226380952380952;0;0;0;0,0466666666666667;0,019047619047619;0;0;0,490770461301629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,9;0;0;0;0;0;0;0;0;0;1,69502617801047;0;0;0;0;0,00284090909090909;127,840909090909;0;0;0;0;0;0;"19-GFLuDu-5a";0,5;0;0;0;0;100;0;0;0
"19-GFLuVy-1";0;0;0;0;0;0;0;0;0;0;0;0;1,65520753756048;0;0;0;0;0;0;0;0;0;0;0;0;0,509294626941686;0;0;0;0;0;0;0;0;0;0;0;7,25744843391902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,254647313470843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"19-GFLuVy-1";0,5;0;0;50;50;0;0;0;0
"19-GFMosh-1";0;21,0366666666667;0;0;0;0;0;0;0;0;0;0;0,01;0;0;0;0;0;0;0;0;0;0;0;0;0;24,54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,82;0;0;0;0;0;0;0;0;0;0;0;0;"19-GFMosh-1";2,875;0;0;20;0;2,5;0;0;75
"19-GFNbGa-1";0;0,889830508474576;0;0;0;0;0;0;0;0;0;0;0,317931555651517;0;0;0;0;0;0;0;0;0;0;0;0;0,127388535031847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0847457627118644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"19-GFNbGa-1";0,5;0;20;15;15;15;15;10;10
"19-GFNKopBa-1(1)";0;0;0;0;0;0;0;0;0;0;0;0;0,0288;0;0;0;0;0;0;0;0;1,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,408;0;0;0;0;0;0;0;0;0,032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,73333333333333;0;0;0,032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,66666666666667;0;0;0;0;0;0;0;"19-GFNKopBa-1(1)";0,5;0;0;0;0;0;0;0;100
"19-GFNS1Po-1";0;0;0;0;0;0;0;0;0;0;0;0;0,708041252634749;0;0;0;0;0;0;0;0;0;0;0;0;0;181,775362216239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,68;0;0;0;0;0;0;0;0,04;0;0;0;0;0;0;0;0;0;0;0;0,192901234567901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0101626016260163;0;0;0;0;0;0;0;0;0;0;0;0;0;"19-GFNS1Po-1";15;0;0;50;0;0;0;50;0
"19-GFNS1Po-2";0;1,97364341085271;0;0;0;0;0;0;0;0;0;0,04;0,0233333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;68,8100452196382;0;0;0;0;0;0;0;0;0;0;1,01182493540052;0;0;0;0;0;0;0;0;0,0594541343669251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,493333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0133333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;"19-GFNS1Po-2";17,5;0;0;0;0;0;0;95;0
"19-GFVb10";0;0,870098039215686;0;0;0;0;0;0;0;0;0;0,0203252032520325;0,178104575163399;0;0;0;0;0;0;0;0;0;0;0;0;0;180,093832474272;0;0;0;0;0;0;0;0;0;0;1,35638245197069;0;0;0;0;0,0203252032520325;0;0;0;0,0701783094776878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0123456790123457;0;0;0;0;0;0;0;0;0;0;0;0,0123456790123457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,671927307508369;0;0;0;0;0;0;0;0;0;0;0;0;"19-GFVb10";13,9;0;0;0;0;0;0;50;50
"193";0;0;0;0;0;0;0;0;0,002;0;26;0,1;1,52;0;0;0;0;57,6;0;0;0;0;0;0;0;0;0,35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"193";0,9;0;0;15;15;15;5;30;20
"194";0,005;0;0;0;0;0;0;0;0;0;0;0,52;1,1;0;0;0;0;151;0;0;0;0;0;0;0;0;4,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,02;0;0;0;0,7;0;0;0;0,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,5;0;0;0;0;0;0;"194";0,5;0;0;80;0;0;0;10;10
"196";0;0;0;0;0;0;0;0;0;0;0;7,06746031746032;2,56746031746032;0;0;0;0,05;197,396825396825;0;0;0;0;0;0;0;0,299206349206349;13,3809523809524;0;0;0;0;0;0;0;0;0,4;0,0793650793650794;0;0;0;0;0;0;0;0,129365079365079;0;0,0396825396825397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,149206349206349;0;0;0;0;0;0;0;0;0;0;0;0,815873015873016;0;0;4,24206349206349;0;0;0,0595238095238095;0;0;0,0595238095238095;0;0;0;0;0;0;0;3,13492063492063;0;0,05;0;0;0;0;0;0;0;0;0;0;"196";1;0;0;0;0;0;20;60;20
"197";0;0;0;0;0;0;0;0;0,04;0;3,2;0,0522549019607843;0,25156862745098;0;0;4;0,4;21,0084033613445;0;0;0;0;0;0;0;0;0,300588235294118;0;0;0;0;0;0;0;0;0,0245098039215686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0245098039215686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,81008403361345;0;0;0,0540056022408964;0;0;0;0;0;0;0;11,0670588235294;0;0;0;0;0;0;0;0;0;0;0;0;"197";1;0;0;0;0;0;35;45;20
"198";0;2,96296296296296;0;0;0;0;0;0;0;0;0;3,6962962962963;6,3037037037037;0;0;333,333333333333;0;350;0;0;0;0;0;0;0;0;34,1925925925926;0;0;0;0;0;0;0;0;0,185185185185185;2,96296296296296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,622222222222222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"198";0,9;0;0;0;5;10;15;60;10
"20";0;1466,98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"20";6;0;0;50;0;0;30;15;5
"20-GFKovRi-1";0;0;0;0;0;0;0;0;0;0,002;0;0;0,032;0;0;8,08;0;0;0;0,004;0;0;0;0;0;0;0;0;0;0;0,064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,008;0;0;0;0;0;0;0;0;0;0,012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0016;0;0;0;0;0,034;0;0;0;0;0;"20-GFKovRi-1";2;0;10;60;35;0;5;0;0
"20-GFLuNa-1";0;0;0;0;0;0;1,7;0;0;0;0;0;1,1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116,48;23,296;0;0;0;0;0;0;0;0;0;0,16;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4;0;11,65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,65;0;0;0;0;"20-GFLuNa-1";0,5;0;0;0;30;0;30;30;10
"20-GFLuRi-2";0;0;0;0;0;0;0;0;0;0;0;0;0,072;0;0;1,48;0;0;0;0;0;0,02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"20-GFLuRi-2";3;5;5;40;50;0;0;0;0
"20-GFSisRi-1";0;0;0;0;0;0;0;0;0;0,0012;0;0;1,44;0;0;13,4;0;0;0;0,12;0;0;0;0;0;0;0;0;0;0;0,048;0;0;0;0;0;0;0;0;0;0;0;0;0;0,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0;0;0;0;0;0;0;0;0;0,02;0,16;0;0;0;0;0;0;0;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"20-GFSisRi-1";1,2;0;50;10;20;20;0;0;0
"20-GFVybRi-1";0;0;0;0;0;0;4,08;0;0;0;0;0;0,88;0;0;32,88;0;0;0;0;0;18,56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,24;0;0;0;0;0;0;0;0;0;0;0,64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,34;0;0;0;0;0;0;0,004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"20-GFVybRi-1";1;0;0;0;90;0;5;5;0
"20-GFVybRi-2";0;0;0;0;0;0;44,68;0;0;0;0;0;1,4;0;0;4,08;0;0;0;0;0;43,28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,28;0;0;0;0;0;0;0;0;0;0;0;1,64;0;0;0;0;0;0;0;0;0;0;0,001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;399,48;0;0;"20-GFVybRi-2";1;0;0;0;90;0;5;5;0
"21";0;95,9340659340659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,04;0;0;0,06;0;0;0;0;0,0483333333333333;0;0;0;0;0;0;0;0,02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,02;0;0;0;0;0;0;0;0;"21";11;0;0;0;0;80;20;0;0
"21-GFLiLi-1";0;0;0;0,06;0;0;0;0;0;0;0;0,22;8,06;0;0;0;0;270;0;0;0;0;0;0;0;0;0,16;0;0;0;0;0;0;0;0;0;2,56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,5;0;0;0;0;0;0;0;"21-GFLiLi-1";0,6;0;0;10;20;30;30;0;10
"21-GFLuLu-1";0,02;0;0;0;0;0;0;0;0,06;0;5,94;0;0,2;0;0;0;0;7,6;0;0;0;0;0;0;0;0;1,76;0;0;0;0;0;0;0;0;0,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,4;0;20,4;0;0;0;0;0;0;0;0;0;9,14;0;0;0,02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;"21-GFLuLu-1";0,7;0;0;90;0;0;0;0;10
"21-GFLuLu-2_A";0;3,2;0;0;0;0;0;0;0;0;0;15,8;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;42,7;0;0;0;0;0;0;0;0;0;1,7;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,7;0;0;1,9;0;0;0;0;0;0;0;0;0;0;0;0;1944;0;0;0;0;0;0;0;"21-GFLuLu-2_A";0,6;0;0;70;5;5;0;0;20
"21-GFLuLu-2_B";0;0;0;0,12;0;0;0;0;0;0,04;0;0;0,64;0;0;92;0;0;0;0;0;0;0;0;0;0,16;0,16;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4;0;0;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0,4;0;0;0;0;0;0;0;"21-GFLuLu-2_B";0,6;0;0;70;5;5;0;0;20
"21-GFLuNa-4";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,16;0,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"21-GFLuNa-4";0,6;0;0;100;0;0;0;0;0
"21-GFLuRi-8";0;0;0;0;0;0;0;0;0;0;0;0,04;0,96;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,72;0;0;0;168;0;0;0,28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"21-GFLuRi-8";0,3;0;0;100;0;0;0;0;0
"21-GFLuzRi-1";0;0;0;0;0;0;0;0;0;0;0;0;0,08;0;0;0;0;0;0;0;0;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"21-GFLuzRi-1";0,8;0;0;100;0;0;0;0;0
"21-GFLuzRi-2";0;0;0;0;0;0;0;0;0;0;0;0;0,08;0;0;0;0;0;0;0,36;0;0;0;0;0;0;0;0;0;0;0,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"21-GFLuzRi-2";0,45;0;0;100;0;0;0;0;0
"21-GFLuzRi-3";0;0;0;0;0;0;0;0;0;0;0;0;0,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"21-GFLuzRi-3";0,6;0;0;100;0;0;0;0;0
"21-GFLuzRi-4";0;0;0;0;0;0;0;0;0;0;0;0;0,64;0;0;64;0;0;0;0;0;0;0;0;0;0;0,04;0;0;0;0;0;0;0;0;0,6;1,16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,56;0;0;0;0;43,6;0;0;0;0;0;0;0;0;0;2,36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0;0;0;0;0;0;0;0;0;0;"21-GFLuzRi-4";0,3;0;0;100;0;0;0;0;0
"21-ПМ-10";0;0;0;0;0;0;0;0;0;0;0;0;2,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"21-ПМ-10";3,9;95;0;5;0;0;0;0;0
"21-ПМ-11";0;0;0;0;0;0;0;0;0;0;0;0;2,68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"21-ПМ-11";5,5;100;0;0;0;0;0;0;0
"21-ПМ-12";0;0;0;0;0;0;0;0;0;0;0;0;0,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,12;0;0;0;0;0;0,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133,6;0;0;0;0;0;"21-ПМ-12";4,2;5;25;30;20;20;0;0;0
"21-ПМ-14";0;0;0;0;0;0;0;0;0;0;0;0;0,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"21-ПМ-14";2,8;0;40;60;0;0;0;0;0
"21-ПМ-15";0;0;0;0;0;0;0;0;0;0;0;0;0,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"21-ПМ-15";5,1;95;0;5;0;0;0;0;0
"21-ПМ-16";0;0;0;0;0;0;0;0;0;0;0;0;0,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0;0;0;0;0;0,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"21-ПМ-16";4;0;0;100;0;0;0;0;0
"21-ПМ-17";0;0;0;0;0;0;0;0;0;0;0;0;0,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,12;0;0;0;"21-ПМ-17";7,8;95;0;5;0;0;0;0;0
"21-ПМ-18";0;0;0;0;0;0;0;0;0;0;0;0;0,72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,04;0;0;0;0;0;0,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"21-ПМ-18";3,9;95;0;4;0;0;1;0;0
"21-ПМ-2";0;0;0;0;0;0;0;0;0;0;0;0;0,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"21-ПМ-2";5;0;30;70;0;0;0;0;0
"21-ПМ-5";0;0;0;0;0;0;0;0;0;0;0;0;0,16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,16;0;0;0;0;0;0,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"21-ПМ-5";5,4;70;0;30;0;0;0;0;0
"21-ПМ-6";0;0;0;0;0;0;0;0;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"21-ПМ-6";2,5;0;10;85;0;0;5;0;0
"21-ПМ-7";0;0;0;0;0;0;0;0;0;0;0;0;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,64;0;0;0;0;0;0,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"21-ПМ-7";3;5;5;90;0;0;0;0;0
"21-ПМ-8";0;0;0;0;0;0;0;0;0;0;0;0;0,36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0;0;0;0;0;0,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"21-ПМ-8";3,9;95;0;5;0;0;0;0;0
"21-ПМ-9";0;0;0;0;0;0;0;0;0;0;0;0;0,16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"21-ПМ-9";5,1;95;0;5;0;0;0;0;0
